offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220701_CMX_jugueriacomidasaludable_NB_quesos_W26_control,jugueriacomidasaludable_NB_quesos,15,True,01-07-2022,31-07-2022,12,1,72863,281647#281648#281649#201116#281651#281652#125839#125840#125848#125849#55161#114546
20220701_CMX_jugueriacomidasaludable_NB_enlatados_W26_control,jugueriacomidasaludable_NB_enlatados,12,True,01-07-2022,31-07-2022,15,1,72865,359344#359346#359342#134385#359348#-303726#126727#126723#126725#359243#56058#359252#359502#359498#134465#359496#359500#359269#126453#126455#359271#79329#-303471#126703#358572#126701#126705#134385#228488#126476#79335#126478#126760#79329#126453#126455#126752
20220701_CMX_jugueriacomidasaludable_NB_derivadoslacteos_W26_control,jugueriacomidasaludable_NB_derivadoslacteos,12,True,01-07-2022,31-07-2022,6,1,72867,-303861#220492#336626#336630#336624#201092#201093#201098#201099#201110#201111#201104#201105#281644#281640#281641
20220701_CMX_jugueriacomidasaludable_NB_implementosdeaseo_W26_control,jugueriacomidasaludable_NB_implementosdeaseo,10,True,01-07-2022,31-07-2022,10,1,72869,53949#53955#53591#53593#53912
20220701_CMX_jugueriacomidasaludable_NB_desinfectantesysanitizantes_W26_control,jugueriacomidasaludable_NB_desinfectantesysanitizantes,10,True,01-07-2022,31-07-2022,5,1,72871,121083#222454#121294#-303984#283724#283725
20220701_CMX_jugueriacomidasaludable_NB_alimentoscongelados_W26_control,jugueriacomidasaludable_NB_alimentoscongelados,14,True,01-07-2022,31-07-2022,10,1,72875,56517#122848#382918#180197#180198#180193#180195#180194#180189
20220701_CMX_jugueriacomidasaludable_NB_bolsas_W26_control,jugueriacomidasaludable_NB_bolsas,8,True,01-07-2022,31-07-2022,5,1,72877,-305022#38281
20220701_CMX_jugueriacomidasaludable_NB_azucaryendulzantes_W26_control,jugueriacomidasaludable_NB_azucaryendulzantes,10,True,01-07-2022,31-07-2022,5,1,72879,66553#101175#101151#66559#29960#98390
20220701_CMX_jugueriacomidasaludable_NB_salsas_W26_control,jugueriacomidasaludable_NB_salsas,10,True,01-07-2022,31-07-2022,15,1,72881,92952#56316#56318#59725#342267#342268#342269#-303591#-303495#228500#201137#178411#201131#178409
20220701_CMX_jugueriacomidasaludable_NB_frutas_W26_piloto,jugueriacomidasaludable_NB_frutas_piloto,16,True,01-07-2022,31-07-2022,60,1,72846,-304389#213215#70313#-304944#70349#-303687#70318#-304950#-304953#112950#112948#162633#162635#-303756#112960#112958#-303825#411648#-303822#-304956#-303828#69751#69744#-304941#112942#112636#-304344#-303675#-303822#-304956#-303828#69744#69751#-305193#113608#-304116#76989#-303579#82741#88817#295344#88814#80042#-304884#70354#-303744#113009#-304953#-304950#112950#112948#-303771#-304587#70558#70560
