offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id,segment_behaviour,offer_type,supplier_discount
20240701_VCP_lanches_control_NB_frango_W27,lanches_control_NB_frango,1,true,01-01-2028,02-01-2028,1,1,777914,650947#652563#470367#470359#470491#484153#470363,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_lanches_control_NB_temperos_W27,lanches_control_NB_temperos,1,true,01-01-2028,02-01-2028,1,1,777954,430830#640549#640547#639603#639581,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_lanches_control_NB_frutas_W27,lanches_control_NB_frutas,1,true,01-01-2028,02-01-2028,1,1,777915,434987#434895#575766#434983#434925#435005,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_massasemolhos_W27,pratosrefeicoes_piloto_NB_massasemolhos,8,true,01-07-2024,31-07-2024,0,1,778174,430755#430740#628162#430758#633727#430761#637248#637250#546104#454989,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_papeis_W27,pratosrefeicoes_piloto_NB_papeis,8,true,01-07-2024,31-07-2024,0,1,778178,430464#476898#476901#476889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_refrigeranteseenergeticos_W27,pratosrefeicoes_piloto_NB_refrigeranteseenergeticos,6,true,01-07-2024,31-07-2024,0,1,778181,430403#455075#455061#430408#455079#430439#430452,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_arroz_W27,pratosrefeicoes_piloto_NB_arroz,4,true,01-07-2024,31-07-2024,0,1,778030,428411#430639#652565,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_cafechocolateseinfusoes_W27,pratosrefeicoes_piloto_NB_cafechocolateseinfusoes,8,true,01-07-2024,31-07-2024,0,1,778156,576222#576226#648809#625297#625317,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_manteigasemargarinas_W27,pratosrefeicoes_piloto_NB_manteigasemargarinas,8,true,01-07-2024,31-07-2024,0,1,778175,476633#476637#476625#556144,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_utensiliosdelimpeza_W27,pratosrefeicoes_piloto_NB_utensiliosdelimpeza,8,true,01-07-2024,31-07-2024,0,1,778186,430497#441499,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_embutidos_W27,pratosrefeicoes_piloto_NB_embutidos,4,true,01-07-2024,31-07-2024,0,1,778166,470439#586765#476741#605628#605604#596147#476613#654065,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_desengordurantes_W27,pratosrefeicoes_piloto_NB_desengordurantes,8,true,01-07-2024,31-07-2024,0,1,778161,630590,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_verduras_W27,pratosrefeicoes_piloto_NB_verduras,8,true,01-07-2024,31-07-2024,0,1,778187,435055#434967#435063#434911#434909,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_aucaradoantesedoces_W27,pratosrefeicoes_piloto_NB_aucaradoantesedoces,4,true,01-07-2024,31-07-2024,0,1,778031,633371#430827#633359,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_carnevermelha_W27,pratosrefeicoes_piloto_NB_carnevermelha,8,true,01-07-2024,31-07-2024,0,1,778157,596023#483993#596005#553892,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_cervejas_W27,pratosrefeicoes_piloto_NB_cervejas,3,true,01-07-2024,31-07-2024,0,1,778158,430289#430294#643679#430315,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_destilados_W27,pratosrefeicoes_piloto_NB_destilados,8,true,01-07-2024,31-07-2024,0,1,778163,589479#589475#589471,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_graos_W27,pratosrefeicoes_piloto_NB_graos,8,true,01-07-2024,31-07-2024,0,1,778171,554464#554455#625321,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_leite_W27,pratosrefeicoes_piloto_NB_leite,4,true,01-07-2024,31-07-2024,0,1,778173,571519#430413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_tuberculos_W27,pratosrefeicoes_piloto_NB_tuberculos,8,true,01-07-2024,31-07-2024,0,1,778185,434949#434919#434937#434935,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_azeitesoleosevinagres_W27,pratosrefeicoes_piloto_NB_azeitesoleosevinagres,5,true,01-07-2024,31-07-2024,0,1,778155,428399#438948#438939#623714#489095#623736,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_condimentos_W27,pratosrefeicoes_piloto_NB_condimentos,8,true,01-07-2024,31-07-2024,0,1,778160,539618#592707#539633#539654#539624#539621#615341#539660#539663#633713,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_outroslimpadores_W27,pratosrefeicoes_piloto_NB_outroslimpadores,7,true,01-07-2024,31-07-2024,0,1,778176,441511,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_legumes_W27,pratosrefeicoes_piloto_NB_legumes,8,true,01-07-2024,31-07-2024,0,1,778172,435068#434957#434903#434959#434941#434897,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_conservaseenlatados_W27,pratosrefeicoes_piloto_NB_conservaseenlatados,8,true,01-07-2024,31-07-2024,0,1,778159,633711#633725#509539#633729#633707#454813#633717,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_detergentesabaoelava-louas_W27,pratosrefeicoes_piloto_NB_detergentesabaoelava-louas,8,true,01-07-2024,31-07-2024,0,1,778164,614364#441496#614358#518391#441133,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_aguaseisotonicos_W27,pratosrefeicoes_piloto_NB_aguaseisotonicos,8,true,01-07-2024,31-07-2024,0,1,778029,601040#601080,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_ovos_W27,pratosrefeicoes_piloto_NB_ovos,8,true,01-07-2024,31-07-2024,0,1,778177,651983,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_queijos_W27,pratosrefeicoes_piloto_NB_queijos,6,true,01-07-2024,31-07-2024,0,1,778180,596031#648903#605606#596149#598081#484113,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_desinfetantesesanitizantes_W27,pratosrefeicoes_piloto_NB_desinfetantesesanitizantes,8,true,01-07-2024,31-07-2024,0,1,778162,441493#430556#441490#652393#455356#514255#652413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_farinhasemisturas_W27,pratosrefeicoes_piloto_NB_farinhasemisturas,7,true,01-07-2024,31-07-2024,0,1,778167,430907#623222#612111#653029#638735#638695#623210#430770#627690#652937#532007#612117#546089#652405,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_sucosechas_W27,pratosrefeicoes_piloto_NB_sucosechas,8,true,01-07-2024,31-07-2024,0,1,778182,430375#455349#430371,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_suinos_W27,pratosrefeicoes_piloto_NB_suinos,8,true,01-07-2024,31-07-2024,0,1,778183,483989#476729#483953#622149#484053#621479,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_peixesefrutosdomar_W27,pratosrefeicoes_piloto_NB_peixesefrutosdomar,8,true,01-07-2024,31-07-2024,0,1,778179,575802,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_laticinios_W27,pratosrefeicoes_piloto_NB_laticinios,7,true,01-07-2024,31-07-2024,0,1,778170,430419#626157#430416,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_embalagens_W27,pratosrefeicoes_piloto_NB_embalagens,8,true,01-07-2024,31-07-2024,0,1,778165,648577,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_frango_W27,pratosrefeicoes_piloto_NB_frango,6,true,01-07-2024,31-07-2024,0,1,778168,650947#652563#470359#470367#484153#638113#601068#470463,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_temperos_W27,pratosrefeicoes_piloto_NB_temperos,8,true,01-07-2024,31-07-2024,0,1,778184,430830#640549#640547#531960#639581#531957#531942,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_piloto_NB_frutas_W27,pratosrefeicoes_piloto_NB_frutas,8,true,01-07-2024,31-07-2024,0,1,778169,434987#434895#434925#434983#575766#435001#435005,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_massasemolhos_W27,pratosrefeicoes_control_NB_massasemolhos,1,true,01-01-2028,02-01-2028,1,1,778016,430755#430740#628162#430758#633727#430761#637248#637250#546104#454989,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_papeis_W27,pratosrefeicoes_control_NB_papeis,1,true,01-01-2028,02-01-2028,1,1,778019,430464#476898#476901#476889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_refrigeranteseenergeticos_W27,pratosrefeicoes_control_NB_refrigeranteseenergeticos,1,true,01-01-2028,02-01-2028,1,1,778022,430403#455075#455061#430408#455079#430439#430452,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_arroz_W27,pratosrefeicoes_control_NB_arroz,1,true,01-01-2028,02-01-2028,1,1,778217,428411#430639#652565,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_cafechocolateseinfusoes_W27,pratosrefeicoes_control_NB_cafechocolateseinfusoes,1,true,01-01-2028,02-01-2028,1,1,778220,576222#576226#648809#625297#625317,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_manteigasemargarinas_W27,pratosrefeicoes_control_NB_manteigasemargarinas,1,true,01-01-2028,02-01-2028,1,1,778015,476633#476637#476625#556144,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_utensiliosdelimpeza_W27,pratosrefeicoes_control_NB_utensiliosdelimpeza,1,true,01-01-2028,02-01-2028,1,1,778027,430497#441499,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_embutidos_W27,pratosrefeicoes_control_NB_embutidos,1,true,01-01-2028,02-01-2028,1,1,778005,470439#586765#476741#605628#605604#596147#476613#654065,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_desengordurantes_W27,pratosrefeicoes_control_NB_desengordurantes,1,true,01-01-2028,02-01-2028,1,1,778225,630590,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_verduras_W27,pratosrefeicoes_control_NB_verduras,1,true,01-01-2028,02-01-2028,1,1,778028,435055#434967#435063#434911#434909,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_aucaradoantesedoces_W27,pratosrefeicoes_control_NB_aucaradoantesedoces,1,true,01-01-2028,02-01-2028,1,1,778218,633371#430827#633359,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_carnevermelha_W27,pratosrefeicoes_control_NB_carnevermelha,1,true,01-01-2028,02-01-2028,1,1,778221,596023#483993#596005#553892,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_cervejas_W27,pratosrefeicoes_control_NB_cervejas,1,true,01-01-2028,02-01-2028,1,1,778222,430289#430294#643679#430315,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_destilados_W27,pratosrefeicoes_control_NB_destilados,1,true,01-01-2028,02-01-2028,1,1,778227,589479#589475#589471,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_graos_W27,pratosrefeicoes_control_NB_graos,1,true,01-01-2028,02-01-2028,1,1,778011,554464#554455#625321,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_leite_W27,pratosrefeicoes_control_NB_leite,1,true,01-01-2028,02-01-2028,1,1,778014,571519#430413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_tuberculos_W27,pratosrefeicoes_control_NB_tuberculos,1,true,01-01-2028,02-01-2028,1,1,778026,434949#434919#434937#434935,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_azeitesoleosevinagres_W27,pratosrefeicoes_control_NB_azeitesoleosevinagres,1,true,01-01-2028,02-01-2028,1,1,778219,428399#438948#438939#623714#489095#623736,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_condimentos_W27,pratosrefeicoes_control_NB_condimentos,1,true,01-01-2028,02-01-2028,1,1,778223,539618#592707#539633#539654#539624#539621#615341#539660#539663#633713,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_outroslimpadores_W27,pratosrefeicoes_control_NB_outroslimpadores,1,true,01-01-2028,02-01-2028,1,1,778017,441511,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_legumes_W27,pratosrefeicoes_control_NB_legumes,1,true,01-01-2028,02-01-2028,1,1,778013,435068#434957#434903#434959#434941#434897,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_conservaseenlatados_W27,pratosrefeicoes_control_NB_conservaseenlatados,1,true,01-01-2028,02-01-2028,1,1,778224,633711#633725#509539#633729#633707#454813#633717,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_detergentesabaoelava-louas_W27,pratosrefeicoes_control_NB_detergentesabaoelava-louas,1,true,01-01-2028,02-01-2028,1,1,778006,614364#441496#614358#518391#441133,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_aguaseisotonicos_W27,pratosrefeicoes_control_NB_aguaseisotonicos,1,true,01-01-2028,02-01-2028,1,1,778216,601040#601080,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_ovos_W27,pratosrefeicoes_control_NB_ovos,1,true,01-01-2028,02-01-2028,1,1,778018,651983,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_queijos_W27,pratosrefeicoes_control_NB_queijos,1,true,01-01-2028,02-01-2028,1,1,778021,596031#648903#605606#596149#598081#484113,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_desinfetantesesanitizantes_W27,pratosrefeicoes_control_NB_desinfetantesesanitizantes,1,true,01-01-2028,02-01-2028,1,1,778226,441493#430556#441490#652393#455356#514255#652413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_farinhasemisturas_W27,pratosrefeicoes_control_NB_farinhasemisturas,1,true,01-01-2028,02-01-2028,1,1,778008,430907#623222#612111#653029#638735#638695#623210#430770#627690#652937#532007#612117#546089#652405,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_sucosechas_W27,pratosrefeicoes_control_NB_sucosechas,1,true,01-01-2028,02-01-2028,1,1,778023,430375#455349#430371,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_suinos_W27,pratosrefeicoes_control_NB_suinos,1,true,01-01-2028,02-01-2028,1,1,778024,483989#476729#483953#622149#484053#621479,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_peixesefrutosdomar_W27,pratosrefeicoes_control_NB_peixesefrutosdomar,1,true,01-01-2028,02-01-2028,1,1,778020,575802,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_laticinios_W27,pratosrefeicoes_control_NB_laticinios,1,true,01-01-2028,02-01-2028,1,1,778012,430419#626157#430416,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_embalagens_W27,pratosrefeicoes_control_NB_embalagens,1,true,01-01-2028,02-01-2028,1,1,778007,648577,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_frango_W27,pratosrefeicoes_control_NB_frango,1,true,01-01-2028,02-01-2028,1,1,778009,650947#652563#470359#470367#484153#638113#601068#470463,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_temperos_W27,pratosrefeicoes_control_NB_temperos,1,true,01-01-2028,02-01-2028,1,1,778025,430830#640549#640547#531960#639581#531957#531942,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_pratosrefeicoes_control_NB_frutas_W27,pratosrefeicoes_control_NB_frutas,1,true,01-01-2028,02-01-2028,1,1,778010,434987#434895#434925#434983#575766#435001#435005,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_massasemolhos_W27,padariacafebolos_piloto_NB_massasemolhos,8,true,01-07-2024,31-07-2024,0,1,778203,430755#454989#633727#430758#430740#637248#430764#628162#628122#430761#637250,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_papeis_W27,padariacafebolos_piloto_NB_papeis,8,true,01-07-2024,31-07-2024,0,1,778206,430464#476901#649895#476898#476889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_refrigeranteseenergeticos_W27,padariacafebolos_piloto_NB_refrigeranteseenergeticos,6,true,01-07-2024,31-07-2024,0,1,778209,430403#455061#455075#430408#430452#455079#455297,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_arroz_W27,padariacafebolos_piloto_NB_arroz,4,true,01-07-2024,31-07-2024,0,1,777986,428411#430639#637129,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_cafechocolateseinfusoes_W27,padariacafebolos_piloto_NB_cafechocolateseinfusoes,8,true,01-07-2024,31-07-2024,0,1,777989,576222#621291#622163#576226#429132#429135,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_manteigasemargarinas_W27,padariacafebolos_piloto_NB_manteigasemargarinas,8,true,01-07-2024,31-07-2024,0,1,778204,476629#476633#476637#476625,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_utensiliosdelimpeza_W27,padariacafebolos_piloto_NB_utensiliosdelimpeza,8,true,01-07-2024,31-07-2024,0,1,778214,430497#614374,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_embutidos_W27,padariacafebolos_piloto_NB_embutidos,4,true,01-07-2024,31-07-2024,0,1,777998,470439#596147#605632#586765#605592#476741#605604#470559,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_desengordurantes_W27,padariacafebolos_piloto_NB_desengordurantes,8,true,01-07-2024,31-07-2024,0,1,777994,630590,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_verduras_W27,padariacafebolos_piloto_NB_verduras,8,true,01-07-2024,31-07-2024,0,1,778215,434911#435055#434967#435063#434909,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_aucaradoantesedoces_W27,padariacafebolos_piloto_NB_aucaradoantesedoces,4,true,01-07-2024,31-07-2024,0,1,777987,633371#430827#430645,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_carnevermelha_W27,padariacafebolos_piloto_NB_carnevermelha,7,true,01-07-2024,31-07-2024,0,1,777991,554439#553896#484001#483993,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_cervejas_W27,padariacafebolos_piloto_NB_cervejas,3,true,01-07-2024,31-07-2024,0,1,777990,430289#430294#643679#430315,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_destilados_W27,padariacafebolos_piloto_NB_destilados,8,true,01-07-2024,31-07-2024,0,1,777996,589475#589479#589461,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_graos_W27,padariacafebolos_piloto_NB_graos,8,true,01-07-2024,31-07-2024,0,1,778153,554461#625321,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_leite_W27,padariacafebolos_piloto_NB_leite,4,true,01-07-2024,31-07-2024,0,1,778201,571519#430413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_tuberculos_W27,padariacafebolos_piloto_NB_tuberculos,8,true,01-07-2024,31-07-2024,0,1,778213,434949#434937#434919#434935,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_azeitesoleosevinagres_W27,padariacafebolos_piloto_NB_azeitesoleosevinagres,5,true,01-07-2024,31-07-2024,0,1,777988,428399#438948#623714#438939#430746#430797,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_condimentos_W27,padariacafebolos_piloto_NB_condimentos,8,true,01-07-2024,31-07-2024,0,1,777992,539663#539654#652093#652097#592707#539669#539633#633159#539618,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_outroslimpadores_W27,padariacafebolos_piloto_NB_outroslimpadores,8,true,01-07-2024,31-07-2024,0,1,778202,441511,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_legumes_W27,padariacafebolos_piloto_NB_legumes,8,true,01-07-2024,31-07-2024,0,1,778154,434957#435068#434897#434903#435049#434941,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_conservaseenlatados_W27,padariacafebolos_piloto_NB_conservaseenlatados,8,true,01-07-2024,31-07-2024,0,1,777993,633711#633725#509539#633729#633707#454807,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_detergentesabaoelava-louas_W27,padariacafebolos_piloto_NB_detergentesabaoelava-louas,8,true,01-07-2024,31-07-2024,0,1,777997,614364#614358#518391#441496#430500,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_aguaseisotonicos_W27,padariacafebolos_piloto_NB_aguaseisotonicos,8,true,01-07-2024,31-07-2024,0,1,777985,601040#601080,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_ovos_W27,padariacafebolos_piloto_NB_ovos,8,true,01-07-2024,31-07-2024,0,1,778205,651983,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_queijos_W27,padariacafebolos_piloto_NB_queijos,5,true,01-07-2024,31-07-2024,0,1,778208,596031#605606#648903#605184#484113,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_desinfetantesesanitizantes_W27,padariacafebolos_piloto_NB_desinfetantesesanitizantes,8,true,01-07-2024,31-07-2024,0,1,777995,441493#441137#430556#441490#514255#652393,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_farinhasemisturas_W27,padariacafebolos_piloto_NB_farinhasemisturas,7,true,01-07-2024,31-07-2024,0,1,777999,430907#546089#532007#627690#623222#612111#430770#650945#612117#632413#623216#623210,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_sucosechas_W27,padariacafebolos_piloto_NB_sucosechas,8,true,01-07-2024,31-07-2024,0,1,778210,455349#430375#430371#430359,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_suinos_W27,padariacafebolos_piloto_NB_suinos,8,true,01-07-2024,31-07-2024,0,1,778211,483953#621479#622155#635707#483941,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_peixesefrutosdomar_W27,padariacafebolos_piloto_NB_peixesefrutosdomar,7,true,01-07-2024,31-07-2024,0,1,778207,596029#596145#575802#601048#596017,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_laticinios_W27,padariacafebolos_piloto_NB_laticinios,4,true,01-07-2024,31-07-2024,0,1,778152,430419#430416#430428,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_frango_W27,padariacafebolos_piloto_NB_frango,5,true,01-07-2024,31-07-2024,0,1,778151,650947#652563#470367#484153#470463#470359#622169,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_temperos_W27,padariacafebolos_piloto_NB_temperos,8,true,01-07-2024,31-07-2024,0,1,778212,430830#640549#531960#531969#651889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_piloto_NB_frutas_W27,padariacafebolos_piloto_NB_frutas,8,true,01-07-2024,31-07-2024,0,1,778000,434987#434895#434925#434983#575766#537287,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_massasemolhos_W27,padariacafebolos_control_NB_massasemolhos,1,true,01-01-2028,02-01-2028,1,1,778126,430755#454989#633727#430758#430740#637248#430764#628162#628122#430761#637250,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_papeis_W27,padariacafebolos_control_NB_papeis,1,true,01-01-2028,02-01-2028,1,1,778129,430464#476901#649895#476898#476889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_refrigeranteseenergeticos_W27,padariacafebolos_control_NB_refrigeranteseenergeticos,1,true,01-01-2028,02-01-2028,1,1,777978,430403#455061#455075#430408#430452#455079#455297,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_arroz_W27,padariacafebolos_control_NB_arroz,1,true,01-01-2028,02-01-2028,1,1,778105,428411#430639#637129,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_cafechocolateseinfusoes_W27,padariacafebolos_control_NB_cafechocolateseinfusoes,1,true,01-01-2028,02-01-2028,1,1,778109,576222#621291#622163#576226#429132#429135,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_manteigasemargarinas_W27,padariacafebolos_control_NB_manteigasemargarinas,1,true,01-01-2028,02-01-2028,1,1,778125,476629#476633#476637#476625,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_utensiliosdelimpeza_W27,padariacafebolos_control_NB_utensiliosdelimpeza,1,true,01-01-2028,02-01-2028,1,1,777983,430497#614374,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_embutidos_W27,padariacafebolos_control_NB_embutidos,1,true,01-01-2028,02-01-2028,1,1,778117,470439#596147#605632#586765#605592#476741#605604#470559,INCLUDED,SUPER_DISCOUNT,0
