20220517_BOG_NB_tuberculos_W20,20220517_BOG_NB_verduras_W20,20220517_BOG_NB_frutas_W20,20220517_BOG_NB_huevos_W20,20220517_BOG_NB_aceitesygrasas_W20,20220517_BOG_NB_vasos_W20,20220517_BOG_NB_contenedores_W20,20220517_BOG_NB_papelytoallas_W20,20220517_BOG_NB_arroz_W20,20220517_BOG_NB_frutasjugo_W20,20220517_BOG_NB_bebidassinalcohol_W20
132751932.0,16514876.0,121361354.0,45276494.0,141611799.0,149414562.0,154014074.0,159474432.0,139899239.0,130883025.0,118432437.0
-220613.0,115416903.0,114660299.0,-238252.0,21426965.0,21226152.0,114110840.0,15540996.0,157921639.0,85319125.0,116695734.0
65610303.0,41598792.0,116274129.0,147463518.0,131511071.0,118432437.0,129020283.0,91824901.0,137646440.0,33938903.0,159408822.0
126820930.0,-204982.0,134214615.0,141253982.0,41743141.0,116695734.0,134508927.0,144859909.0,129028463.0,-238120.0,104751805.0
133227074.0,15540044.0,12202968.0,-254622.0,17683238.0,159408822.0,18051456.0,142500616.0,137138544.0,139304420.0,111305405.0
15557187.0,117260108.0,113660888.0,-254621.0,-232666.0,104751805.0,148066694.0,17916683.0,4190575.0,155147752.0,21209791.0
122364497.0,133939023.0,115397594.0,157982051.0,117904169.0,111305405.0,109080967.0,146760467.0,154161526.0,17997290.0,49865416.0
138551892.0,33070932.0,159454171.0,125492579.0,46011178.0,21209791.0,-233079.0,16687893.0,146043254.0,124411370.0,115565258.0
14819925.0,-213164.0,16036827.0,154213739.0,-249047.0,49865416.0,49205644.0,157426453.0,-224904.0,158522861.0,23618254.0
133145173.0,29867861.0,158348255.0,153509229.0,32404269.0,115565258.0,-241267.0,148497180.0,138219896.0,157015535.0,147366607.0
136258133.0,15769431.0,40883171.0,146873713.0,124236593.0,23618254.0,51671442.0,130917151.0,149557625.0,154197494.0,19161807.0
54157911.0,139321179.0,13095909.0,151526770.0,108966709.0,19161807.0,136630678.0,-236764.0,154014074.0,131702266.0,146957013.0
98869849.0,123813731.0,150311911.0,139369843.0,-216265.0,146957013.0,103649687.0,18981674.0,114110840.0,16227840.0,132244187.0
45605469.0,19767140.0,23802858.0,-254600.0,19100472.0,148497109.0,127807895.0,-236755.0,129020283.0,15818240.0,155869919.0
17457768.0,116031339.0,24253420.0,99720570.0,41841465.0,132244187.0,157995417.0,22766383.0,134508927.0,148053506.0,18064103.0
32006764.0,109338476.0,140743661.0,33742203.0,-216262.0,147301086.0,155718044.0,49865522.0,18051456.0,103996932.0,135619305.0
133948022.0,30719861.0,16888814.0,42982779.0,-224453.0,131015391.0,127521181.0,-236747.0,121958787.0,124820997.0,18064108.0
150151799.0,22093686.0,-240660.0,130473342.0,121934652.0,18064103.0,73109923.0,15000378.0,148066694.0,159047175.0,114582256.0
-220549.0,16236414.0,128455664.0,114122115.0,150197057.0,135619305.0,16855459.0,61825851.0,109080967.0,113171981.0,133866228.0
155148935.0,158564222.0,156316657.0,54599047.0,117461827.0,18064108.0,106942885.0,89056058.0,-233079.0,42163725.0,124871423.0
146743947.0,72343424.0,156029947.0,132767112.0,146748228.0,124871423.0,-249434.0,-236737.0,22188430.0,148692494.0,144761602.0
155263627.0,115752834.0,19567612.0,88874379.0,17601352.0,159474432.0,-208474.0,15573827.0,51671442.0,158850574.0,15540996.0
21717649.0,23699331.0,17978364.0,122445196.0,158028617.0,144761602.0,117453227.0,-220344.0,136630678.0,146906641.0,91824901.0
-220522.0,15679363.0,157529086.0,132259214.0,69694280.0,15540996.0,18321839.0,10412873.0,103649687.0,40885781.0,144859909.0
104407706.0,15204228.0,21017602.0,159063438.0,106468173.0,91824901.0,134001074.0,22209358.0,127807895.0,150855190.0,17916683.0
18064029.0,-254073.0,135951366.0,149511570.0,-232626.0,144859909.0,16167349.0,130786136.0,155718044.0,132718103.0,16687893.0
157459105.0,114589575.0,130831369.0,-238170.0,152023887.0,142500616.0,-216649.0,42247005.0,127521181.0,16031258.0,157426453.0
149414562.0,101056393.0,117904396.0,134602150.0,125080400.0,17916683.0,133157304.0,-220306.0,73109923.0,139271708.0,7938842.0
-236892.0,152215434.0,131544076.0,152083881.0,114651983.0,16687893.0,-200263.0,-203914.0,16855459.0,150068766.0,130917151.0
21226152.0,16383882.0,51868685.0,10575275.0,148517716.0,157426453.0,38408635.0,86975351.0,106942885.0,156753439.0,-236764.0
118432437.0,42491802.0,149558289.0,136748473.0,-216235.0,148497180.0,22204859.0,20915067.0,-249434.0,12672551.0,18981674.0
116695734.0,15548315.0,159405074.0,157834681.0,127218519.0,130917151.0,-249410.0,146187132.0,-208474.0,18062888.0,22766383.0
-236874.0,127958940.0,137524244.0,112336318.0,30348123.0,-236764.0,149696959.0,16016252.0,117453227.0,52911657.0,49865522.0
159408822.0,-221278.0,146723866.0,14572993.0,-224420.0,18981674.0,27546046.0,102327171.0,18321839.0,158916145.0,-236747.0
104751805.0,15548322.0,23663644.0,122772931.0,113660765.0,-236755.0,152228287.0,39691145.0,-233041.0,147922483.0,61825851.0
21209791.0,13033384.0,41948193.0,150150596.0,146764639.0,22766383.0,108818881.0,32400267.0,16167349.0,44391989.0,89056058.0
49865416.0,-254038.0,147903522.0,-238139.0,-248986.0,49865522.0,156365250.0,148480908.0,-216649.0,22191672.0,138879807.0
23618254.0,18055091.0,38048804.0,156753356.0,85947239.0,-236747.0,116134340.0,21209997.0,-200263.0,158965304.0,-236737.0
19161807.0,30719925.0,114996260.0,85319125.0,131781480.0,61825851.0,16060869.0,36283279.0,-208454.0,156425796.0,15573827.0
146957013.0,-254016.0,17912871.0,33938903.0,-208023.0,89056058.0,155079109.0,114123668.0,38408635.0,116366917.0,41509699.0
148497109.0,46251968.0,143127593.0,-238120.0,145380203.0,138879807.0,146698691.0,15623060.0,22204859.0,113516102.0,-220344.0
132244187.0,31735746.0,62288940.0,139304420.0,-232593.0,-236737.0,115618248.0,139355032.0,157340092.0,139173448.0,10412873.0
147301086.0,35200963.0,101446705.0,155147752.0,146166646.0,15573827.0,-241208.0,159540121.0,27546046.0,119692871.0,130786136.0
155869919.0,132734915.0,16888883.0,-254486.0,61436793.0,41509699.0,147911109.0,22029215.0,152228287.0,119660111.0,42247005.0
18064103.0,-204860.0,134157370.0,17997290.0,6583167.0,-220344.0,37114319.0,42378144.0,108818881.0,138845776.0,15573866.0
135619305.0,124379077.0,22287419.0,124411370.0,20476800.0,10412873.0,-216623.0,152658848.0,156365250.0,16195155.0,-220306.0
114582256.0,126246853.0,121295930.0,157015535.0,109458305.0,22209358.0,-216622.0,-236639.0,116134340.0,-221607.0,-203914.0
159474432.0,47669187.0,-216003.0,131702266.0,133165959.0,130786136.0,149074387.0,139256737.0,16060869.0,124280411.0,20915067.0
144761602.0,146939850.0,16454718.0,16227840.0,43357064.0,42247005.0,16470483.0,15541158.0,115618248.0,-254372.0,39691145.0
15540996.0,59695050.0,16823358.0,15818240.0,146772873.0,-220306.0,135221717.0,159376294.0,-241207.0,91823711.0,151626633.0
91824901.0,158851020.0,153490496.0,39706113.0,122311561.0,-203914.0,17920469.0,146613162.0,37114319.0,102702687.0,32400267.0
144859909.0,-213043.0,120779834.0,103996932.0,-232564.0,86975351.0,15569369.0,-236625.0,-216623.0,17604196.0,148480908.0
142500616.0,-229430.0,96433216.0,124820997.0,18789263.0,20915067.0,-216609.0,112337846.0,-216622.0,129097318.0,21209997.0
17916683.0,21479375.0,44962883.0,159047175.0,155702161.0,146187132.0,50442722.0,155411382.0,149074387.0,152215145.0,36283279.0
146760467.0,-237615.0,-215994.0,113171981.0,156709779.0,150250365.0,20394467.0,-236611.0,16470483.0,60776042.0,114123668.0
148497180.0,15597523.0,136655944.0,42163725.0,102978453.0,102327171.0,134001125.0,103211972.0,135221717.0,123018866.0,15623060.0
130917151.0,15917014.0,7607377.0,148692494.0,110588823.0,39691145.0,115618278.0,-236599.0,17920469.0,15392372.0,139355032.0
-236764.0,-229412.0,135255126.0,158850574.0,103863192.0,151626633.0,157864421.0,-220207.0,15569369.0,105946747.0,159540121.0
18981674.0,156508126.0,15201366.0,146906641.0,105501593.0,32400267.0,133927400.0,15737809.0,-216609.0,138059389.0,42378144.0
-236755.0,159039462.0,116716632.0,40885781.0,123712413.0,148480908.0,155857384.0,151708627.0,50442722.0,-221562.0,-236639.0
22766383.0,417769.0,20657243.0,150855190.0,21574558.0,21209997.0,105517546.0,103146457.0,20394467.0,-221558.0,139256737.0
49865522.0,20086766.0,145568859.0,16031258.0,60085149.0,36283279.0,135975398.0,115794906.0,134001125.0,41967247.0,153609121.0
61825851.0,-213006.0,155300955.0,139271708.0,-232544.0,15623060.0,16896492.0,121349083.0,115618278.0,58728082.0,6480805.0
138879807.0,19292149.0,-240537.0,150068766.0,-224351.0,139355032.0,83653105.0,-252961.0,78320103.0,123199122.0,15541158.0
-236737.0,134840314.0,133952615.0,156753439.0,108385185.0,159540121.0,95990258.0,-236567.0,157864421.0,150773396.0,146613162.0
15573827.0,139329531.0,31085674.0,12672551.0,15897510.0,22029215.0,105959923.0,130196463.0,135975398.0,112844435.0,-236625.0
149398342.0,,32871531.0,18062888.0,145175462.0,42378144.0,151540216.0,135036925.0,105517546.0,79863448.0,112337846.0
-220344.0,,118010989.0,158916145.0,156029862.0,152658848.0,23384572.0,152183800.0,16896492.0,58400409.0,-236611.0
10412873.0,,101610609.0,44391989.0,22893485.0,-236639.0,159527426.0,-236541.0,-249361.0,39804576.0,103211972.0
103932758.0,,123638898.0,22191672.0,158970798.0,139256737.0,139751942.0,36398083.0,83653105.0,144809633.0,145974213.0
130786136.0,,121205876.0,158965304.0,-240722.0,6480805.0,-232951.0,158950407.0,95990258.0,-221532.0,-236599.0
42247005.0,,122721399.0,116366917.0,157324214.0,15541158.0,157667852.0,20669451.0,105959923.0,96050854.0,-220207.0
15573866.0,,31847543.0,113516102.0,42898359.0,146613162.0,136188432.0,16622612.0,23384572.0,128966310.0,15737809.0
-203914.0,,15332472.0,-254393.0,152097720.0,-236625.0,85299733.0,37217311.0,117535230.0,-237910.0,151708627.0
86975351.0,,109540473.0,119692871.0,54162358.0,156328885.0,23015960.0,36709413.0,159527426.0,132193968.0,103146457.0
20915067.0,,40055931.0,-238003.0,31945661.0,112337846.0,17535516.0,131654693.0,139751942.0,-237902.0,115794906.0
146187132.0,,105526396.0,119660111.0,154072000.0,155411382.0,155767324.0,16573478.0,-232951.0,-221513.0,121349083.0
150250365.0,,153441403.0,138845776.0,134771651.0,-236611.0,15331870.0,160261162.0,157667852.0,20471480.0,-252961.0
16016252.0,,134534270.0,156311120.0,156431300.0,103211972.0,150319649.0,61301811.0,136188432.0,129031865.0,152036321.0
102327171.0,,59200640.0,16195155.0,123253702.0,-236599.0,44708389.0,17998902.0,41882131.0,15720123.0,159114216.0
39691145.0,,157283460.0,140287571.0,144667590.0,-220207.0,103477797.0,159425592.0,23015960.0,156032715.0,-236567.0
151626633.0,,112923781.0,124280411.0,155808710.0,15737809.0,136696360.0,42411067.0,155767324.0,152624847.0,130196463.0
32400267.0,,154096786.0,-254372.0,124326857.0,151708627.0,100340271.0,-220100.0,15331870.0,17456851.0,135036925.0
148480908.0,,113505428.0,91823711.0,121361354.0,103146457.0,41718322.0,56271940.0,150319649.0,21126868.0,152183800.0
21209997.0,,83637402.0,102702687.0,116274129.0,115794906.0,39399988.0,120841284.0,38179362.0,111894227.0,36398083.0
114123668.0,,139703460.0,17604196.0,98431953.0,121349083.0,108450356.0,-220090.0,155660836.0,156655316.0,158950407.0
15623060.0,,101078184.0,129097318.0,134214615.0,-252961.0,125399604.0,106783817.0,44708389.0,-205096.0,20669451.0
139355032.0,,156374190.0,-237974.0,152605658.0,152036321.0,40211000.0,158377038.0,103477797.0,81911515.0,37217311.0
159540121.0,,-232274.0,60776042.0,159454171.0,159114216.0,150762042.0,133981272.0,136696360.0,147939036.0,36709413.0
42378144.0,,115610800.0,15392372.0,16036827.0,-236567.0,69079611.0,16835675.0,-249300.0,-237859.0,16573478.0
152658848.0,,139834544.0,-221578.0,115397594.0,130196463.0,-241090.0,17114231.0,100340271.0,128720614.0,36447274.0
139256737.0,,152188084.0,105946747.0,112317406.0,135036925.0,152588863.0,-252801.0,108450356.0,116481770.0,61301811.0
153609121.0,,159782069.0,138059389.0,-240673.0,132047870.0,149025343.0,100721800.0,125399604.0,47308526.0,17998902.0
6480805.0,,158913716.0,19160701.0,131019744.0,-236541.0,37597761.0,39855245.0,150762042.0,54157042.0,42411067.0
15541158.0,,123352247.0,-221562.0,40883171.0,36398083.0,151073345.0,135079065.0,152588863.0,149397235.0,-220100.0
159376294.0,,-232262.0,-221558.0,150311911.0,158950407.0,132305474.0,120792220.0,149025343.0,15998709.0,56271940.0
146613162.0,,16397499.0,41967247.0,23802858.0,20669451.0,152195651.0,-252771.0,37597761.0,41017084.0,120841284.0
-236625.0,,134632637.0,123199122.0,114119659.0,121283600.0,16101957.0,53011618.0,151073345.0,-205057.0,-220090.0
156328885.0,,157775039.0,150773396.0,24253420.0,16622612.0,153473604.0,16442533.0,132305474.0,120250111.0,150234183.0
112337846.0,,-215872.0,112844435.0,140743661.0,36709413.0,45707846.0,157934758.0,152195651.0,11624198.0,106783817.0
155411382.0,,21664961.0,15589013.0,-240660.0,61301811.0,102568520.0,159491239.0,16101957.0,159538951.0,133981272.0
-236611.0,,146945216.0,79863448.0,36426747.0,17998902.0,155857480.0,-252754.0,153473604.0,20733705.0,16835675.0
103211972.0,,-224061.0,58400409.0,16028668.0,159425592.0,42160716.0,16786610.0,16011847.0,158883593.0,15983731.0
18113476.0,,17544388.0,39804576.0,19567612.0,42411067.0,1290829.0,40625330.0,102568520.0,55123724.0,17114231.0
145974213.0,,146592964.0,144809633.0,157529086.0,-220100.0,109294157.0,119874741.0,155857480.0,-254194.0,-252801.0
-236599.0,,119592132.0,-221532.0,17978364.0,56271940.0,-224687.0,155935925.0,45707846.0,118054672.0,127853702.0
15737809.0,,144667840.0,96050854.0,132854784.0,120841284.0,146616913.0,-252738.0,42160716.0,37707536.0,39855245.0
151708627.0,,63476936.0,128966310.0,156029947.0,-220090.0,-216494.0,141599939.0,1290829.0,116727577.0,135079065.0
103146457.0,,35673289.0,-237910.0,21017602.0,150234183.0,-216495.0,105948358.0,109294157.0,156540697.0,120792220.0
115794906.0,,15185098.0,132193968.0,15717375.0,106783817.0,116339285.0,36168905.0,-232883.0,135896859.0,-252771.0
121349083.0,,144331978.0,-237902.0,88822787.0,158311498.0,15397459.0,-252725.0,120230480.0,-254180.0,16442533.0
152036321.0,,138736836.0,-221513.0,158086150.0,158377038.0,135975511.0,-203561.0,-216495.0,18505498.0,157934758.0
152675303.0,,84866249.0,20471480.0,135951366.0,133981272.0,141750867.0,-252711.0,-216494.0,42704673.0,-252754.0
159114216.0,,120845514.0,129031865.0,117904396.0,16835675.0,22213209.0,103556316.0,17846867.0,131096353.0,16786610.0
135036925.0,,158921936.0,15720123.0,131544076.0,158852213.0,18338394.0,126706908.0,45085261.0,115384099.0,40625330.0
132047870.0,,58012881.0,156032715.0,51868685.0,17114231.0,15397465.0,-219937.0,116339285.0,35675939.0,140960948.0
36398083.0,,21288154.0,17456851.0,149558289.0,-252801.0,129135203.0,121742561.0,15716949.0,103472935.0,119874741.0
158950407.0,,114095323.0,21126868.0,159405074.0,39855245.0,-241052.0,17540322.0,135975511.0,-221397.0,-252738.0
20669451.0,,19109084.0,111894227.0,-216044.0,15197328.0,132280931.0,-252700.0,22213209.0,38231853.0,105948358.0
121283600.0,,15733980.0,156655316.0,137524244.0,135079065.0,116707944.0,113616102.0,15397465.0,103915311.0,36168905.0
16622612.0,,157357278.0,-205096.0,23663644.0,120792220.0,16462441.0,-252697.0,156758620.0,39690034.0,-252725.0
37217311.0,,18134242.0,81911515.0,41948193.0,-252771.0,131461738.0,-219928.0,129135203.0,-254155.0,-203561.0
36709413.0,,154064102.0,147939036.0,38048804.0,16442533.0,-216467.0,121201896.0,-241052.0,18128695.0,-219944.0
131654693.0,,150009062.0,-237859.0,114996260.0,157934758.0,148533870.0,130934001.0,37466726.0,15425335.0,-252711.0
36447274.0,,137295079.0,128720614.0,136713255.0,-252754.0,134247032.0,106587378.0,116707944.0,145366845.0,103556316.0
160261162.0,,114636013.0,116481770.0,17912871.0,16786610.0,155267713.0,16114930.0,16462441.0,-237761.0,114631900.0
61301811.0,,-215822.0,47308526.0,143127593.0,40625330.0,31937153.0,39675124.0,131461738.0,16572226.0,126706908.0
17998902.0,,107271411.0,54157042.0,110482475.0,140960948.0,155693701.0,-252682.0,-216467.0,38559556.0,121742561.0
159425592.0,,18380020.0,149397235.0,62288940.0,119874741.0,108163717.0,-219900.0,148533870.0,115416903.0,17540322.0
42411067.0,,141571317.0,15998709.0,101446705.0,155935925.0,158749326.0,35661066.0,155267713.0,-237753.0,-252700.0
-220100.0,,75879670.0,41017084.0,16888883.0,-252738.0,38670992.0,-219893.0,31937153.0,-204982.0,113616102.0
56271940.0,,16307451.0,-205057.0,-232395.0,141599939.0,146846352.0,51291404.0,155693701.0,15540044.0,-252697.0
120841284.0,,106296572.0,120250111.0,46167094.0,105948358.0,19665554.0,-252658.0,108163717.0,-204979.0,-219928.0
-220090.0,,123827453.0,11624198.0,-224198.0,36168905.0,84193940.0,-203505.0,31838856.0,-204978.0,121201896.0
106783817.0,,34403582.0,20733705.0,22287419.0,44246222.0,51892884.0,-252653.0,103207567.0,-254129.0,106587378.0
158311498.0,,23663873.0,55123724.0,134157370.0,-203561.0,143168153.0,135243026.0,38670992.0,132652880.0,16114930.0
158377038.0,,135116034.0,-254194.0,-216003.0,-219944.0,135246493.0,-203494.0,19665554.0,33070932.0,39675124.0
157230165.0,,-215806.0,118054672.0,16823358.0,-252711.0,155947678.0,43328795.0,84193940.0,15769431.0,-252682.0
133981272.0,,143095044.0,37707536.0,121295930.0,103556316.0,-240992.0,-252643.0,51892884.0,147496795.0,-219900.0
16835675.0,,22762757.0,156540697.0,153490496.0,114631900.0,154088107.0,156312865.0,143168153.0,139321179.0,35661066.0
15983731.0,,115389702.0,135896859.0,159372349.0,126706908.0,56390316.0,155739428.0,135246493.0,129097564.0,-219893.0
158852213.0,,16053512.0,-254180.0,120779834.0,121742561.0,45159086.0,-252635.0,22778526.0,-254112.0,51291404.0
17114231.0,,15267082.0,152608540.0,96433216.0,17540322.0,-240977.0,139175210.0,-240992.0,15769440.0,-203505.0
-252801.0,,13366541.0,18505498.0,157037637.0,-252700.0,110424750.0,16049451.0,56390316.0,155672417.0,-252653.0
127853702.0,,141849869.0,42704673.0,-215993.0,-252697.0,-232785.0,-252627.0,-240977.0,19767140.0,135243026.0
100721800.0,,81573139.0,131096353.0,7607377.0,-219928.0,18551474.0,131507507.0,-232785.0,109338476.0,155788569.0
39855245.0,,150025496.0,115384099.0,-232363.0,121201896.0,115421877.0,150299958.0,111686329.0,-254092.0,-203494.0
156427406.0,,15586584.0,35675939.0,135255126.0,106587378.0,111686329.0,127837501.0,124818113.0,22093686.0,-252643.0
15197328.0,,98350362.0,103472935.0,15201366.0,16114930.0,124818113.0,-252603.0,121336518.0,72343424.0,156312865.0
135079065.0,,41473306.0,-221397.0,116716632.0,39675124.0,121336518.0,133506374.0,106033863.0,23699331.0,139175210.0
120792220.0,,21591320.0,38231853.0,20657243.0,-252682.0,106033863.0,156329285.0,158921416.0,-221309.0,16049451.0
-252771.0,,34632989.0,103915311.0,-240537.0,-219900.0,130839240.0,116548935.0,137499340.0,-254073.0,-252627.0
53011618.0,,38860062.0,39690034.0,133952615.0,35661066.0,158921416.0,-236216.0,34419404.0,152215434.0,154133805.0
16442533.0,,16659744.0,-254155.0,118010989.0,-219893.0,137499340.0,149448007.0,125113038.0,137650062.0,131507507.0
157934758.0,,121328934.0,18128695.0,101610609.0,51291404.0,125113038.0,-252597.0,45445840.0,5349273.0,127837501.0
159491239.0,,19871015.0,15425335.0,123638898.0,-252658.0,139956945.0,123069770.0,139956945.0,42491802.0,-252603.0
16786610.0,,120345895.0,145366845.0,15045748.0,-203505.0,118411988.0,22013264.0,118411988.0,146857886.0,133506374.0
40625330.0,,115365161.0,-237761.0,122721399.0,97854738.0,148189910.0,89236818.0,148189910.0,-221278.0,156329285.0
140960948.0,,159577387.0,16572226.0,15332472.0,-252653.0,61067992.0,-236206.0,152310493.0,13033384.0,116548935.0
119874741.0,,135378220.0,131768131.0,109540473.0,135243026.0,153440990.0,150037843.0,153440990.0,-254038.0,-236216.0
155935925.0,,149484848.0,38559556.0,105526396.0,155788569.0,149418719.0,129033556.0,149418719.0,122281911.0,149448007.0
-252738.0,,109491512.0,115416903.0,-215935.0,-203494.0,132813536.0,158917980.0,132813536.0,15900602.0,-252597.0
141599939.0,,24089916.0,-237753.0,135074948.0,43328795.0,159486688.0,16819554.0,159486688.0,-254016.0,123069770.0
105948358.0,,107763005.0,-204982.0,112923781.0,-252643.0,-240925.0,-252570.0,-240925.0,155852738.0,89236818.0
36168905.0,,18634046.0,15540044.0,157480081.0,156312865.0,157315815.0,17868135.0,113570532.0,35200963.0,-236206.0
118891730.0,,159044928.0,-204978.0,154096786.0,-252635.0,156676841.0,16688486.0,157315815.0,132734915.0,150037843.0
149415124.0,,16160065.0,-254129.0,113505428.0,139175210.0,-240915.0,-219801.0,156676841.0,-204860.0,129033556.0
-219944.0,,133911873.0,132652880.0,52925593.0,16049451.0,152629997.0,19801446.0,43119340.0,151625670.0,150693208.0
-252711.0,,152122691.0,33070932.0,83637402.0,-252627.0,104362738.0,95987048.0,-240915.0,124379077.0,-252583.0
103556316.0,,132109633.0,15769431.0,157963423.0,131507507.0,-249099.0,36267366.0,152629997.0,126246853.0,158917980.0
114631900.0,,-232123.0,147496795.0,139703460.0,150299958.0,114299640.0,159475049.0,114299640.0,47669187.0,16819554.0
126706908.0,,-223930.0,139321179.0,18076838.0,127837501.0,-216326.0,15279474.0,40882936.0,146939850.0,17868135.0
121742561.0,,156431688.0,129097564.0,101078184.0,-252603.0,-240901.0,36414838.0,-216326.0,59695050.0,16688486.0
17540322.0,,110556489.0,-254112.0,156374190.0,133506374.0,134558465.0,15279492.0,-240901.0,-221235.0,-219801.0
-252700.0,,157472074.0,15769440.0,-232274.0,116548935.0,113005314.0,116647303.0,134558465.0,158851020.0,19801446.0
113616102.0,,16528717.0,155672417.0,152188084.0,-236216.0,60936962.0,111437196.0,113005314.0,15196109.0,36267366.0
-252697.0,,-215727.0,19767140.0,159782069.0,149448007.0,159773450.0,-252526.0,15225603.0,14868430.0,16475504.0
-219928.0,,79877457.0,109338476.0,-240459.0,102737227.0,36672267.0,18064788.0,60936962.0,-204847.0,155198833.0
121201896.0,,114087249.0,-254092.0,123352247.0,-252597.0,-224501.0,113485212.0,159773450.0,-237615.0,15279474.0
130934001.0,,36525396.0,22093686.0,-232262.0,123069770.0,15766289.0,-252514.0,-224501.0,15917014.0,128034163.0
106587378.0,,-232108.0,136322941.0,16397499.0,89236818.0,118043410.0,113632671.0,103142158.0,124854232.0,36414838.0
16114930.0,,15316318.0,72343424.0,88724668.0,-236206.0,16732947.0,-236129.0,15766289.0,156508126.0,81012098.0
39675124.0,,155768159.0,23699331.0,134632637.0,150037843.0,20402965.0,121890209.0,118043410.0,417769.0,15279492.0
-252682.0,,115774821.0,-254074.0,157775039.0,129033556.0,115495702.0,37610911.0,31757075.0,15654896.0,20948369.0
-219900.0,,127989095.0,-254073.0,-215872.0,16819554.0,-224489.0,53011874.0,16732947.0,19292149.0,-252526.0
35661066.0,,15332712.0,152215434.0,21664961.0,-252570.0,57905943.0,19096996.0,20402965.0,-204810.0,113485212.0
-219893.0,,152171881.0,137650062.0,144667840.0,17868135.0,141611799.0,139290016.0,115495702.0,112058372.0,-252514.0
51291404.0,,19600746.0,5349273.0,17544388.0,16688486.0,21426965.0,15508903.0,57905943.0,125018118.0,-236129.0
-203505.0,,-223894.0,42491802.0,119592132.0,-219801.0,131511071.0,62580136.0,141611799.0,16228359.0,121890209.0
97854738.0,,106345838.0,146857886.0,138736836.0,19801446.0,71258912.0,39708073.0,41218835.0,-204792.0,37610911.0
-252653.0,,116217199.0,-221278.0,63476936.0,95987048.0,15446817.0,-219731.0,21426965.0,114270218.0,53011874.0
135243026.0,,41047407.0,-204893.0,35673289.0,36267366.0,-240862.0,115385774.0,131511071.0,85352464.0,15508903.0
-203494.0,,22893936.0,13033384.0,15185098.0,159475049.0,126964517.0,135456173.0,71258912.0,39837713.0,62580136.0
43328795.0,,20591986.0,-254038.0,144331978.0,15279474.0,-240858.0,-252492.0,15446817.0,139747347.0,-219731.0
-252643.0,,141587825.0,16850862.0,84866249.0,128034163.0,17683238.0,-203340.0,35664673.0,-253931.0,115385774.0
156312865.0,,115791223.0,122281911.0,120845514.0,36414838.0,41743141.0,22095286.0,-240862.0,148217878.0,43001262.0
156329251.0,,115398010.0,15900602.0,3683535.0,81012098.0,117904169.0,1942968.0,41743141.0,34431001.0,135456173.0
155739428.0,,59692411.0,-254016.0,158921936.0,15279492.0,46011178.0,119629246.0,-240858.0,124264474.0,-252492.0
139175210.0,,134559100.0,155852738.0,58012881.0,116647303.0,-249047.0,22980031.0,124998438.0,158064671.0,-203340.0
16049451.0,,38999421.0,35200963.0,48002263.0,111437196.0,-240854.0,40510916.0,17683238.0,131620907.0,1942968.0
-252627.0,,-207492.0,132734915.0,150836441.0,20948369.0,32404269.0,141501893.0,117904169.0,18341936.0,119629246.0
131507507.0,,-240259.0,-204860.0,114095323.0,-252526.0,42177329.0,-219704.0,46011178.0,113647666.0,22980031.0
150299958.0,,50910591.0,151625670.0,15733980.0,18064788.0,124236593.0,15721924.0,-249047.0,16048178.0,40510916.0
127837501.0,,-232069.0,124379077.0,157357278.0,113485212.0,108966709.0,59794887.0,-240854.0,142565433.0,141501893.0
133506374.0,,111670651.0,126246853.0,20272352.0,-252514.0,-240842.0,-252465.0,-232666.0,17850432.0,71280070.0
156329285.0,,5281155.0,47669187.0,18134242.0,113632671.0,-216265.0,146073039.0,32404269.0,16703556.0,-219704.0
116548935.0,,99865988.0,146939850.0,53146856.0,-236129.0,19100472.0,115353044.0,124236593.0,40624206.0,15721924.0
-236216.0,,152262024.0,59695050.0,20837609.0,121890209.0,41841465.0,151512534.0,119632691.0,137977936.0,59794887.0
149448007.0,,15857036.0,89874378.0,114636013.0,37610911.0,-216262.0,-252453.0,-216265.0,-237487.0,-252465.0
102737227.0,,147944848.0,-221235.0,107271411.0,53011874.0,-224453.0,53487071.0,19100472.0,16687186.0,146073039.0
123069770.0,,159536529.0,-254001.0,141571317.0,19096996.0,121934652.0,116303337.0,41841465.0,-253870.0,115353044.0
22013264.0,,43619730.0,15196109.0,75879670.0,139290016.0,-216258.0,99952107.0,-216262.0,39936083.0,-252458.0
89236818.0,,16364948.0,14868430.0,152302837.0,15508903.0,138769215.0,149546480.0,-224453.0,73146454.0,151512534.0
150037843.0,,15676825.0,-204847.0,16307451.0,62580136.0,156250944.0,115484150.0,121934652.0,49766492.0,158918104.0
129033556.0,,136598937.0,-237615.0,34403582.0,39708073.0,150197057.0,78161399.0,138769215.0,150757472.0,-252453.0
-252583.0,,155145629.0,15917014.0,135116034.0,-219731.0,117461827.0,122758646.0,150197057.0,156524640.0,53487071.0
158917980.0,,151328164.0,124854232.0,-215806.0,43001262.0,146748228.0,-236035.0,117461827.0,147300450.0,15885796.0
16819554.0,,58135973.0,156508126.0,-240380.0,135456173.0,69694280.0,21014018.0,146748228.0,16572514.0,43345380.0
-252570.0,,16684454.0,417769.0,143095044.0,-252492.0,158028617.0,-203254.0,17601352.0,-221082.0,116303337.0
-219801.0,,40211878.0,15654896.0,115389702.0,-203340.0,106468173.0,40527374.0,69694280.0,21733483.0,151332329.0
