20220517_BOG_NB_pollo_W20,20220517_BOG_NB_res_W20,20220517_BOG_NB_cerdo_W20,20220517_BOG_NB_pescadosymariscoscongelado_W20,20220517_BOG_NB_embutidos_W20
16650090.0,16731573.0,159551161.0,105516097.0,15535264.0
129634163.0,132648383.0,21221056.0,155831364.0,154225824.0
136662900.0,138169793.0,139873984.0,20925510.0,132713636.0
96522108.0,156257736.0,151473859.0,40520778.0,16354469.0
-209026.0,56217035.0,159567556.0,117525578.0,16616616.0
150720383.0,-225834.0,61656773.0,155143243.0,153930931.0
132222851.0,154242518.0,151391944.0,-242605.0,15649974.0
67637129.0,125504986.0,121884368.0,37948503.0,-242506.0
20598670.0,131599835.0,36556497.0,158977114.0,42388664.0
16027538.0,115461598.0,126815954.0,-242595.0,-226116.0
79679380.0,131599841.0,20467414.0,12962910.0,-209731.0
134074265.0,106597871.0,-209193.0,112888927.0,72797380.0
107745181.0,45452785.0,-225576.0,60640351.0,40062150.0
-225376.0,-242190.0,146198233.0,132664425.0,133156039.0
150917029.0,149360115.0,12619486.0,15764588.0,69389510.0
-241737.0,15388154.0,15994593.0,-242578.0,-226098.0
-241736.0,127307259.0,-241945.0,-242575.0,43338959.0
83087289.0,68980226.0,42700521.0,15289462.0,158928087.0
108842938.0,158600721.0,-241941.0,88755322.0,150654168.0
-208962.0,30346770.0,16682733.0,76303482.0,91819229.0
147869646.0,15863316.0,146607856.0,127929470.0,26741982.0
16158680.0,120131094.0,113692400.0,133909634.0,132320486.0
156749791.0,143183386.0,130289394.0,148573325.0,157273326.0
121458659.0,157388318.0,13012731.0,121359502.0,140872946.0
-241692.0,135908894.0,148180733.0,19270805.0,154029301.0
34443245.0,133647905.0,132599551.0,140446869.0,40062212.0
110137337.0,123178534.0,39358216.0,126274713.0,16272647.0
87216128.0,116461096.0,153472780.0,133958812.0,117443848.0
151490567.0,150834733.0,136089357.0,22891678.0,148081928.0
150720524.0,136695346.0,113594126.0,15535264.0,19778829.0
-241650.0,-242125.0,-241901.0,154225824.0,15977741.0
-241648.0,-242124.0,156847892.0,132713636.0,121949467.0
16273434.0,15470134.0,130780951.0,16354469.0,16239900.0
136155165.0,16846393.0,147525400.0,16616616.0,16665886.0
155357217.0,48107068.0,15978265.0,153930931.0,146345247.0
31739939.0,-242109.0,-209121.0,40651956.0,16370979.0
36294692.0,43126340.0,107712289.0,15649974.0,129682723.0
-225243.0,16141893.0,147279651.0,-242506.0,16108839.0
147410979.0,115625542.0,16846632.0,42388664.0,145165614.0
140038188.0,15584839.0,156340010.0,-226116.0,43830576.0
15732782.0,-242097.0,16207661.0,-209731.0,44682545.0
-241611.0,147344978.0,149557051.0,-209730.0,35441969.0
146690102.0,42520148.0,-241861.0,72797380.0,148098355.0
-241606.0,147246678.0,101207874.0,40062150.0,21794102.0
16191556.0,157879905.0,157290316.0,133156039.0,15895864.0
20598852.0,81907308.0,158240589.0,69389510.0,-225990.0
160272455.0,16453233.0,157929298.0,-226098.0,138022205.0
158879820.0,86412913.0,22024029.0,43338959.0,19647805.0
158470225.0,-242060.0,16650090.0,158928087.0,105467199.0
128503891.0,38555257.0,129634163.0,150654168.0,121244992.0
159322197.0,-225670.0,136662900.0,91819229.0,160435522.0
15241302.0,-242053.0,96522108.0,26741982.0,134696263.0
15454294.0,111857276.0,-209026.0,15535328.0,-209589.0
135958617.0,-209284.0,132222851.0,132320486.0,39095636.0
146313306.0,16371328.0,67637129.0,157273326.0,-242347.0
11194459.0,133271169.0,147328906.0,140872946.0,152620373.0
15061086.0,125652618.0,20598670.0,154029301.0,-242343.0
45813857.0,121802389.0,16027538.0,40062212.0,149605722.0
17322082.0,15584917.0,79679380.0,16272647.0,115395935.0
154095714.0,-242026.0,38408087.0,117443848.0,17534304.0
151556199.0,159108761.0,134074265.0,148081928.0,97783136.0
133943400.0,113430171.0,107745181.0,19778829.0,44371305.0
157421677.0,-225635.0,-225376.0,121949467.0,136056169.0
145117298.0,15535781.0,150917029.0,-209636.0,146853225.0
24186995.0,113561253.0,18190246.0,16239900.0,132320620.0
97489011.0,15191718.0,-241746.0,16665886.0,-209549.0
90673269.0,97177256.0,-241737.0,146345247.0,126782839.0
21123188.0,121867948.0,83087289.0,144067874.0,156388728.0
47304823.0,136138416.0,108842938.0,16370979.0,-242310.0
43323515.0,159551161.0,-208962.0,129682723.0,16567676.0
15208575.0,21221056.0,147869646.0,16108839.0,16354685.0
159518851.0,139873984.0,16158680.0,127831342.0,46173565.0
18059396.0,151473859.0,156749791.0,145165614.0,16731516.0
107843722.0,159567556.0,141692902.0,44682545.0,119688575.0
-241525.0,61656773.0,147558397.0,35441969.0,103140738.0
142479509.0,151391944.0,87216128.0,148098355.0,157961603.0
32493718.0,121884368.0,151490567.0,21794102.0,156831110.0
19583126.0,36556497.0,150720524.0,15895864.0,146935177.0
-241502.0,126815954.0,-241650.0,-225990.0,44240267.0
16158883.0,20467414.0,16273434.0,138022205.0,96996748.0
117428392.0,-209193.0,136155165.0,19647805.0,15650190.0
-208728.0,-225576.0,155357217.0,105467199.0,77073808.0
99864753.0,12619486.0,31739939.0,121244992.0,15355280.0
120918196.0,15994593.0,-225243.0,160435522.0,15437203.0
20222133.0,-241945.0,147410979.0,134696263.0,157257112.0
157241526.0,42700521.0,140038188.0,-209589.0,-242277.0
100667575.0,-241941.0,15732782.0,39095636.0,1281440.0
18501815.0,16682733.0,146690102.0,-242347.0,17927592.0
49221822.0,146607856.0,-241606.0,152620373.0,36687272.0
21041343.0,113692400.0,96423997.0,-242343.0,156372394.0
21713085.0,130289394.0,20598852.0,149605722.0,108400044.0
38195395.0,13012731.0,160272455.0,115395935.0,118885805.0
-241465.0,148180733.0,151572551.0,17534304.0,-209490.0
-241464.0,132599551.0,158879820.0,97783136.0,30870962.0
15683789.0,134532863.0,158470225.0,136744293.0,-225870.0
40308942.0,39358216.0,128503891.0,44371305.0,151080370.0
97079503.0,107400970.0,159322197.0,136056169.0,16731573.0
150687955.0,136089357.0,15241302.0,146853225.0,-242246.0
24760537.0,113594126.0,15454294.0,132320620.0,132648383.0
103272666.0,-241903.0,135958617.0,-209549.0,138169793.0
127324380.0,-241901.0,146313306.0,126782839.0,48188868.0
47894749.0,156847892.0,11194459.0,156388728.0,156257736.0
15683804.0,147525400.0,45813857.0,-242310.0,-225834.0
94212321.0,15978265.0,17322082.0,16567676.0,154242518.0
-241438.0,-209121.0,154095714.0,16354685.0,125504986.0
156389607.0,107712289.0,151556199.0,46173565.0,131599835.0
94949608.0,147279651.0,133943400.0,16731516.0,115461598.0
-208658.0,16846632.0,157421677.0,119688575.0,131599841.0
38392048.0,17911597.0,24186995.0,103140738.0,151080422.0
132714737.0,149557051.0,97489011.0,157961603.0,106597871.0
108941562.0,-241861.0,90673269.0,156831110.0,45452785.0
-241401.0,101207874.0,21123188.0,146935177.0,-242190.0
159027470.0,115478345.0,47304823.0,44240267.0,127307259.0
16486671.0,157290316.0,43323515.0,96996748.0,68980226.0
15569167.0,158240589.0,15208575.0,15650190.0,53693959.0
152178962.0,157929298.0,18059396.0,15355280.0,158600721.0
41636110.0,16650090.0,107843722.0,15437203.0,30346770.0
158060815.0,129634163.0,-241525.0,157257112.0,15863316.0
15061271.0,136662900.0,30806160.0,-225894.0,89230868.0
-224998.0,-241800.0,142479509.0,-242277.0,120131094.0
45371675.0,96522108.0,32493718.0,111349148.0,15388185.0
40784164.0,-209026.0,16158883.0,1281440.0,143183386.0
21598502.0,158961537.0,-225112.0,17927592.0,157388318.0
16896299.0,132222851.0,117428392.0,36687272.0,135908894.0
30429487.0,17600390.0,-208728.0,156372394.0,133647905.0
158454064.0,67637129.0,120918196.0,108400044.0,123178534.0
-241359.0,20598670.0,20222133.0,118885805.0,116461096.0
138154296.0,-241777.0,157241526.0,-209490.0,38522408.0
107680057.0,16027538.0,100667575.0,30870962.0,150834733.0
-241352.0,79679380.0,158535869.0,-225870.0,96800306.0
159371596.0,134074265.0,49221822.0,151080370.0,136695346.0
105910609.0,107745181.0,21713085.0,16731573.0,-242125.0
-208558.0,-225376.0,38195395.0,-242246.0,-242124.0
-208556.0,150917029.0,-241465.0,138169793.0,15470134.0
15094100.0,18190246.0,-241464.0,156257736.0,154209847.0
-224938.0,-241746.0,15683789.0,56217035.0,16846393.0
147378519.0,-241737.0,40308942.0,-225834.0,48107068.0
15225180.0,-241736.0,97079503.0,154242518.0,-242109.0
121835869.0,83087289.0,16322771.0,125504986.0,43126340.0
16372063.0,108842938.0,24760537.0,131599835.0,16141893.0
17453409.0,-208962.0,103272666.0,115461598.0,115625542.0
16585059.0,147869646.0,127324380.0,131599841.0,15584839.0
30740839.0,16158680.0,47894749.0,106597871.0,-242097.0
129028463.0,156749791.0,15683804.0,45452785.0,147344978.0
137138544.0,-241692.0,94212321.0,-242190.0,42520148.0
60936565.0,141692902.0,156389607.0,149360115.0,147246678.0
154161526.0,34443245.0,94949608.0,127307259.0,157879905.0
-224904.0,110137337.0,38392048.0,68980226.0,16076395.0
138219896.0,147558397.0,132714737.0,53693959.0,81907308.0
149557625.0,87216128.0,127373559.0,158600721.0,16453233.0
154014074.0,151490567.0,108941562.0,30346770.0,86412913.0
148066694.0,150720524.0,104730878.0,15863316.0,-242060.0
22188430.0,-241650.0,114168067.0,120131094.0,38555257.0
136630678.0,16273434.0,159027470.0,15388185.0,-225670.0
103649687.0,136155165.0,16486671.0,143183386.0,-242053.0
157995417.0,155357217.0,15569167.0,157388318.0,111857276.0
73109923.0,31739939.0,152178962.0,135908894.0,-209284.0
106942885.0,-225243.0,41636110.0,133647905.0,16371328.0
-208474.0,147410979.0,158060815.0,123178534.0,133271169.0
133157304.0,140038188.0,15061271.0,116461096.0,125652618.0
-208454.0,15732782.0,-224998.0,38522408.0,114200212.0
38408635.0,-241611.0,45371675.0,150834733.0,121802389.0
22204859.0,146690102.0,-224993.0,96800306.0,15584917.0
157340092.0,-241606.0,40784164.0,136695346.0,-242026.0
152228287.0,96423997.0,21598502.0,-242125.0,159108761.0
116134340.0,20598852.0,-241366.0,-242124.0,113430171.0
155079109.0,160272455.0,16896299.0,15470134.0,-225635.0
-241207.0,135090248.0,30429487.0,154209847.0,15535781.0
113447381.0,158879820.0,158454064.0,31739448.0,113561253.0
135221717.0,158470225.0,-241359.0,16846393.0,97177256.0
15569369.0,128503891.0,152178997.0,48107068.0,16125612.0
157864421.0,159322197.0,138154296.0,-242109.0,121867948.0
135975398.0,15241302.0,107680057.0,43126340.0,136138416.0
78320103.0,15454294.0,-241352.0,16141893.0,159551161.0
133927400.0,135958617.0,147312972.0,115625542.0,21221056.0
16896492.0,146313306.0,159371596.0,15584839.0,151473859.0
105959923.0,11194459.0,105910609.0,-242097.0,159567556.0
151540216.0,15061086.0,-208558.0,147344978.0,61656773.0
23384572.0,45813857.0,15094100.0,42520148.0,-225588.0
157667852.0,17322082.0,-224938.0,147246678.0,23629519.0
136188432.0,154095714.0,147378519.0,157879905.0,121884368.0
41882131.0,-208795.0,15225180.0,16076395.0,36556497.0
85299733.0,151556199.0,121835869.0,81907308.0,126815954.0
51221017.0,133943400.0,148164956.0,16453233.0,37359316.0
136696360.0,157421677.0,17453409.0,86412913.0,20467414.0
100340271.0,145117298.0,16585059.0,-242060.0,-209193.0
116331057.0,24186995.0,30740839.0,38555257.0,-225576.0
41718322.0,97489011.0,137646440.0,-225670.0,146198233.0
108450356.0,90673269.0,129028463.0,-242053.0,12619486.0
-208326.0,21123188.0,137138544.0,111857276.0,15994593.0
152588863.0,47304823.0,60936565.0,-209284.0,-241945.0
132305474.0,43323515.0,154161526.0,16371328.0,42700521.0
153473604.0,15208575.0,-224904.0,133271169.0,-241941.0
16011847.0,15716481.0,138219896.0,125652618.0,16682733.0
102568520.0,159518851.0,149557625.0,121802389.0,146607856.0
42160716.0,18059396.0,154014074.0,15584917.0,113692400.0
120230480.0,107843722.0,148066694.0,-242026.0,130289394.0
159519315.0,-241525.0,-241267.0,159108761.0,13012731.0
17846867.0,30806160.0,22188430.0,113430171.0,148180733.0
15716949.0,142479509.0,136630678.0,-225635.0,132599551.0
135975511.0,19583126.0,103649687.0,15535781.0,134532863.0
41275994.0,22892701.0,157995417.0,113561253.0,39358216.0
18338394.0,15585439.0,127521181.0,15191718.0,107400970.0
116707944.0,16158883.0,73109923.0,97177256.0,153472780.0
117396093.0,-225112.0,106942885.0,16125612.0,136089357.0
158749326.0,117428392.0,-208474.0,121867948.0,113594126.0
103207567.0,-208728.0,18321839.0,136138416.0,-241903.0
19665554.0,99864753.0,133157304.0,159551161.0,-241901.0
51892884.0,120918196.0,-208454.0,21221056.0,156847892.0
22778526.0,20222133.0,38408635.0,139873984.0,15421206.0
155947678.0,157241526.0,22204859.0,151473859.0,130780951.0
22008478.0,100667575.0,116134340.0,159567556.0,147525400.0
-240992.0,18501815.0,16060869.0,61656773.0,15978265.0
-240977.0,158535869.0,155079109.0,151391944.0,-209121.0
124818113.0,49221822.0,-241207.0,23629519.0,107712289.0
137499340.0,21041343.0,37114319.0,121884368.0,147279651.0
125113038.0,21713085.0,18239953.0,36556497.0,16846632.0
139956945.0,38195395.0,113447381.0,126815954.0,156340010.0
118411988.0,-241465.0,135221717.0,20467414.0,16207661.0
61067992.0,-241464.0,15569369.0,-209193.0,17911597.0
153440990.0,15683789.0,157864421.0,-225576.0,149557051.0
132813536.0,40308942.0,135975398.0,146198233.0,-241861.0
-240925.0,97079503.0,78320103.0,12619486.0,101207874.0
-240915.0,150687955.0,133927400.0,15994593.0,115478345.0
114299640.0,24760537.0,16896492.0,-241945.0,157290316.0
-240901.0,103272666.0,105959923.0,42700521.0,158240589.0
113005314.0,127324380.0,151540216.0,-241941.0,157929298.0
15225603.0,47894749.0,157667852.0,16682733.0,22024029.0
60936962.0,15683804.0,136188432.0,146607856.0,112004968.0
36672267.0,-241438.0,85299733.0,113692400.0,16650090.0
-224501.0,156389607.0,51221017.0,130289394.0,129634163.0
15766289.0,94949608.0,155767324.0,13012731.0,136662900.0
16732947.0,18125036.0,100340271.0,148180733.0,-241800.0
20402965.0,38392048.0,116331057.0,132599551.0,-209030.0
115495702.0,132714737.0,41718322.0,134532863.0,96522108.0
-224489.0,127373559.0,108450356.0,39358216.0,-209026.0
141611799.0,108941562.0,40211000.0,107400970.0,150720383.0
71258912.0,104730878.0,-208326.0,153472780.0,158961537.0
-240862.0,114168067.0,69079611.0,136089357.0,132222851.0
126964517.0,-241401.0,152588863.0,113594126.0,17600390.0
-240858.0,159027470.0,132305474.0,-241903.0,67637129.0
17683238.0,16486671.0,153473604.0,-241901.0,147328906.0
117904169.0,15569167.0,16011847.0,156847892.0,16125836.0
42177329.0,41636110.0,102568520.0,15421206.0,20598670.0
-240842.0,158060815.0,42160716.0,130780951.0,-241777.0
-224453.0,15061271.0,120230480.0,147525400.0,16027538.0
121934652.0,-224998.0,17846867.0,15978265.0,79679380.0
150197057.0,45371675.0,15716949.0,-209121.0,-225387.0
117461827.0,-224993.0,135975511.0,107712289.0,38408087.0
17601352.0,40784164.0,41275994.0,147279651.0,134074265.0
106468173.0,21598502.0,116707944.0,16846632.0,107745181.0
125080400.0,-241366.0,31937153.0,156340010.0,-225376.0
154243928.0,16896299.0,31838856.0,16207661.0,157994913.0
30348123.0,30429487.0,38670992.0,17911597.0,150917029.0
113660765.0,158454064.0,19665554.0,149557051.0,18190246.0
131781480.0,-241359.0,51892884.0,-241861.0,-241746.0
145380203.0,138154296.0,22778526.0,101207874.0,-241737.0
43357064.0,107680057.0,155947678.0,115478345.0,-241736.0
146772873.0,-241352.0,22008478.0,157290316.0,83087289.0
122311561.0,147312972.0,-240992.0,158240589.0,108842938.0
102978453.0,159371596.0,-240977.0,157929298.0,-208962.0
103863192.0,105910609.0,120836801.0,22024029.0,147869646.0
105501593.0,-208558.0,137499340.0,16650090.0,16158680.0
60085149.0,15094100.0,125113038.0,129634163.0,156749791.0
108385185.0,-224938.0,139956945.0,136662900.0,121458659.0
16389028.0,147378519.0,61067992.0,-241800.0,-241692.0
15897510.0,15225180.0,152310493.0,96522108.0,34443245.0
22893485.0,121835869.0,153440990.0,-209026.0,41357300.0
-240722.0,148164956.0,132813536.0,150720383.0,110137337.0
157324214.0,16372063.0,159486688.0,158961537.0,147558397.0
152097720.0,17453409.0,-240925.0,132222851.0,87216128.0
16028606.0,16585059.0,-240915.0,17600390.0,151490567.0
-224322.0,137646440.0,114299640.0,67637129.0,-241650.0
124326857.0,129028463.0,-240901.0,147328906.0,-241648.0
121361354.0,137138544.0,113005314.0,16125836.0,16273434.0
113660888.0,60936565.0,15225603.0,20598670.0,136155165.0
152605658.0,154161526.0,60936962.0,-241777.0,155357217.0
159454171.0,-224904.0,36672267.0,16027538.0,36294692.0
115397594.0,138219896.0,-224501.0,79679380.0,-225243.0
112317406.0,149557625.0,15766289.0,-225387.0,147410979.0
-240673.0,154014074.0,31757075.0,38408087.0,140038188.0
40883171.0,148066694.0,16732947.0,134074265.0,146690102.0
150311911.0,49205644.0,20402965.0,107745181.0,-241606.0
114119659.0,-241267.0,115495702.0,-225376.0,96423997.0
24253420.0,136630678.0,-224489.0,157994913.0,16191556.0
140743661.0,103649687.0,57905943.0,150917029.0,20598852.0
-240660.0,157995417.0,141611799.0,-241746.0,160272455.0
128455664.0,127521181.0,71258912.0,-241737.0,151572551.0
36426747.0,73109923.0,-240862.0,-241736.0,135090248.0
16028668.0,106942885.0,-240858.0,83087289.0,158879820.0
19567612.0,-208474.0,124998438.0,108842938.0,158470225.0
156029947.0,18321839.0,17683238.0,-208962.0,128503891.0
15717375.0,133157304.0,117904169.0,147869646.0,159322197.0
88822787.0,38408635.0,46011178.0,16158680.0,15454294.0
117904396.0,22204859.0,-240854.0,156749791.0,135958617.0
149558289.0,157340092.0,42177329.0,-241692.0,146313306.0
159405074.0,152228287.0,-240846.0,141692902.0,11194459.0
146723866.0,116134340.0,-224453.0,34443245.0,15061086.0
23663644.0,16060869.0,121934652.0,41357300.0,45813857.0
147903522.0,155079109.0,150197057.0,110137337.0,17322082.0
38048804.0,-241208.0,117461827.0,147558397.0,154095714.0
136713255.0,37114319.0,-224441.0,87216128.0,-208795.0
17912871.0,18239953.0,17601352.0,151490567.0,151556199.0
110482475.0,16470483.0,158028617.0,150720524.0,133943400.0
105042997.0,113447381.0,106468173.0,-241650.0,157421677.0
-224198.0,135221717.0,125080400.0,16273434.0,145117298.0
22287419.0,15569369.0,154243928.0,136155165.0,24186995.0
121295930.0,157864421.0,30348123.0,155357217.0,97489011.0
16454718.0,135975398.0,-224420.0,31739939.0,90673269.0
159372349.0,133927400.0,113660765.0,36294692.0,21123188.0
153490496.0,105517546.0,121361251.0,-225243.0,47304823.0
44962883.0,16896492.0,131781480.0,147410979.0,43323515.0
7607377.0,105959923.0,-208023.0,140038188.0,15208575.0
135255126.0,151540216.0,41849708.0,15732782.0,159518851.0
-240537.0,23384572.0,43357064.0,-241611.0,18059396.0
31085674.0,136188432.0,146772873.0,146690102.0,107843722.0
123638898.0,85299733.0,122311561.0,-241606.0,30806160.0
122721399.0,51221017.0,146838418.0,96423997.0,142479509.0
31741047.0,17535516.0,102978453.0,16191556.0,32493718.0
134534270.0,155767324.0,103863192.0,20598852.0,-225129.0
59200640.0,38179362.0,105501593.0,160272455.0,19583126.0
135074948.0,136696360.0,60085149.0,151572551.0,125915290.0
112923781.0,116331057.0,-224351.0,135090248.0,22892701.0
65246347.0,41718322.0,108385185.0,158879820.0,15585439.0
154096786.0,108450356.0,16389028.0,158470225.0,-241502.0
52925593.0,40211000.0,156029862.0,128503891.0,16158883.0
18076838.0,-208326.0,22893485.0,159322197.0,-225112.0
18142374.0,69079611.0,-240722.0,15241302.0,117428392.0
156374190.0,-241090.0,17126324.0,15454294.0,-208728.0
158913716.0,152588863.0,157324214.0,135958617.0,99864753.0
159782069.0,132305474.0,42898359.0,146313306.0,120918196.0
-240459.0,153473604.0,152097720.0,11194459.0,20222133.0
157947063.0,16011847.0,16028606.0,15061086.0,157241526.0
88724668.0,102568520.0,-224322.0,45813857.0,100667575.0
134632637.0,42160716.0,124326857.0,17322082.0,18501815.0
21664961.0,120230480.0,121361354.0,154095714.0,158535869.0
-224061.0,159519315.0,114660299.0,151556199.0,49221822.0
119592132.0,17846867.0,-240688.0,133943400.0,21041343.0
63476936.0,15716949.0,113660888.0,157421677.0,21713085.0
35673289.0,135975511.0,152605658.0,145117298.0,38195395.0
12719306.0,41275994.0,159454171.0,24186995.0,-241465.0
-207670.0,18338394.0,115397594.0,97489011.0,-241464.0
144331978.0,116707944.0,-240673.0,90673269.0,15683789.0
134059224.0,117396093.0,40883171.0,21123188.0,97079503.0
21288154.0,31937153.0,150311911.0,47304823.0,16322771.0
15733980.0,158749326.0,24253420.0,43323515.0,150687955.0
154064102.0,38670992.0,140743661.0,15208575.0,24760537.0
75879670.0,19665554.0,-240660.0,15716481.0,103272666.0
16307451.0,51892884.0,128455664.0,159518851.0,127324380.0
23663873.0,22778526.0,36426747.0,18059396.0,47894749.0
-240380.0,155947678.0,16028668.0,107843722.0,15683804.0
22762757.0,-240992.0,19567612.0,-241525.0,94212321.0
-240369.0,-240977.0,17978364.0,30806160.0,156389607.0
15586584.0,22975168.0,156029947.0,142479509.0,94949608.0
41473306.0,124818113.0,15717375.0,-225129.0,18125036.0
121328934.0,120836801.0,117904396.0,19583126.0,38392048.0
120345895.0,137499340.0,149558289.0,22892701.0,132714737.0
115365161.0,125113038.0,159405074.0,15585439.0,127373559.0
24089916.0,139956945.0,146723866.0,-241502.0,108941562.0
107763005.0,61067992.0,23663644.0,16158883.0,104730878.0
18634046.0,152310493.0,147903522.0,-225112.0,114168067.0
159044928.0,153440990.0,38048804.0,117428392.0,-241401.0
16160065.0,132813536.0,17912871.0,-208728.0,159027470.0
132109633.0,159486688.0,110482475.0,99864753.0,16486671.0
-223930.0,-240925.0,105042997.0,120918196.0,15569167.0
157472074.0,-240915.0,-224198.0,20222133.0,-225009.0
79877457.0,114299640.0,22287419.0,157241526.0,41636110.0
148542808.0,40882936.0,159372349.0,100667575.0,158060815.0
115774821.0,-240901.0,153490496.0,158535869.0,15061271.0
127276389.0,113005314.0,7607377.0,49221822.0,-224998.0
19600746.0,15225603.0,135255126.0,21041343.0,45371675.0
-223894.0,60936962.0,-240537.0,21713085.0,-224993.0
116217199.0,36672267.0,31085674.0,38195395.0,40784164.0
41047407.0,-224501.0,32871531.0,-241465.0,21598502.0
115791223.0,15766289.0,123638898.0,-241464.0,-241366.0
115398010.0,31757075.0,122721399.0,15683789.0,16896299.0
59692411.0,16732947.0,31741047.0,40308942.0,30429487.0
-207492.0,20402965.0,153441403.0,97079503.0,158454064.0
90002812.0,115495702.0,134534270.0,16322771.0,-241359.0
22205822.0,57905943.0,59200640.0,150687955.0,152178997.0
5281155.0,141611799.0,135074948.0,24760537.0,138154296.0
152262024.0,71258912.0,112923781.0,103272666.0,107680057.0
159536529.0,151360290.0,65246347.0,127324380.0,-241352.0
43619730.0,-240862.0,154096786.0,47894749.0,159371596.0
136598937.0,-240858.0,157963423.0,15683804.0,105910609.0
38196636.0,124998438.0,18076838.0,94212321.0,15094100.0
155145629.0,17683238.0,18142374.0,-241438.0,-224938.0
136779171.0,117904169.0,101078184.0,156389607.0,135254356.0
151328164.0,46011178.0,156374190.0,94949608.0,147378519.0
131683747.0,-240854.0,158913716.0,-208658.0,15225180.0
43603364.0,42177329.0,159782069.0,38392048.0,121835869.0
19584425.0,-240846.0,-240459.0,132714737.0,148164956.0
146806189.0,-240842.0,157947063.0,127373559.0,16372063.0
145429941.0,-224453.0,88724668.0,108941562.0,17453409.0
130782648.0,121934652.0,134632637.0,104730878.0,16585059.0
-240198.0,150197057.0,21664961.0,114168067.0,30740839.0
105944507.0,117461827.0,-224061.0,-241401.0,137646440.0
-240189.0,-224441.0,146592964.0,159027470.0,129028463.0
124999112.0,17601352.0,63476936.0,16486671.0,60936565.0
114611658.0,158028617.0,35673289.0,15569167.0,154161526.0
103880140.0,125080400.0,12719306.0,152178962.0,-224904.0
129603023.0,154243928.0,-207670.0,41636110.0,138219896.0
19469787.0,30348123.0,144331978.0,158060815.0,149557625.0
84547070.0,121361251.0,134059224.0,15061271.0,148066694.0
148182529.0,131781480.0,21288154.0,-224998.0,49205644.0
148526602.0,-208023.0,15733980.0,45371675.0,-241267.0
159274511.0,41849708.0,157357278.0,-224993.0,22188430.0
20043281.0,150754156.0,154064102.0,40784164.0,136630678.0
117331473.0,43357064.0,75879670.0,21598502.0,103649687.0
-240109.0,146772873.0,16307451.0,-241366.0,157995417.0
16848405.0,122311561.0,23663873.0,16896299.0,155718044.0
16029206.0,155702161.0,-240380.0,30429487.0,127521181.0
53253655.0,146838418.0,22762757.0,158454064.0,73109923.0
131503637.0,102978453.0,-240369.0,-241359.0,106942885.0
35460635.0,103863192.0,15586584.0,152178997.0,-208474.0
19371547.0,105501593.0,41473306.0,138154296.0,18321839.0
15308317.0,60085149.0,121328934.0,107680057.0,-208454.0
14423591.0,-224351.0,120345895.0,-241352.0,38408635.0
121738793.0,108385185.0,115365161.0,147312972.0,22204859.0
114349620.0,16389028.0,158913833.0,159371596.0,157340092.0
132601398.0,15897510.0,24089916.0,105910609.0,27546046.0
131700296.0,156029862.0,107763005.0,-208558.0,152228287.0
-223671.0,22893485.0,18634046.0,-208556.0,116134340.0
135124553.0,-240722.0,159044928.0,15094100.0,16060869.0
18126413.0,17126324.0,16160065.0,-224938.0,155079109.0
121394771.0,157324214.0,133911873.0,147378519.0,-241208.0
154195542.0,42898359.0,132109633.0,15225180.0,-241207.0
17847897.0,152097720.0,-223930.0,121835869.0,37114319.0
32511579.0,16028606.0,157472074.0,148164956.0,18239953.0
149362273.0,-224322.0,79877457.0,17453409.0,16470483.0
16848485.0,18060224.0,148542808.0,16585059.0,113447381.0
33953390.0,124326857.0,115774821.0,30740839.0,135221717.0
24188552.0,121361354.0,127276389.0,137646440.0,15569369.0
112842377.0,-240688.0,19600746.0,129028463.0,157864421.0
-239970.0,113660888.0,-223894.0,137138544.0,135975398.0
-207199.0,152605658.0,116217199.0,60936565.0,78320103.0
8181410.0,159454171.0,41047407.0,154161526.0,133927400.0
119641764.0,115397594.0,22893936.0,-224904.0,105517546.0
150050475.0,-240673.0,115398010.0,138219896.0,16896492.0
15947440.0,40883171.0,59692411.0,149557625.0,105959923.0
155244211.0,13095909.0,-207492.0,154014074.0,151540216.0
16684732.0,150311911.0,22205822.0,148066694.0,23384572.0
101095102.0,24253420.0,5281155.0,49205644.0,157667852.0
18372286.0,140743661.0,152262024.0,-241267.0,136188432.0
135108291.0,-240660.0,159536529.0,22188430.0,41882131.0
92100295.0,128455664.0,136598937.0,136630678.0,85299733.0
-239928.0,36426747.0,38196636.0,103649687.0,51221017.0
130897611.0,16028668.0,155145629.0,157995417.0,17535516.0
-239923.0,19567612.0,136779171.0,127521181.0,155767324.0
139155150.0,17978364.0,151328164.0,73109923.0,38179362.0
-239919.0,156029947.0,58135973.0,106942885.0,136696360.0
114988756.0,15717375.0,16684454.0,-208474.0,100340271.0
131569365.0,130831369.0,40211878.0,18321839.0,116331057.0
97900246.0,117904396.0,131683747.0,133157304.0,41718322.0
-223527.0,149558289.0,43603364.0,-208454.0,108450356.0
150755033.0,159405074.0,19584425.0,38408635.0,40211000.0
-223519.0,146723866.0,146806189.0,22204859.0,69079611.0
136042222.0,23663644.0,145429941.0,157340092.0,-241090.0
120264448.0,41948193.0,130782648.0,27546046.0,132305474.0
15718151.0,147903522.0,-240198.0,152228287.0,152195651.0
19863306.0,38048804.0,105944507.0,116134340.0,153473604.0
113530645.0,17912871.0,37492166.0,16060869.0,16011847.0
158324501.0,110482475.0,124999112.0,155079109.0,102568520.0
