20220517_BOG_NB_congelados,20220517_BOG_NB_aseoehigiene,20220517_BOG_NB_lacteosyhuevos,20220517_BOG_NB_desechables
-241736.0,40922201.0,47304823.0,72797380.0
83087289.0,158977114.0,43323515.0,37940420.0
108842938.0,-242595.0,15208575.0,69389510.0
-208962.0,21113950.0,15716481.0,133156039.0
147869646.0,112888927.0,159518851.0,-217912.0
16158680.0,12962910.0,18059396.0,132279495.0
156749791.0,60640351.0,107843722.0,37465290.0
121458659.0,20048989.0,30806160.0,-226098.0
-241692.0,15740003.0,142479509.0,43338959.0
141692902.0,16739427.0,32493718.0,49966291.0
34443245.0,146697321.0,-225129.0,21572820.0
41357300.0,147647593.0,19583126.0,150654168.0
110137337.0,15764588.0,125915290.0,91819229.0
147558397.0,-218003.0,22892701.0,26741982.0
87216128.0,19704942.0,15585439.0,15838433.0
151490567.0,-242578.0,16158883.0,54389988.0
-241648.0,127806582.0,-225112.0,132320486.0
16273434.0,88755322.0,117428392.0,46099688.0
136155165.0,76303482.0,-208728.0,108096753.0
155357217.0,155823232.0,99864753.0,140872946.0
31739939.0,100379777.0,120918196.0,146615539.0
-225243.0,133909634.0,20222133.0,40062212.0
147410979.0,112405635.0,157241526.0,117443848.0
140038188.0,121359502.0,100667575.0,148081928.0
15732782.0,123661459.0,18501815.0,-250616.0
146690102.0,-250728.0,158535869.0,-217846.0
-241606.0,119680153.0,49221822.0,19778829.0
96423997.0,133958812.0,21041343.0,15977741.0
16191556.0,22891678.0,21713085.0,114715923.0
20598852.0,15535264.0,38195395.0,15674647.0
160272455.0,114945184.0,-241465.0,121949467.0
135090248.0,132713636.0,-241464.0,16665886.0
158879820.0,16354469.0,15683789.0,146345247.0
158470225.0,118910118.0,40308942.0,144067874.0
159322197.0,108620967.0,97079503.0,129682723.0
15241302.0,143092905.0,16322771.0,52817191.0
15454294.0,132705450.0,150687955.0,-201430.0
135958617.0,17460396.0,24760537.0,121974059.0
146313306.0,42151087.0,103272666.0,145165614.0
11194459.0,30370992.0,127324380.0,43830576.0
15061086.0,153930931.0,47894749.0,44682545.0
45813857.0,15649974.0,15683804.0,32615730.0
17322082.0,-242506.0,94212321.0,148098355.0
154095714.0,159526072.0,-241438.0,132279602.0
133943400.0,-250695.0,156389607.0,-201417.0
157421677.0,42388664.0,94949608.0,15895864.0
145117298.0,12692667.0,132714737.0,-225990.0
24186995.0,42282173.0,127373559.0,138022205.0
97489011.0,-209731.0,104730878.0,19647805.0
90673269.0,-250689.0,-241401.0,54144319.0
47304823.0,28732611.0,16486671.0,121244992.0
43323515.0,72797380.0,15569167.0,-201411.0
15208575.0,37940420.0,-225009.0,160435522.0
159518851.0,69389510.0,152178962.0,67988802.0
18059396.0,133156039.0,41636110.0,134696263.0
107843722.0,-217912.0,158060815.0,-217779.0
-241525.0,132279495.0,15061271.0,-242347.0
30806160.0,37465290.0,-224998.0,-242343.0
142479509.0,131116234.0,45371675.0,149605722.0
32493718.0,-226098.0,-224993.0,97783136.0
-225129.0,49966291.0,40784164.0,136113505.0
19583126.0,42708180.0,21598502.0,44371305.0
125915290.0,150654168.0,-241366.0,136056169.0
22892701.0,91819229.0,16896299.0,146853225.0
15585439.0,26741982.0,30429487.0,132320620.0
-241502.0,15535328.0,158454064.0,39939437.0
16158883.0,54389988.0,-241359.0,135146863.0
-225112.0,132320486.0,152178997.0,134147439.0
117428392.0,46099688.0,138154296.0,31747441.0
-208728.0,157273326.0,107680057.0,-209549.0
120918196.0,140872946.0,147312972.0,150826357.0
20222133.0,40062212.0,105910609.0,126782839.0
157241526.0,117443848.0,-208558.0,154152311.0
100667575.0,-250616.0,15094100.0,15199608.0
18501815.0,-217846.0,-224938.0,-242310.0
49221822.0,15101195.0,121835869.0,16567676.0
21041343.0,19778829.0,148164956.0,46173565.0
21713085.0,114715923.0,17453409.0,16731516.0
38195395.0,15674647.0,16585059.0,119688575.0
-241465.0,121949467.0,30740839.0,157961603.0
-241464.0,16665886.0,137646440.0,156831110.0
15683789.0,52817191.0,129028463.0,44240267.0
40308942.0,-201430.0,137138544.0,77073808.0
97079503.0,145165614.0,60936565.0,15355280.0
150687955.0,126594351.0,154161526.0,15437203.0
24760537.0,43830576.0,-224904.0,110570906.0
103272666.0,44682545.0,138219896.0,134475162.0
47894749.0,32615730.0,149557625.0,111349148.0
15683804.0,17182002.0,148066694.0,132853148.0
156389607.0,132279602.0,49205644.0,109899163.0
94949608.0,-217800.0,-241267.0,-234085.0
18125036.0,-225990.0,22188430.0,1281440.0
38392048.0,138022205.0,136630678.0,84454819.0
132714737.0,-201411.0,103649687.0,104377763.0
127373559.0,105467199.0,157995417.0,148073895.0
108941562.0,121244992.0,155718044.0,135949736.0
104730878.0,160435522.0,127521181.0,156372394.0
114168067.0,67988802.0,73109923.0,18640298.0
159027470.0,-217779.0,106942885.0,108400044.0
16486671.0,39095636.0,-208474.0,118885805.0
-225009.0,-242347.0,133157304.0,-209490.0
152178962.0,-242343.0,-208454.0,125136302.0
41636110.0,97783136.0,38408635.0,30870962.0
158060815.0,136113505.0,22204859.0,132804019.0
15061271.0,44371305.0,157340092.0,16731573.0
45371675.0,136056169.0,27546046.0,17165757.0
-224993.0,15314282.0,152228287.0,35024324.0
40784164.0,132320620.0,116134340.0,156257736.0
-241366.0,146853225.0,16060869.0,21720522.0
16896299.0,39939437.0,155079109.0,56217035.0
30429487.0,134147439.0,-241208.0,-225834.0
158454064.0,31747441.0,-241207.0,37957078.0
-241359.0,-209549.0,37114319.0,89566679.0
152178997.0,126782839.0,16470483.0,125504986.0
138154296.0,154152311.0,113447381.0,131599835.0
107680057.0,15199608.0,15569369.0,63778266.0
147312972.0,-242310.0,157864421.0,31501789.0
159371596.0,16567676.0,135975398.0,115461598.0
105910609.0,16354685.0,78320103.0,19049951.0
-208558.0,46173565.0,133927400.0,97775071.0
-208556.0,119688575.0,105517546.0,131599841.0
15094100.0,146935177.0,16896492.0,-250398.0
-224938.0,44240267.0,105959923.0,131640810.0
147378519.0,96996748.0,151540216.0,106597871.0
15225180.0,77073808.0,23384572.0,128101873.0
121835869.0,15355280.0,157667852.0,-242190.0
17453409.0,15437203.0,136188432.0,68980226.0
16585059.0,157257112.0,85299733.0,152235523.0
30740839.0,110570906.0,17535516.0,47590916.0
137646440.0,-242277.0,155767324.0,156888584.0
129028463.0,109899163.0,38179362.0,-250358.0
137138544.0,-234085.0,100340271.0,-201204.0
154161526.0,1281440.0,116331057.0,-217584.0
-224904.0,104377763.0,41718322.0,132378129.0
138219896.0,84454819.0,108450356.0,106311186.0
154014074.0,36687272.0,40211000.0,39808530.0
148066694.0,135949736.0,-208326.0,15863316.0
136630678.0,156372394.0,69079611.0,89230868.0
103649687.0,118885805.0,-241090.0,120131094.0
157995417.0,125136302.0,132305474.0,113602066.0
155718044.0,30870962.0,152195651.0,143183386.0
127521181.0,16731573.0,153473604.0,135908894.0
73109923.0,138169793.0,102568520.0,135343650.0
106942885.0,35024324.0,42160716.0,66842148.0
-208474.0,21720522.0,120230480.0,123178534.0
18321839.0,-225834.0,159519315.0,116461096.0
133157304.0,37957078.0,17846867.0,63172144.0
-208454.0,89566679.0,15716949.0,96800306.0
38408635.0,125504986.0,135975511.0,-242125.0
22204859.0,131599835.0,41275994.0,-242124.0
157340092.0,63778266.0,18338394.0,15470134.0
27546046.0,31501789.0,116707944.0,132066871.0
152228287.0,115461598.0,117396093.0,48107068.0
16060869.0,19049951.0,31937153.0,-217534.0
155079109.0,57912801.0,31838856.0,-242109.0
-241208.0,-250398.0,158749326.0,43126340.0
-241207.0,131640810.0,38670992.0,15584839.0
37114319.0,45452785.0,19665554.0,-233913.0
113447381.0,-242190.0,51892884.0,-242097.0
135221717.0,15388154.0,143168153.0,-201137.0
15569369.0,68980226.0,22778526.0,147344978.0
157864421.0,152235523.0,155947678.0,42520148.0
135975398.0,47590916.0,-240992.0,130805333.0
133927400.0,156888584.0,45159086.0,147246678.0
16896492.0,-250358.0,-240977.0,41266776.0
105959923.0,-201204.0,18551474.0,117370458.0
151540216.0,30346770.0,22975168.0,127430237.0
23384572.0,106311186.0,124818113.0,-217502.0
157667852.0,15863316.0,137499340.0,155938402.0
136188432.0,89230868.0,125113038.0,-233883.0
85299733.0,120131094.0,139956945.0,147467882.0
51221017.0,39808530.0,153440990.0,35434094.0
17535516.0,113602066.0,132813536.0,16453233.0
155767324.0,143183386.0,159486688.0,-242060.0
38179362.0,135908894.0,-240915.0,38555257.0
136696360.0,135343650.0,114299640.0,-225670.0
100340271.0,66842148.0,40882936.0,84913786.0
116331057.0,123178534.0,-240901.0,-242053.0
41718322.0,96800306.0,113005314.0,-209284.0
108450356.0,136695346.0,60936962.0,17411710.0
40211000.0,-242125.0,36672267.0,16371328.0
-208326.0,-242124.0,-224501.0,133271169.0
69079611.0,15470134.0,103142158.0,103509635.0
152588863.0,132066871.0,15766289.0,159346311.0
132305474.0,16846393.0,31757075.0,128593544.0
152195651.0,48107068.0,16732947.0,125652618.0
153473604.0,-217534.0,20402965.0,113077901.0
16011847.0,-242109.0,115495702.0,109424270.0
102568520.0,43126340.0,-224489.0,58388114.0
42160716.0,16141893.0,141611799.0,121802389.0
120230480.0,-233918.0,-240862.0,-250215.0
-224687.0,15584839.0,126964517.0,17919645.0
159519315.0,-233913.0,124998438.0,117976736.0
17846867.0,-242097.0,17683238.0,20590241.0
15716949.0,-201137.0,117904169.0,22097570.0
135975511.0,42520148.0,46011178.0,15535781.0
18338394.0,147246678.0,-240854.0,155709094.0
116707944.0,41266776.0,42177329.0,97177256.0
117396093.0,117370458.0,-240842.0,121867948.0
31937153.0,127430237.0,-224453.0,46001842.0
31838856.0,155938402.0,121934652.0,-201035.0
158749326.0,147467882.0,117461827.0,36269752.0
38670992.0,81907308.0,-224441.0,159551161.0
19665554.0,35434094.0,17601352.0,41496255.0
51892884.0,-250255.0,158028617.0,21221056.0
22778526.0,-242060.0,106468173.0,139873984.0
155947678.0,38555257.0,125080400.0,159567556.0
22008478.0,-225670.0,154243928.0,61656773.0
-240992.0,84913786.0,30348123.0,151391944.0
22975168.0,-242053.0,-224420.0,-250167.0
124818113.0,-209284.0,113660765.0,43118280.0
120836801.0,17411710.0,121361251.0,121884368.0
137499340.0,133271169.0,131781480.0,37482193.0
125113038.0,103509635.0,145380203.0,-209193.0
139956945.0,159346311.0,41849708.0,-225576.0
118411988.0,128593544.0,150754156.0,146198233.0
61067992.0,125652618.0,43357064.0,136195804.0
153440990.0,109424270.0,122311561.0,12619486.0
132813536.0,15199886.0,155702161.0,15994593.0
159486688.0,122465937.0,102978453.0,-217375.0
-240915.0,58388114.0,103863192.0,-233756.0
114299640.0,121802389.0,105501593.0,-241945.0
-240901.0,15584917.0,60085149.0,-241941.0
113005314.0,17919645.0,144642976.0,16682733.0
15225603.0,146730655.0,-224351.0,130289394.0
60936962.0,20590241.0,108385185.0,131559161.0
36672267.0,15535781.0,15799204.0,41856765.0
-224501.0,12594854.0,16389028.0,132599551.0
103142158.0,85257893.0,15897510.0,120712965.0
15766289.0,42282664.0,64213926.0,39358216.0
31757075.0,97177256.0,22893485.0,15740680.0
16732947.0,16125612.0,-240722.0,-200950.0
20402965.0,121867948.0,17126324.0,113594126.0
-224489.0,46001842.0,157324214.0,-241903.0
57905943.0,-201035.0,42898359.0,-241901.0
141611799.0,36269752.0,152097720.0,35663636.0
71258912.0,41496255.0,16028606.0,156847892.0
151360290.0,21221056.0,-224322.0,130780951.0
-240862.0,139873984.0,124326857.0,15978265.0
126964517.0,39710403.0,121361354.0,17903386.0
124998438.0,159567556.0,114660299.0,-209121.0
17683238.0,61656773.0,115397594.0,16740127.0
117904169.0,151391944.0,-240673.0,23310118.0
46011178.0,-250167.0,40883171.0,16846632.0
42177329.0,43118280.0,150311911.0,17911597.0
-240846.0,133230283.0,114119659.0,-233677.0
-240842.0,-225588.0,24253420.0,41348916.0
121934652.0,121884368.0,140743661.0,-241861.0
117461827.0,36556497.0,-240660.0,17542976.0
-224441.0,37482193.0,-240658.0,136621893.0
17601352.0,37359316.0,16028668.0,115478345.0
106468173.0,20467414.0,19567612.0,16445259.0
125080400.0,-209193.0,17978364.0,157290316.0
30348123.0,-225576.0,156029947.0,-250035.0
-224420.0,146198233.0,15717375.0,15707992.0
113660765.0,40529625.0,88822787.0,112004968.0
121361251.0,12619486.0,130831369.0,-250007.0
131781480.0,-217375.0,117904396.0,16650090.0
41849708.0,-233756.0,149558289.0,16150376.0
150754156.0,-241941.0,159405074.0,15626094.0
146166646.0,16682733.0,146723866.0,120696690.0
146772873.0,130289394.0,23663644.0,129634163.0
122311561.0,131559161.0,41948193.0,-217229.0
155702161.0,132599551.0,38048804.0,-217230.0
102978453.0,120712965.0,136713255.0,136662900.0
103863192.0,39358216.0,17912871.0,96522108.0
105501593.0,15740680.0,110482475.0,103460734.0
60085149.0,-200950.0,-224198.0,139407230.0
144642976.0,107802384.0,134157370.0,-209026.0
-224351.0,-241901.0,121295930.0,55373697.0
108385185.0,35663636.0,16454718.0,132222851.0
15799204.0,156847892.0,159372349.0,17600390.0
16389028.0,130780951.0,153490496.0,67637129.0
15897510.0,159969047.0,44962883.0,16125836.0
156029862.0,15978265.0,7607377.0,20598670.0
22893485.0,17903386.0,135255126.0,-241777.0
-240722.0,-209121.0,-240537.0,107745181.0
157324214.0,16740127.0,31085674.0,-249955.0
42898359.0,107712289.0,32871531.0,-225376.0
152097720.0,18067236.0,123638898.0,157994913.0
16028606.0,23310118.0,15045748.0,124841890.0
-224322.0,16846632.0,122721399.0,96055203.0
18060224.0,120270636.0,31741047.0,15953835.0
124326857.0,17911597.0,153441403.0,159444907.0
121361354.0,-233677.0,134534270.0,-241746.0
114660299.0,41348916.0,59200640.0,21589940.0
113660888.0,149557051.0,135074948.0,-241737.0
152605658.0,-241861.0,112923781.0,-200776.0
159454171.0,17542976.0,154096786.0,83087289.0
115397594.0,16445259.0,52925593.0,108842938.0
-240673.0,157290316.0,18076838.0,-208962.0
40883171.0,-250035.0,18142374.0,-249921.0
13095909.0,30633808.0,156374190.0,123187158.0
150311911.0,15707992.0,115610800.0,16158680.0
114119659.0,51687265.0,158913716.0,17739741.0
24253420.0,16650090.0,-240459.0,121458659.0
140743661.0,114601834.0,157947063.0,42397667.0
128455664.0,15626094.0,88724668.0,34443245.0
36426747.0,120696690.0,134632637.0,41357300.0
16028668.0,129634163.0,21664961.0,37957623.0
19567612.0,-217229.0,-224061.0,84226040.0
17978364.0,-217230.0,63476936.0,139276281.0
156029947.0,136662900.0,35673289.0,110137337.0
15717375.0,96522108.0,12719306.0,148697082.0
88822787.0,12267389.0,144331978.0,147558397.0
130831369.0,103460734.0,134059224.0,-200697.0
117904396.0,139407230.0,150836441.0,-200693.0
159405074.0,-209026.0,21288154.0,130854926.0
146723866.0,55373697.0,19109084.0,146780177.0
23663644.0,132222851.0,15733980.0,16273434.0
41948193.0,67637129.0,157357278.0,136155165.0
147903522.0,16125836.0,20272352.0,133967901.0
38048804.0,20598670.0,154064102.0,155357217.0
136713255.0,-241777.0,107271411.0,-249822.0
17912871.0,-225387.0,75879670.0,-249816.0
121295930.0,38088603.0,16307451.0,134705194.0
16454718.0,-249955.0,23663873.0,140038188.0
159372349.0,-225376.0,-240380.0,-233420.0
153490496.0,157994913.0,22762757.0,146690102.0
7607377.0,124841890.0,36558090.0,-241606.0
135255126.0,96055203.0,-240369.0,20598852.0
-240537.0,15953835.0,15586584.0,151572551.0
31085674.0,21589940.0,41473306.0,135090248.0
32871531.0,83087289.0,121328934.0,128503891.0
123638898.0,108842938.0,120345895.0,7565397.0
15045748.0,-208962.0,115365161.0,15454294.0
122721399.0,-249921.0,158913833.0,135958617.0
153441403.0,114667476.0,24089916.0,15061086.0
134534270.0,123187158.0,158864701.0,7549024.0
112923781.0,16158680.0,107763005.0,45813857.0
65246347.0,17739741.0,18634046.0,17322082.0
154096786.0,112881629.0,16160065.0,34435169.0
52925593.0,121458659.0,132109633.0,-208795.0
101078184.0,42397667.0,-223930.0,133943400.0
156374190.0,108031971.0,157472074.0,97489011.0
115610800.0,155660274.0,44799307.0,43233395.0
158913716.0,41357300.0,79877457.0,90673269.0
159782069.0,37957623.0,114087249.0,-249741.0
-240459.0,84226040.0,36525396.0,-216970.0
157947063.0,139276281.0,148542808.0,47304823.0
134632637.0,110137337.0,115774821.0,15208575.0
21664961.0,148697082.0,127276389.0,15716481.0
-224061.0,147558397.0,19600746.0,159518851.0
146592964.0,-200697.0,-223894.0,18059396.0
119592132.0,-200693.0,116217199.0,-249721.0
63476936.0,130854926.0,41047407.0,107843722.0
35673289.0,-241650.0,22893936.0,-233333.0
12719306.0,-233450.0,16356723.0,142479509.0
-207670.0,16273434.0,115791223.0,19583126.0
144331978.0,133967901.0,115398010.0,-225129.0
134059224.0,103165985.0,59692411.0,30339223.0
150836441.0,-249822.0,-207492.0,125915290.0
21288154.0,31739939.0,-240259.0,22892701.0
19109084.0,36294692.0,50910591.0,15585439.0
15733980.0,147410979.0,99865988.0,16158883.0
157357278.0,-249816.0,152262024.0,137162917.0
20272352.0,134705194.0,159536529.0,106475686.0
154064102.0,140038188.0,43619730.0,150302885.0
107271411.0,-233420.0,136598937.0,-225112.0
75879670.0,-241611.0,155145629.0,-208728.0
16307451.0,146690102.0,136779171.0,114585768.0
23663873.0,-241606.0,58135973.0,124743853.0
-240380.0,40792129.0,16684454.0,96481454.0
22762757.0,20598852.0,40211878.0,138080434.0
-240369.0,160272455.0,86414760.0,120918196.0
15586584.0,158470225.0,131683747.0,155152565.0
41473306.0,159322197.0,19584425.0,100667575.0
121328934.0,15454294.0,146806189.0,21713085.0
120345895.0,7565397.0,116151727.0,49221822.0
115365161.0,135958617.0,130782648.0,21041343.0
158913833.0,15061086.0,-240198.0,35958974.0
24089916.0,7549024.0,105944507.0,53702846.0
158864701.0,45813857.0,-240189.0,38195395.0
107763005.0,17322082.0,37492166.0,-241465.0
18634046.0,34435169.0,124999112.0,-241464.0
159044928.0,-208795.0,114611658.0,-249654.0
16160065.0,133943400.0,103880140.0,109736138.0
133911873.0,24186995.0,129603023.0,19099850.0
132109633.0,97489011.0,139318756.0,15683789.0
-223930.0,90673269.0,15734246.0,97079503.0
157472074.0,43233395.0,84547070.0,103272666.0
44799307.0,-249741.0,148526602.0,15683804.0
79877457.0,-216970.0,159274511.0,47894749.0
114087249.0,15413369.0,20043281.0,94212321.0
28726611.0,47304823.0,117331473.0,34418919.0
148542808.0,15208575.0,16848405.0,127971560.0
115774821.0,18059396.0,16029206.0,94949608.0
127276389.0,-249721.0,53253655.0,132247785.0
19600746.0,107843722.0,131503637.0,127373559.0
-223894.0,-233333.0,35460635.0,-249602.0
116217199.0,15397008.0,19371547.0,21197054.0
41047407.0,19583126.0,15308317.0,15315201.0
22893936.0,-225129.0,-240092.0,139211019.0
16356723.0,30339223.0,15537703.0,155939085.0
115791223.0,125915290.0,121738793.0,159027470.0
115398010.0,22892701.0,114349620.0,16486671.0
59692411.0,-249692.0,132601398.0,-225009.0
-207492.0,137162917.0,39687740.0,15806737.0
38999421.0,106475686.0,131700296.0,-249583.0
-240259.0,-225112.0,135124553.0,125874450.0
90002812.0,-208728.0,121394771.0,-216812.0
50910591.0,15265960.0,17847897.0,41636110.0
22205822.0,114585768.0,32511579.0,53686551.0
5281155.0,124743853.0,149362273.0,15061271.0
99865988.0,96481454.0,16848485.0,16658713.0
148084101.0,156348591.0,33953390.0,-224998.0
152262024.0,99864753.0,-240009.0,45371675.0
159536529.0,120918196.0,24188552.0,-224993.0
136598937.0,100667575.0,112842377.0,136753439.0
38196636.0,21713085.0,-207220.0,132837663.0
155145629.0,35958974.0,20223640.0,100397345.0
136779171.0,38195395.0,-207199.0,-241366.0
151328164.0,-241465.0,8181410.0,-249556.0
58135973.0,-241464.0,150050475.0,30429487.0
16684454.0,47100105.0,15947440.0,103428403.0
40211878.0,83800266.0,35673786.0,139718963.0
86414760.0,109736138.0,16684732.0,152178997.0
131683747.0,15683789.0,101095102.0,138154296.0
43603364.0,40308942.0,18372286.0,107680057.0
19584425.0,97079503.0,135108291.0,-241352.0
116151727.0,103272666.0,130897611.0,44593465.0
145429941.0,15683804.0,-239923.0,148599098.0
130782648.0,47894749.0,139155150.0,124809538.0
-240198.0,34418919.0,-207152.0,-249533.0
105944507.0,127971560.0,-239919.0,123826499.0
-240189.0,94949608.0,114988756.0,-249531.0
103880140.0,132247785.0,131569365.0,22966594.0
129603023.0,-233234.0,97900246.0,-216753.0
20518354.0,38392048.0,16815831.0,78590287.0
19469787.0,108941562.0,-223527.0,120385872.0
139318756.0,156430587.0,150755033.0,-208558.0
15734246.0,104730878.0,32610026.0,-224938.0
84547070.0,-249602.0,136042222.0,148164956.0
43341327.0,21197054.0,155965166.0,121835869.0
159274511.0,139211019.0,120264448.0,15544670.0
20043281.0,155939085.0,-239865.0,-249504.0
117331473.0,41636110.0,15718151.0,17453409.0
16848405.0,16486671.0,19863306.0,16585059.0
16029206.0,15569167.0,18503449.0,-216732.0
53253655.0,-225009.0,18716442.0,139899239.0
131503637.0,-249583.0,17979167.0,137646440.0
35460635.0,125874450.0,153556769.0,117305706.0
19371547.0,-216812.0,134141731.0,4190575.0
15308317.0,15061271.0,55580460.0,-224904.0
-240092.0,16658713.0,156276529.0,138219896.0
14423591.0,-224998.0,16848691.0,149557625.0
15537703.0,-224993.0,103913269.0,129020283.0
121738793.0,136753439.0,116660026.0,18051456.0
114349620.0,132837663.0,156784442.0,-233079.0
132601398.0,100397345.0,44685121.0,49205644.0
-240065.0,40784164.0,132159298.0,136630678.0
131700296.0,43807015.0,100718402.0,127807895.0
135124553.0,-241366.0,21796686.0,155718044.0
18126413.0,16896299.0,104388432.0,127521181.0
121394771.0,-249556.0,139269971.0,73109923.0
154195542.0,30429487.0,128423764.0,16855459.0
17847897.0,103428403.0,16029532.0,106942885.0
32511579.0,139718963.0,16635751.0,-249434.0
149362273.0,138154296.0,61953911.0,-208474.0
16848485.0,107680057.0,-206972.0,134001074.0
33953390.0,-241352.0,136599429.0,-216649.0
-240009.0,44593465.0,42260360.0,133157304.0
24188552.0,124809538.0,156571533.0,38408635.0
112842377.0,-249533.0,-223344.0,22204859.0
-207220.0,123826499.0,136746904.0,-249410.0
20223640.0,-249531.0,19158938.0,149696959.0
-207199.0,112849224.0,119674788.0,108818881.0
8181410.0,-249525.0,-206937.0,116134340.0
150050475.0,-216753.0,116365236.0,16060869.0
15947440.0,78590287.0,158881716.0,155079109.0
35673786.0,120385872.0,51681214.0,-241208.0
101095102.0,-224938.0,18503620.0,-216623.0
18372286.0,15225180.0,20846537.0,-216622.0
135108291.0,121835869.0,21125067.0,149074387.0
-239928.0,148164956.0,105371600.0,16470483.0
130897611.0,-249504.0,-223274.0,17920469.0
-239923.0,17453409.0,21206999.0,15569369.0
139155150.0,16585059.0,150231008.0,-216609.0
-207152.0,-216732.0,90429409.0,50442722.0
114988756.0,30740839.0,15226850.0,20394467.0
131569365.0,139899239.0,19945448.0,134001125.0
97900246.0,137646440.0,108795884.0,115618278.0
-223527.0,117305706.0,16373743.0,135975398.0
150755033.0,129028463.0,120297458.0,105517546.0
32610026.0,4190575.0,127801330.0,16896492.0
136042222.0,-224904.0,143497207.0,95990258.0
155965166.0,138219896.0,101537791.0,105959923.0
120264448.0,129020283.0,40753155.0,23384572.0
-239865.0,18051456.0,146839557.0,159527426.0
15718151.0,-233079.0,98408461.0,136188432.0
113530645.0,136630678.0,135092238.0,85299733.0
158324501.0,103649687.0,15390740.0,23015960.0
18503449.0,127807895.0,136714261.0,44708389.0
18716442.0,73109923.0,20846614.0,103477797.0
134829852.0,106942885.0,135911446.0,41718322.0
17979167.0,-208474.0,85383195.0,39399988.0
153556769.0,-233041.0,33036322.0,125399604.0
55580460.0,-216649.0,102373411.0,69079611.0
156276529.0,38408635.0,148527140.0,-241090.0
156325683.0,22204859.0,-206806.0,149025343.0
158275384.0,-249410.0,147560497.0,37597761.0
130864953.0,108818881.0,-223182.0,151073345.0
156784442.0,16060869.0,157472821.0,132305474.0
20518719.0,155079109.0,15439927.0,153473604.0
44685121.0,-241208.0,114153536.0,16101957.0
100718402.0,-216623.0,66033733.0,102568520.0
147609418.0,-216622.0,106993739.0,42160716.0
104388432.0,18239953.0,131815500.0,1290829.0
139269971.0,16470483.0,15603792.0,-224687.0
128423764.0,17920469.0,-239536.0,-216494.0
155752286.0,15569369.0,29218898.0,-216495.0
146610017.0,-216609.0,152246361.0,15397459.0
16635751.0,50442722.0,150886491.0,141750867.0
13178732.0,20394467.0,157407329.0,135975511.0
61953911.0,134001125.0,140417122.0,15397465.0
-206972.0,115618278.0,139155559.0,116707944.0
136599429.0,135975398.0,158357608.0,16462441.0
42260360.0,16896492.0,146643050.0,131461738.0
156571533.0,105959923.0,129554544.0,-216467.0
136746904.0,23384572.0,116791419.0,134247032.0
138172315.0,136188432.0,150771835.0,31937153.0
19290013.0,41882131.0,159504507.0,108163717.0
119674788.0,85299733.0,135944319.0,158749326.0
-206937.0,51221017.0,155916419.0,19665554.0
43521960.0,17535516.0,-239483.0,84193940.0
76093363.0,38179362.0,-239482.0,51892884.0
116365236.0,44708389.0,157898885.0,143168153.0
158881716.0,103477797.0,-223093.0,135246493.0
51681214.0,41718322.0,158898316.0,155947678.0
18503620.0,39399988.0,-206707.0,-240992.0
21125067.0,125399604.0,16160914.0,56390316.0
-239666.0,69079611.0,86726802.0,110424750.0
105371600.0,-241090.0,134142105.0,-240977.0
21206997.0,149025343.0,39966880.0,-232785.0
-223274.0,37597761.0,16046245.0,18551474.0
21206999.0,151073345.0,142334121.0,124818113.0
86988759.0,153473604.0,132176048.0,106033863.0
150231008.0,16101957.0,-239438.0,125113038.0
90429409.0,16011847.0,40507576.0,139956945.0
15226850.0,102568520.0,155064504.0,61067992.0
19945448.0,155857480.0,47306936.0,132813536.0
108795884.0,42160716.0,102013117.0,-240925.0
120297458.0,120230480.0,19863747.0,-240915.0
127801330.0,-216495.0,-206650.0,104362738.0
143497207.0,-216494.0,107337928.0,114299640.0
101537791.0,17846867.0,17684684.0,-216326.0
15472642.0,15397459.0,148854990.0,-240901.0
40753155.0,15716949.0,-239408.0,134558465.0
98408461.0,135975511.0,13424851.0,113005314.0
135092238.0,41275994.0,18520285.0,60936962.0
15390740.0,18338394.0,15915230.0,159773450.0
136714261.0,-241052.0,10066144.0,36672267.0
20846614.0,37466726.0,15948001.0,-224501.0
135911446.0,-249241.0,150378723.0,15766289.0
85383195.0,16462441.0,144283883.0,118043410.0
33036322.0,-216467.0,-239381.0,16732947.0
-223190.0,20935288.0,131422445.0,20402965.0
-206806.0,31937153.0,127949040.0,115495702.0
147560497.0,108163717.0,115120372.0,141611799.0
157472821.0,16306826.0,10885364.0,21426965.0
35035198.0,158749326.0,-222984.0,15446817.0
114153536.0,19665554.0,114678009.0,-240862.0
149428290.0,84193940.0,41375995.0,126964517.0
68622403.0,51892884.0,16193788.0,-240858.0
66033733.0,22778526.0,89938177.0,17683238.0
131815500.0,155947678.0,120936707.0,41743141.0
15603792.0,22008478.0,16144644.0,117904169.0
-239536.0,-240992.0,15505669.0,46011178.0
29218898.0,-240977.0,96835853.0,-249047.0
152246361.0,-232785.0,133241107.0,-240854.0
150886491.0,18551474.0,147314963.0,32404269.0
157407329.0,115421877.0,150722837.0,42177329.0
140417122.0,61665980.0,149412123.0,-216265.0
147511394.0,22975168.0,151410971.0,19100472.0
139155559.0,124818113.0,159799589.0,-216262.0
158357608.0,121336518.0,17996070.0,-224453.0
146643050.0,106033863.0,20584744.0,121934652.0
129554544.0,137499340.0,113449257.0,-216258.0
45602930.0,125113038.0,42506537.0,117461827.0
116791419.0,61067992.0,98818347.0,146748228.0
