20220422_CMX_NB_verduras_W16,20220422_CMX_NB_frutas_W16,20220422_CMX_NB_tuberculos_W16
73949441.0,53695405.0,17463978.0
82731276.0,103109550.0,59800237.0
142434575.0,123687856.0,147421878.0
16408848.0,119296947.0,48462519.0
59334937.0,127521719.0,98335422.0
21487904.0,39244730.0,103054015.0
141680932.0,141644731.0,89553605.0
132309286.0,75649983.0,72645320.0
59564328.0,58971072.0,35683019.0
50356521.0,109958081.0,21134032.0
125067567.0,108843970.0,124353238.0
49766703.0,46650313.0,113081053.0
59203887.0,59134928.0,62749411.0
66150705.0,112481233.0,60193518.0
55009592.0,48649170.0,77757176.0
113074489.0,104354775.0,35027710.0
117891387.0,76010457.0,97942273.0
66412860.0,76469212.0,146897664.0
57073987.0,98259932.0,127892228.0
24174916.0,62903262.0,104037127.0
59564359.0,146822111.0,26966793.0
38560073.0,71488483.0,17398548.0
52257105.0,19780579.0,95976219.0
59564370.0,53924837.0,94403356.0
127492436.0,107467749.0,15104802.0
56942935.0,110580712.0,136280870.0
46457176.0,53007339.0,62749487.0
53272921.0,59921391.0,79461174.0
55238999.0,79254511.0,109935415.0
60186971.0,103535602.0,40926018.0
41738587.0,136270837.0,117996361.0
54485349.0,134108150.0,146963273.0
83321190.0,26956799.0,56392524.0
68215143.0,61658112.0,107772749.0
42262888.0,47109123.0,139426640.0
123756906.0,122508291.0,47217491.0
124346733.0,51205126.0,43023200.0
98296173.0,16405518.0,119831396.0
62906734.0,106451984.0,49773412.0
58614133.0,74339344.0,73562992.0
134144375.0,38229009.0,112622448.0
55697783.0,117396499.0,46103415.0
127787383.0,103076884.0,132676478.0
98787706.0,70603800.0,123239295.0
50553217.0,146789400.0,69303171.0
48456070.0,19518490.0,103512966.0
124379526.0,56382491.0,98270087.0
17326475.0,51303460.0,55016327.0
61956493.0,53924902.0,18381706.0
76112269.0,109007917.0,20937614.0
123691410.0,21484589.0,87718802.0
132211093.0,98391088.0,105479061.0
81879450.0,74011696.0,57768854.0
49308063.0,52778033.0,33979290.0
136765856.0,121328689.0,59800477.0
52257185.0,53400633.0,55016351.0
125591974.0,135156799.0,49773474.0
64840107.0,53007424.0,66616229.0
125460919.0,118445123.0,54033322.0
-269896.0,142496838.0,52460461.0
132112825.0,64771143.0,66354101.0
52257214.0,42390599.0,116554677.0
21717441.0,50451531.0,136215491.0
57205186.0,103109709.0,106396619.0
65233352.0,131126352.0,107314127.0
-269877.0,143676497.0,120421330.0
39248337.0,50353234.0,110656468.0
120152531.0,103568467.0,131038165.0
51667415.0,71554128.0,113671126.0
51765719.0,82400341.0,59669481.0
70935005.0,61527127.0,139295721.0
109896164.0,134698072.0,40795119.0
47014374.0,54907992.0,88046580.0
120381927.0,121328731.0,98466807.0
146629104.0,140465244.0,48266231.0
15819251.0,53007453.0,49118202.0
107405815.0,53007457.0,100367356.0
75948536.0,62739556.0,43809794.0
17097208.0,120935528.0,83721218.0
58024443.0,47895659.0,125467653.0
30368251.0,50451567.0,16022536.0
108945917.0,104092788.0,135166997.0
88695301.0,109401209.0,26377238.0
-269813.0,118903932.0,56261655.0
62775820.0,83350653.0,146766873.0
56615441.0,103961727.0,19364890.0
49668627.0,143053953.0,48004128.0
109404709.0,58610821.0,60193824.0
109568553.0,145249414.0,67796002.0
-269782.0,117363845.0,41253921.0
42721835.0,59331721.0,39943204.0
66576941.0,97113228.0,30374951.0
17916462.0,97408141.0,60783664.0
15098418.0,121951383.0,35683384.0
28729907.0,23385240.0,78675001.0
77161020.0,55825560.0,76839992.0
59793985.0,76338334.0,23821370.0
146891330.0,121885855.0,79133779.0
-269752.0,98391200.0,62749780.0
121233994.0,48551075.0,43351125.0
60645963.0,147346601.0,51674202.0
-269744.0,78599341.0,143227994.0
57893458.0,54056114.0,104037474.0
81977942.0,107500723.0,131497063.0
140304983.0,103208119.0,48004208.0
49963616.0,58610875.0,51674227.0
95609440.0,121296059.0,81493111.0
65004132.0,55596222.0,58031223.0
69034597.0,35837118.0,139951224.0
96068200.0,125654208.0,139164794.0
-269713.0,61560004.0,97483899.0
109994611.0,64574660.0,89226364.0
56156788.0,67589321.0,77757569.0
49767029.0,59659469.0,86998148.0
62743159.0,122049742.0,132676743.0
121856632.0,89281743.0,65240201.0
103899770.0,59659472.0,28736652.0
58974844.0,53138639.0,15694989.0
69952127.0,16405714.0,48004241.0
140305024.0,67425499.0,57769113.0
117367425.0,81417437.0,16088226.0
60777087.0,118609117.0,16612527.0
113762943.0,110089438.0,85884080.0
131064447.0,125097187.0,41057458.0
59925125.0,60773605.0,79527091.0
20963970.0,69883110.0,67402932.0
59794057.0,43603174.0,15432885.0
22405771.0,123294955.0,57769148.0
55730832.0,131486958.0,140410045.0
97837715.0,57201907.0,60652736.0
37610137.0,36164852.0,31096007.0
125592218.0,122049788.0,143031494.0
87679642.0,60183805.0,108625099.0
95314591.0,61396220.0,100695249.0
16736932.0,58021122.0,124484824.0
125067949.0,49566980.0,128416986.0
47407799.0,119723274.0,86932701.0
126837440.0,39245070.0,49118428.0
143123137.0,83744015.0,60652765.0
143155908.0,102683923.0,105610469.0
98460359.0,55465236.0,49118437.0
62612171.0,66606357.0,80641257.0
62448333.0,97047832.0,49577195.0
111862481.0,59135259.0,39943404.0
62612177.0,63788319.0,55475437.0
138568403.0,77878564.0,55016692.0
50356947.0,60183848.0,60194037.0
-269615.0,107009324.0,21134588.0
106488535.0,118576428.0,11894013.0
45900505.0,112940334.0,55475459.0
117531360.0,145380658.0,99843338.0
136143585.0,58152246.0,60783884.0
78111456.0,44684602.0,56261902.0
104030947.0,59331904.0,41254162.0
146170596.0,64574789.0,18054422.0
61072101.0,53138759.0,84901142.0
87253735.0,138794315.0,72711450.0
112943849.0,19158348.0,94862619.0
49308395.0,50255189.0,86801693.0
-269589.0,60052827.0,139164957.0
16409330.0,103535963.0,62618912.0
59073273.0,122049886.0,135101730.0
55468801.0,49403235.0,77430057.0
15131398.0,51107173.0,22969642.0
63791878.0,23680360.0,140279082.0
17916680.0,123819368.0,16153901.0
96002825.0,81483115.0,138640698.0
44589834.0,65852780.0,16153921.0
-269556.0,15062379.0,79592770.0
123233043.0,52680046.0,50363714.0
60908308.0,135943535.0,116161863.0
62317333.0,63788402.0,17857864.0
17490712.0,37606772.0,134118728.0
113664801.0,60937589.0,51215692.0
89219876.0,49862006.0,100236627.0
91415333.0,74012024.0,57900372.0
-269518.0,41604479.0,55344476.0
86041401.0,66606464.0,119766371.0
106423102.0,89216400.0,113605989.0
-269501.0,39835024.0,15367527.0
89940808.0,69981585.0,60521834.0
42984264.0,44684695.0,113671537.0
109601610.0,81941915.0,70679922.0
43246410.0,18011549.0,22642038.0
22405965.0,66606499.0,58621314.0
139125586.0,111400356.0,30440842.0
61956948.0,15816102.0,110460301.0
138732373.0,103896489.0,44465566.0
118645591.0,67622313.0,58621346.0
105898846.0,15816110.0,111836583.0
95642464.0,84071858.0,143621545.0
61662049.0,146101683.0,58621361.0
113107809.0,142300603.0,59669940.0
62907238.0,63296957.0,58621374.0
49865575.0,59790794.0,76840388.0
123822951.0,132797905.0,117865927.0
67593064.0,49665491.0,139361745.0
145187687.0,38557142.0,143621587.0
99836778.0,125621718.0,58621396.0
-269464.0,76830168.0,85032408.0
66577261.0,143218138.0,123895265.0
56943471.0,34428389.0,66813415.0
49210237.0,116315622.0,141852140.0
52913027.0,49108454.0,110132717.0
76047236.0,76797416.0,57900525.0
99836805.0,60052973.0,108887544.0
68805510.0,113137150.0,123305467.0
62743431.0,57792002.0,113540609.0
115532682.0,109991433.0,84114950.0
50553742.0,101209609.0,17399304.0
116450192.0,49960459.0,33455625.0
82371475.0,135157259.0,124878346.0
57893782.0,115561994.0,42892812.0
61957016.0,89478666.0,105479694.0
76800924.0,99866124.0,26377743.0
-269408.0,77813265.0,95256079.0
118449064.0,58971665.0,16875024.0
52913065.0,86332947.0,52919827.0
58713003.0,19158553.0,42499605.0
45999022.0,138696217.0,105479702.0
58975163.0,53368347.0,30637598.0
105997245.0,138827292.0,41385505.0
125068225.0,29218336.0,73104930.0
60908489.0,59823649.0,70614564.0
24175564.0,38393380.0,100761128.0
58975181.0,85579303.0,21397034.0
49865680.0,134010408.0,66813483.0
52913104.0,73979433.0,135298608.0
45376468.0,47797800.0,51871280.0
-269349.0,57792041.0,86801970.0
117335007.0,116774441.0,63077939.0
109470688.0,49960493.0,51871282.0
53928930.0,136697390.0,45710900.0
108913641.0,112514607.0,47218242.0
58713069.0,91018803.0,9666114.0
120742894.0,60773939.0,112361032.0
67396592.0,60184117.0,125992520.0
57435121.0,78534199.0,39681610.0
138077170.0,33740343.0,51871308.0
72770557.0,47109687.0,109477457.0
107406334.0,57890360.0,141262421.0
-269312.0,24172093.0,21003865.0
45605890.0,97015361.0,47677025.0
16049159.0,16897606.0,124419685.0
57893898.0,132699719.0,76775014.0
120316939.0,54613576.0,127434348.0
78046228.0,94983752.0,110526067.0
63464471.0,61396558.0,139230836.0
42624024.0,63297103.0,99384949.0
99836951.0,62445139.0,132742782.0
-269288.0,52385364.0,145456768.0
113107995.0,16733781.0,50560650.0
116745249.0,38065750.0,121273995.0
109437988.0,47797847.0,45710989.0
110945317.0,100652631.0,54165143.0
98788391.0,104814172.0,131563170.0
17687594.0,53270109.0,65437351.0
61662251.0,49763937.0,50560680.0
101606446.0,59790946.0,89554604.0
100295737.0,16897636.0,109936300.0
117466169.0,19158630.0,97091257.0
98853947.0,107042408.0,57769662.0
58844217.0,42161768.0,49774276.0
73622589.0,69588585.0,116424395.0
-269253.0,98653803.0,26377936.0
116515908.0,63788652.0,49315538.0
110060613.0,79058541.0,62750420.0
54027336.0,101570155.0,116686555.0
113632331.0,146921067.0,48660187.0
44229708.0,50452080.0,142442203.0
106947662.0,61396597.0,60784351.0
128705620.0,36394617.0,49315557.0
130016340.0,85907068.0,73498346.0
53142616.0,79484540.0,73957105.0
89515101.0,124376706.0,40206065.0
65463391.0,15455879.0,49315581.0
114353248.0,56284810.0,99843841.0
84108384.0,115463820.0,117931780.0
23618658.0,30725775.0,48660231.0
-269217.0,53008017.0,77758215.0
53732452.0,21714581.0,54624007.0
53372006.0,64771734.0,57114382.0
97444984.0,103601814.0,97812245.0
24175738.0,116872854.0,22118166.0
63792250.0,45733525.0,122388246.0
145220732.0,103503523.0,57573149.0
63464573.0,145479334.0,96173858.0
49865858.0,53139117.0,55476007.0
66380932.0,141874864.0,63471408.0
63628421.0,38065841.0,69041975.0
81224837.0,104388282.0,53247800.0
126739588.0,51304122.0,54624055.0
81454217.0,105567933.0,75530045.0
52814990.0,60184255.0,134709057.0
76833936.0,61658819.0,80248649.0
145253521.0,104421060.0,103513931.0
101541014.0,100816583.0,45907789.0
61564054.0,60643016.0,118062925.0
47113373.0,59135689.0,114196307.0
16114848.0,40785609.0,77692756.0
142238883.0,125458121.0,49315673.0
57074851.0,69293772.0,126386011.0
72148133.0,91412173.0,84639582.0
97936550.0,99997386.0,43614054.0
66643109.0,51107536.0,132349800.0
124937384.0,60053213.0,91783019.0
44655793.0,30725853.0,84901740.0
64545970.0,123819742.0,110591853.0
53798066.0,140334818.0,45907825.0
53142706.0,117429991.0,61964145.0
39707826.0,80533228.0,83722104.0
26371255.0,46356205.0,71597946.0
100328632.0,60544748.0,108625789.0
60908727.0,54613746.0,30441342.0
62743736.0,141711091.0,109543299.0
21226680.0,59135732.0,49315719.0
-269123.0,119789300.0,113606537.0
110519488.0,51664632.0,105611146.0
57599174.0,60053241.0,129204105.0
117400775.0,73094904.0,22970257.0
-269108.0,66377467.0,58490784.0
131163342.0,59791112.0,134119335.0
98297043.0,142300936.0,48267178.0
54158548.0,126342924.0,78675893.0
59925721.0,103470862.0,52461496.0
43115739.0,130963216.0,84049857.0
58025182.0,49993489.0,30441412.0
110421218.0,67622673.0,49315785.0
117531875.0,83777299.0,116817873.0
-269084.0,17848084.0,23494612.0
65004773.0,116315930.0,20938708.0
127853804.0,66377500.0,48267226.0
53273847.0,47011613.0,76447713.0
64382200.0,53925665.0,118456304.0
-269062.0,69588769.0,62750705.0
-269059.0,67622691.0,48267262.0
-269053.0,127457060.0,123830280.0
118580486.0,129062695.0,42500106.0
135324935.0,17684265.0,139821073.0
51569932.0,59135786.0,26378258.0
107406609.0,45897515.0,83722259.0
75982102.0,52254510.0,54886422.0
57206043.0,99800879.0,97812503.0
61531420.0,143218478.0,62750742.0
99869981.0,66377526.0,128614425.0
53273890.0,141875001.0,79003674.0
73557283.0,45995834.0,56262684.0
70837540.0,26957627.0,65962012.0
97871148.0,17684284.0,80248861.0
53503282.0,57333566.0,120160282.0
103081270.0,77846338.0,83787810.0
99738934.0,59922245.0,94863395.0
124806456.0,132077381.0,62750758.0
37971257.0,126867271.0,134053926.0
-269001.0,26957640.0,49774634.0
54158653.0,101570377.0,103907378.0
65856830.0,15095626.0,100761650.0
138798398.0,53794636.0,48005173.0
37709120.0,47798093.0,15958066.0
-268988.0,69883729.0,113016891.0
-268987.0,112940881.0,81821763.0
99771718.0,113563477.0,21200967.0
-268982.0,73979735.0,141656141.0
129033547.0,93869912.0,44466259.0
139781453.0,53139290.0,110067795.0
120907085.0,100751194.0,78086232.0
45901135.0,16176988.0,142442585.0
121300303.0,69883742.0,130973792.0
78603600.0,60774242.0,35684454.0
68019533.0,56383333.0,72646761.0
60548433.0,115496807.0,136085616.0
60908885.0,74307433.0,99909745.0
140305750.0,103110506.0,117997692.0
45901144.0,56383339.0,81363068.0
51766618.0,54908777.0,48267398.0
110552411.0,67590000.0,105480332.0
37610847.0,53794674.0,43810958.0
60908897.0,135190388.0,104038545.0
22308196.0,53172084.0,112427153.0
147416421.0,131684213.0,94470296.0
49964390.0,123852662.0,62750879.0
113075561.0,94820218.0,48005282.0
109503850.0,103503739.0,17596579.0
53142893.0,9688957.0,48267431.0
73065839.0,71554946.0,56262827.0
119760239.0,115169165.0,71205043.0
142501233.0,109565839.0,51871927.0
109995378.0,52909968.0,105611468.0
19588466.0,16406421.0,60063952.0
21292404.0,101472151.0,121274578.0
15361396.0,113137560.0,123371735.0
15754613.0,128112535.0,97157343.0
61531506.0,124999578.0,84115679.0
67790201.0,81876893.0,51871969.0
29222268.0,42489771.0,56262885.0
26371456.0,146233261.0,57770216.0
108881283.0,112613303.0,125010154.0
115565955.0,78567356.0,68780269.0
113534341.0,39835582.0,118456564.0
59663750.0,59201472.0,54165750.0
113599877.0,61659074.0,57770233.0
37479812.0,108877762.0,41713915.0
119694730.0,99178441.0,60063996.0
101672330.0,120346570.0,101089535.0
59925903.0,64772043.0,54886655.0
18703761.0,74373072.0,58163457.0
23717267.0,46553045.0,105480450.0
59663771.0,54187990.0,131039498.0
116745627.0,28727255.0,57770256.0
87319972.0,65230808.0,76448020.0
118089124.0,61659097.0,56394009.0
15132073.0,102750166.0,132808986.0
84633006.0,40097751.0,28737826.0
44688820.0,15882204.0,40534312.0
122021303.0,37214174.0,60784940.0
121267640.0,110516193.0,24019248.0
128607672.0,139122659.0,69304634.0
51570115.0,22108140.0,60784971.0
57075141.0,50550774.0,76513611.0
87811526.0,47798262.0,115638616.0
84567495.0,29218806.0,128745818.0
54617544.0,72865788.0,136675678.0
51570123.0,56940544.0,138576223.0
32728530.0,21026821.0,117408097.0
59663836.0,60184584.0,139166055.0
59663840.0,138696716.0,57770346.0
89581025.0,53139468.0,21135723.0
21489128.0,51402778.0,17400173.0
146269676.0,15554588.0,15106417.0
39249390.0,38426658.0,30441846.0
16115185.0,35018794.0,142508408.0
46163444.0,52910122.0,86868345.0
123299333.0,132372522.0,78610812.0
139945478.0,94132272.0,84509054.0
59926025.0,69359671.0,125010315.0
69887498.0,55826489.0,111051149.0
-268786.0,62740547.0,116818319.0
132146705.0,13326416.0,101941649.0
78112274.0,80500827.0,16613783.0
51766802.0,23779419.0,118129050.0
71820824.0,109893740.0,128680348.0
105473565.0,117889134.0,142246301.0
19523103.0,123328623.0,30376349.0
-268769.0,124442737.0,129597854.0
62318126.0,46913649.0,48464289.0
83387952.0,53008500.0,48660902.0
52586037.0,21223544.0,60195240.0
66184758.0,63789180.0,108954028.0
55010872.0,56514689.0,122323389.0
121955897.0,109402250.0,86016456.0
75523643.0,30431376.0,23888329.0
128607807.0,15227028.0,47219154.0
47310400.0,63330455.0,117473754.0
60188225.0,104421527.0,41976286.0
110028354.0,123328664.0,66814430.0
132867649.0,112547997.0,89227744.0
29713987.0,132733088.0,99516897.0
50652742.0,47601825.0,132874723.0
101541446.0,84138144.0,22118886.0
-268728.0,136304801.0,118456809.0
52258377.0,75454628.0,53248492.0
21718601.0,87251109.0,97092089.0
44951118.0,94853286.0,116163066.0
59795027.0,96164007.0,131498491.0
57566805.0,72177832.0,143032840.0
134506069.0,107141293.0,80642572.0
26961495.0,136861874.0,60195344.0
145286748.0,50550965.0,39354897.0
48457309.0,114153653.0,66814483.0
30434911.0,64772287.0,58950165.0
54781536.0,87644357.0,109543962.0
-268694.0,140466374.0,66814499.0
132834942.0,99408077.0,45908518.0
69559938.0,43604173.0,139166248.0
121497219.0,14833872.0,45908530.0
-268658.0,49666257.0,17400370.0
63989392.0,47896788.0,57901620.0
17295000.0,56154326.0,58425916.0
125626012.0,140957911.0,124879420.0
39118493.0,104552667.0,79856191.0
33973922.0,34429149.0,132219456.0
89482914.0,109566174.0,65438273.0
77751974.0,17127648.0,16613955.0
97150631.0,51402977.0,143032900.0
99215015.0,103045347.0,117080646.0
47212203.0,101275889.0,86475338.0
97805995.0,65984760.0,112558683.0
72181421.0,59791610.0,130581090.0
103868078.0,65034491.0,51872357.0
-268625.0,124967167.0,60654188.0
113010352.0,141875460.0,134578811.0
146695860.0,61954308.0,101548668.0
104326841.0,102717705.0,56394366.0
136275645.0,18766091.0,57901694.0
111797949.0,135092492.0,73630339.0
52258496.0,58054940.0,124551823.0
62580418.0,47208733.0,73171601.0
61531844.0,46913822.0,39813777.0
17917639.0,59201826.0,94339730.0
65005262.0,124442917.0,123830932.0
86370001.0,56154407.0,129204884.0
59664085.0,76863783.0,136675990.0
106325719.0,84072746.0,136086172.0
66381533.0,97081645.0,118457005.0
107767519.0,16505145.0,122454702.0
123659999.0,97933627.0,120292018.0
60778208.0,73587004.0,139756214.0
76408546.0,57891132.0,54887099.0
100296424.0,80697663.0,103187133.0
116188905.0,60545346.0,136807105.0
53143272.0,79059268.0,104432324.0
105408236.0,56154448.0,55018188.0
63334133.0,69327184.0,146244300.0
92104439.0,59791699.0,84116177.0
97904376.0,120871253.0,73106130.0
49211139.0,53369174.0,91390687.0
60188420.0,20830551.0,40076001.0
47900423.0,62904664.0,132874991.0
95381255.0,71194970.0,60523255.0
62449425.0,95312222.0,51217151.0
8972052.0,66672992.0,141722369.0
21489430.0,89053538.0,76776212.0
141911831.0,142334307.0,74351384.0
69068576.0,56252775.0,126845741.0
51767075.0,30366056.0,18776878.0
84043566.0,84498795.0,60654387.0
-268496.0,50452843.0,114262845.0
56387378.0,141777261.0,83460926.0
60188469.0,65034612.0,20939585.0
89941814.0,17979764.0,109478722.0
16475957.0,15391093.0,78611266.0
-268486.0,57334138.0,136020803.0
49309500.0,59922819.0,22119242.0
57894720.0,117954948.0,121340750.0
60188491.0,55826820.0,22119246.0
62449484.0,61659532.0,30376808.0
97806157.0,118086031.0,67797869.0
95643471.0,51108240.0,139232112.0
62318423.0,21584277.0,51676019.0
123168600.0,79157655.0,48006004.0
44656474.0,59922843.0,129205123.0
60057436.0,50452894.0,119309192.0
126019420.0,134044067.0,73499535.0
62580575.0,45898149.0,114131861.0
98396001.0,60053928.0,69567385.0
124872551.0,123885994.0,119047068.0
115631982.0,143153582.0,60064670.0
59664241.0,61659566.0,48661408.0
69822321.0,111794609.0,139166625.0
67823475.0,132209074.0,49775522.0
106030967.0,61659571.0,60064676.0
125101944.0,16832948.0,36275109.0
53372797.0,56252853.0,132678568.0
97904510.0,147413429.0,48464808.0
145221503.0,60905915.0,51676075.0
145942400.0,60185020.0,77824941.0
49309571.0,99441084.0,99976115.0
107407239.0,55826878.0,81429428.0
118187912.0,65001918.0,39814068.0
87680909.0,83646912.0,63996857.0
30730140.0,39934407.0,13009849.0
54781853.0,64772554.0,77693883.0
50653086.0,77879754.0,20218818.0
98264992.0,139123148.0,69632965.0
104359841.0,88725965.0,15958981.0
-268378.0,65001933.0,31753165.0
19589031.0,52255183.0,135168978.0
48555944.0,46914000.0,122323928.0
73099182.0,73587153.0,36537308.0
56616879.0,37378521.0,50562014.0
19359666.0,77879780.0,84902880.0
82241460.0,127850981.0,45908981.0
18048948.0,136698344.0,16024566.0
18376634.0,48454122.0,138707957.0
146958267.0,39934442.0,95978489.0
77686716.0,107338220.0,136807418.0
20834236.0,83319283.0,115508219.0
124348350.0,95246840.0,81953788.0
57075651.0,121297402.0,124945407.0
105211843.0,143088122.0,143229958.0
80570317.0,106027514.0,136741897.0
106358734.0,58415615.0,62293004.0
30730191.0,121428480.0,49316879.0
-268339.0,109959680.0,88769557.0
-268337.0,91314690.0,57443349.0
109570002.0,62904835.0,63472666.0
119793619.0,67820037.0,107381792.0
48555992.0,89545222.0,57443371.0
56616921.0,121821702.0,60785712.0
119760858.0,135322120.0,22971443.0
90990560.0,59333127.0,125076533.0
116811747.0,32725512.0,71468089.0
132737001.0,40655373.0,60064825.0
82798575.0,123820560.0,68781114.0
124381167.0,126900753.0,59671612.0
131786739.0,55335446.0,105481276.0
140371955.0,56613404.0,17400897.0
84961273.0,103668253.0,56394822.0
73295872.0,15096352.0,81036360.0
91416578.0,120216097.0,124421197.0
45082626.0,60054052.0,136086606.0
-268285.0,113564197.0,82347087.0
112453638.0,111893029.0,60785746.0
49571850.0,49666597.0,120816725.0
69003275.0,49764904.0,39945318.0
83027980.0,107305512.0,15303806.0
47900685.0,57334314.0,105481348.0
-268274.0,107305516.0,48006279.0
57436177.0,120314413.0,103449738.0
89286674.0,65985074.0,51872912.0
81389588.0,101145146.0,136021136.0
95741973.0,69032507.0,84051091.0
42493974.0,146758203.0,73565341.0
42887194.0,58710586.0,118588580.0
147318813.0,86006336.0,3835048.0
58615838.0,77814339.0,17401004.0
122054686.0,94919237.0,56263853.0
17852449.0,134535755.0,45057199.0
117925923.0,51665485.0,57771199.0
62449702.0,129981010.0,18711749.0
15198248.0,59824724.0,15893722.0
80570411.0,103176790.0,87655652.0
100231214.0,37935707.0,85624041.0
54159410.0,128637531.0,60654825.0
140339252.0,127851100.0,18121965.0
113764404.0,135191141.0,19105007.0
133228599.0,132110950.0,40666358.0
34465847.0,132766310.0,60654845.0
118581307.0,111860333.0,60654847.0
71821371.0,59464302.0,120751364.0
127920191.0,116873838.0,57443594.0
49014848.0,103111280.0,17597714.0
48556097.0,17980024.0,128550164.0
108914754.0,59202168.0,140281110.0
60188740.0,59792003.0,20219160.0
46360645.0,81418887.0,60196121.0
125626440.0,59792009.0,104498458.0
58615885.0,71817866.0,60196123.0
15198286.0,69556878.0,140346658.0
62449746.0,48454287.0,114328868.0
29222996.0,52484752.0,51217712.0
32499799.0,60643983.0,26379570.0
110487646.0,30431891.0,26379574.0
42264672.0,72669843.0,49317176.0
23685225.0,100358803.0,60785977.0
-268170.0,51665560.0,109413692.0
112453751.0,52681369.0,49317184.0
69625980.0,76044954.0,97027397.0
102000765.0,94395038.0,106399045.0
129951868.0,128473764.0,30639436.0
-268160.0,17914533.0,103449939.0
49014913.0,126016167.0,120227156.0
47016066.0,49109677.0,60654939.0
124872843.0,54483631.0,117409118.0
105670801.0,120838834.0,55477603.0
123168914.0,67394227.0,51217772.0
20048019.0,124967603.0,54887807.0
75589782.0,89610933.0,61310341.0
60418199.0,46652083.0,113542535.0
66185372.0,56613569.0,41846159.0
121202846.0,65264330.0,17401235.0
60909727.0,103045835.0,17401244.0
-268127.0,76503756.0,48006571.0
35023010.0,125098706.0,114263470.0
80144548.0,45275859.0,65439151.0
39938213.0,57891541.0,81823154.0
16312486.0,107305686.0,139888050.0
127396004.0,54778588.0,66160054.0
52684967.0,85547742.0,20415935.0
63432873.0,60545761.0,134120899.0
114288807.0,107469539.0,51873221.0
84076717.0,135256803.0,118654407.0
104425646.0,120150759.0,67405263.0
52357295.0,50551532.0,75531729.0
53799091.0,55597807.0,143099347.0
89942196.0,40196847.0,103515606.0
120711349.0,55007986.0,65045976.0
128477367.0,104880883.0,94340568.0
59205824.0,62315253.0,103974363.0
57206977.0,61528822.0,106857950.0
97806532.0,139713270.0,55346661.0
35678404.0,49863417.0,105088488.0
61073610.0,45538041.0,57771496.0
55339218.0,98687738.0,65832426.0
64776403.0,57891590.0,49120756.0
41019604.0,112712456.0,145393149.0
61073622.0,127916809.0,60196350.0
49670358.0,101571339.0,106857983.0
117467352.0,47012621.0,49120767.0
104065245.0,41868048.0,121865728.0
60418270.0,124443408.0,131565058.0
129231070.0,129063700.0,56395280.0
45279459.0,96066325.0,121275921.0
107374836.0,47799065.0,60524060.0
71166197.0,12311328.0,56395293.0
138569975.0,61528867.0,32015909.0
21031163.0,142334755.0,15238713.0
56387843.0,27548453.0,125535802.0
111765765.0,97508133.0,20416060.0
39840007.0,43604775.0,51217981.0
46360845.0,61528872.0,36668987.0
-268018.0,91806517.0,23103045.0
35875095.0,27581239.0,147490380.0
123824409.0,59923256.0,63800909.0
-268004.0,113564473.0,102794833.0
129001763.0,55499578.0,60065374.0
62613795.0,123329336.0,51873374.0
123169061.0,61070148.0,57443936.0
79522087.0,23681862.0,133989985.0
8251688.0,86432585.0,80578146.0
59074863.0,105962315.0,62752360.0
112912694.0,21224267.0,55346796.0
101542198.0,61397838.0,70616690.0
58845498.0,49765198.0,81823349.0
90990914.0,59661142.0,146769535.0
132737354.0,66640726.0,62752385.0
17099087.0,98753368.0,65242765.0
85977423.0,56286041.0,112494225.0
-267953.0,30432092.0,47023768.0
124905810.0,103504732.0,78218909.0
97544532.0,21224288.0,38897316.0
98265431.0,59792227.0,39683754.0
107309401.0,42392421.0,91391659.0
-267939.0,146660207.0,132023981.0
17459550.0,135977844.0,49579694.0
-267938.0,77683575.0,78218925.0
47311201.0,40065914.0,48006833.0
104327521.0,57072508.0,27494069.0
118450532.0,104389500.0,15173304.0
78768484.0,109468543.0,110003900.0
-267931.0,49208191.0,67602109.0
49867116.0,125426561.0,70813390.0
86829421.0,108616579.0,129599184.0
-267922.0,129129350.0,69633746.0
48458099.0,49863558.0,132155093.0
71526785.0,108583814.0,48006871.0
77719938.0,143055752.0,146048728.0
52357511.0,136141704.0,106989278.0
112454036.0,54778762.0,49317599.0
81422741.0,111795101.0,48006880.0
49965462.0,113531813.0,40666860.0
54159772.0,121822120.0,68060910.0
-267876.0,44686249.0,142509807.0
49965475.0,121363373.0,56395514.0
58845606.0,126901167.0,145393403.0
127855020.0,54025136.0,132220670.0
-267857.0,125426607.0,105481985.0
139717040.0,112876466.0,47679235.0
-267855.0,16735155.0,56264453.0
65006008.0,116841396.0,119703302.0
73198012.0,50551735.0,78087944.0
118843838.0,56613823.0,65963786.0
-267841.0,19782593.0,67798800.0
65464769.0,68017090.0,139233047.0
50555333.0,51305413.0,84117273.0
-267834.0,18537419.0,20416283.0
18049481.0,108878797.0,20416287.0
-267827.0,75520978.0,30574368.0
99838417.0,115629013.0,16025376.0
89516501.0,46652373.0,62490400.0
-267819.0,120708054.0,66815788.0
23783903.0,35019736.0,111314735.0
-267808.0,109894616.0,56264503.0
78572001.0,115792856.0,110659387.0
60778977.0,32496601.0,84182843.0
41019873.0,15752158.0,101091133.0
-267804.0,62610402.0,73959240.0
121399781.0,111827943.0,120751945.0
59075052.0,56253418.0,57444177.0
39709170.0,103570413.0,136808277.0
15133171.0,80567277.0,89950048.0
64612854.0,107404276.0,128616288.0
109570551.0,38984693.0,70551394.0
-267782.0,39246838.0,58623848.0
