20220422_MDE_NB_verduras_W16,20220422_MDE_NB_frutas_W16,20220422_MDE_NB_tuberculos_W16,20220422_MDE_NB_contenedores_W16,20220422_MDE_NB_vasos_W16,20220422_MDE_NB_cubiertosypitillos_W16,20220422_MDE_NB_platosybandejas_W16,20220422_MDE_NB_empaqueyenvoltura_W16,20220422_MDE_NB_bolsas_W16,20220422_MDE_NB_bebidassinalcohol_W16,20220422_MDE_NB_huevos_W16,20220422_MDE_NB_leches_W16,20220422_MDE_NB_cremas_W16,20220422_MDE_NB_derivadoslacteos_W16
,,,127954318.0,131087925.0,133139497.0,124967874.0,132078530.0,120839064.0,,,125025463.0,143182850.0,128494510.0
,,,132263310.0,129113655.0,124402736.0,119745480.0,124967874.0,133925790.0,,,126033080.0,129235972.0,121797556.0
,,,125418896.0,127376953.0,147479600.0,128519113.0,119745480.0,128437153.0,,,132648122.0,132340741.0,142498741.0
,,,126647696.0,145354298.0,120634420.0,120261582.0,128519113.0,124804001.0,,,118541503.0,139787269.0,119700406.0
,,,138661269.0,130805308.0,117943349.0,118447054.0,120261582.0,126634915.0,,,120106180.0,120806408.0,117959608.0
,,,134475158.0,135917128.0,120822840.0,125541332.0,118447054.0,138120100.0,,,118475973.0,126807051.0,134060988.0
,,,118390168.0,118435404.0,125021242.0,137169877.0,125541332.0,119597993.0,,,129133765.0,143318027.0,120937406.0
,,,122359193.0,144395854.0,146820154.0,117980118.0,137169877.0,128445354.0,,,117972164.0,139181069.0,124971970.0
,,,138677659.0,124296789.0,130788414.0,131541975.0,117980118.0,118008747.0,,,120773829.0,124271630.0,132078530.0
,,,136834460.0,134053464.0,136326212.0,124308440.0,131541975.0,124427177.0,,,128433356.0,134638609.0,124967874.0
,,,128081312.0,128577113.0,122358854.0,129584088.0,124308440.0,128494510.0,,,128982220.0,129113107.0,119745480.0
,,,139189666.0,136175193.0,129035335.0,138882007.0,129584088.0,121797556.0,,,118041808.0,120826901.0,128519113.0
,,,118451622.0,133930588.0,139140172.0,121793498.0,138882007.0,142498741.0,,,124300499.0,123202583.0,120261582.0
,,,132713897.0,121949793.0,139848787.0,123317213.0,121793498.0,119700406.0,,,141679836.0,119585816.0,118447054.0
,,,129527212.0,123960932.0,116218964.0,145976286.0,135121884.0,117959608.0,,,121244894.0,138595356.0,125541332.0
,,,133246381.0,123276904.0,126004310.0,117963735.0,123317213.0,134060988.0,,,132828388.0,130849821.0,137169877.0
,,,142970286.0,121335404.0,131578969.0,146713568.0,145976286.0,120937406.0,,,124787941.0,141618206.0,117980118.0
,,,122342833.0,118054508.0,138013788.0,124836825.0,117963735.0,124971970.0,,,146226407.0,140360735.0,131541975.0
,,,133893555.0,120655470.0,124390494.0,121793506.0,146713568.0,132078530.0,,,146025704.0,124922913.0,124308440.0
,,,146947509.0,132681327.0,129125477.0,123079651.0,124836825.0,124967874.0,,,132050153.0,130780195.0,129584088.0
,,,125463991.0,127422065.0,119696486.0,132774879.0,121793506.0,119745480.0,,,125005034.0,133139497.0,138882007.0
,,,118906295.0,134512242.0,124992615.0,118422497.0,123079651.0,128519113.0,,,123796713.0,124402736.0,121793498.0
,,,135065020.0,123661944.0,120798314.0,125524962.0,132774879.0,120261582.0,,,139713770.0,147479600.0,135121884.0
,,,121273788.0,139128446.0,120114289.0,119684068.0,125524962.0,118447054.0,,,129010932.0,120634420.0,123317213.0
,,,124263872.0,141741698.0,146664562.0,119634919.0,119684068.0,125541332.0,,,138546423.0,117943349.0,145976286.0
,,,132312513.0,123129478.0,118426739.0,120134634.0,127826917.0,137169877.0,,,119618807.0,133237814.0,117963735.0
,,,117956033.0,143605385.0,118033524.0,132148205.0,119634919.0,117980118.0,,,118881528.0,120822840.0,146713568.0
,,,118046147.0,128589451.0,125906036.0,136584174.0,120134634.0,131541975.0,,,121175295.0,125021242.0,124836825.0
,,,122408400.0,139185806.0,133876851.0,127257586.0,132148205.0,124308440.0,,,121957634.0,146820154.0,121793506.0
,,,118939097.0,124415632.0,139066489.0,118496246.0,136584174.0,129584088.0,,,126807305.0,130788414.0,123079651.0
,,,125361625.0,119692946.0,124292222.0,124795895.0,127257586.0,138882007.0,,,129113353.0,136326212.0,132774879.0
,,,119647711.0,138595989.0,121379967.0,135162874.0,118496246.0,121793498.0,,,136006926.0,122358854.0,118422497.0
,,,120827359.0,141614745.0,118525056.0,120138747.0,124795895.0,135121884.0,,,138751254.0,129035335.0,125524962.0
,,,131726818.0,130444954.0,118529152.0,120196094.0,135162874.0,123317213.0,,,118566168.0,139140172.0,119684068.0
,,,125464036.0,120704670.0,138144902.0,128461825.0,120138747.0,145976286.0,,,128048408.0,139848787.0,127826917.0
,,,118906342.0,132120225.0,136137864.0,143182850.0,120196094.0,117963735.0,,,125938974.0,116218964.0,119634919.0
,,,145948136.0,121740964.0,132619401.0,129235972.0,128461825.0,146713568.0,,,141835551.0,126004310.0,120134634.0
,,,133926378.0,118025893.0,118537354.0,132340741.0,143182850.0,124836825.0,,,132255009.0,131578969.0,132148205.0
,,,118529514.0,137989799.0,125557901.0,139787269.0,129235972.0,121793506.0,,,123178274.0,138013788.0,136584174.0
,,,121208299.0,120225451.0,128470160.0,120806408.0,132340741.0,123079651.0,,,133909793.0,124390494.0,127257586.0
,,,145432047.0,128507563.0,124984464.0,126807051.0,139787269.0,132774879.0,,,121838886.0,129125477.0,118496246.0
,,,137133558.0,122330797.0,138701970.0,143318027.0,120806408.0,118422497.0,,,118005032.0,119696486.0,124795895.0
,,,127397368.0,132230833.0,138042518.0,139181069.0,126807051.0,125524962.0,,,118045992.0,124992615.0,135162874.0
,,,131010040.0,133660339.0,142966776.0,124271630.0,143318027.0,119684068.0,,,128671018.0,120798314.0,120138747.0
,,,124337658.0,135282357.0,129129625.0,134638609.0,139181069.0,127826917.0,,,128470315.0,120114289.0,120196094.0
,,,138759675.0,127819450.0,145177755.0,129113107.0,124271630.0,119634919.0,,,132046124.0,146664562.0,128461825.0
,,,120716794.0,132816572.0,119602343.0,120826901.0,134638609.0,120134634.0,,,125435180.0,118426739.0,143182850.0
,,,133201411.0,118533828.0,124873897.0,123202583.0,129113107.0,132148205.0,,,130858287.0,118033524.0,129235972.0
,,,120786436.0,128999109.0,128453801.0,119585816.0,120826901.0,136584174.0,,,138558771.0,125906036.0,132340741.0
,,,136613381.0,118443720.0,126643371.0,138595356.0,123202583.0,127257586.0,,,120155444.0,139066489.0,139787269.0
,,,120634888.0,132779720.0,120097964.0,130849821.0,119585816.0,118496246.0,,,139767097.0,130993277.0,120806408.0
,,,138808841.0,142442185.0,127241391.0,141618206.0,138595356.0,124795895.0,,,132840761.0,124292222.0,126807051.0
,,,130874890.0,119811795.0,125025463.0,140360735.0,130849821.0,135162874.0,,,127286588.0,118525056.0,143318027.0
,,,120262156.0,132759251.0,127999159.0,124922913.0,141618206.0,120138747.0,,,118545727.0,118529152.0,139181069.0
,,,123858444.0,120733395.0,126033080.0,124927009.0,140360735.0,120196094.0,,,126606661.0,138144902.0,124271630.0
,,,124378637.0,123190996.0,132648122.0,130780195.0,124922913.0,128461825.0,,,134094152.0,136137864.0,134638609.0
,,,120126992.0,120643287.0,118541503.0,133139497.0,124927009.0,143182850.0,,,118455627.0,132619401.0,129113107.0
,,,121355795.0,133922519.0,120106180.0,124402736.0,130780195.0,129235972.0,,,119725390.0,118537354.0,120826901.0
,,,133910036.0,134676186.0,118475973.0,147479600.0,133139497.0,132340741.0,,,124353870.0,125557901.0,123202583.0
,,,124952084.0,124260060.0,129133765.0,120634420.0,124402736.0,139787269.0,,,135966032.0,124984464.0,138595356.0
,,,139222550.0,146722526.0,117972164.0,117943349.0,147479600.0,120806408.0,,,146144597.0,138701970.0,130849821.0
,,,125890074.0,124260063.0,120773829.0,133237814.0,120634420.0,126807051.0,,,121949528.0,138042518.0,141618206.0
,,,136588828.0,124407519.0,128433356.0,120822840.0,117943349.0,143318027.0,,,138575194.0,129129625.0,140360735.0
,,,128028196.0,124780257.0,128982220.0,125021242.0,120822840.0,139181069.0,,,138771811.0,145177755.0,124922913.0
,,,120245805.0,123104996.0,118041808.0,146820154.0,125021242.0,124271630.0,,,132222310.0,124873897.0,124927009.0
,,,131087925.0,130952937.0,124300499.0,136326212.0,146820154.0,134638609.0,,,133975399.0,128453801.0,130780195.0
,,,129113655.0,134033129.0,141679836.0,122358854.0,130788414.0,129113107.0,,,118443370.0,126643371.0,133139497.0
,,,127376953.0,121933555.0,121244894.0,129035335.0,136326212.0,120826901.0,,,129510763.0,120097964.0,124402736.0
,,,130805308.0,119746296.0,132828388.0,139140172.0,122358854.0,123202583.0,,,130968941.0,146660524.0,147479600.0
,,,135917128.0,124858107.0,124787941.0,139848787.0,129035335.0,119585816.0,,,140873071.0,127241391.0,120634420.0
,,,118435404.0,117989115.0,146226407.0,116218964.0,139140172.0,138595356.0,,,124439923.0,125025463.0,117943349.0
,,,134692428.0,121372417.0,146025704.0,126004310.0,139848787.0,130849821.0,,,141598067.0,127999159.0,133237814.0
,,,144395854.0,126672646.0,132050153.0,131578969.0,116218964.0,141618206.0,,,118017399.0,126033080.0,120822840.0
,,,124296789.0,124251911.0,125005034.0,138013788.0,126004310.0,140360735.0,,,132783480.0,132648122.0,125021242.0
,,,134053464.0,121958158.0,123796713.0,124390494.0,131578969.0,124922913.0,,,134569343.0,118541503.0,146820154.0
,,,136175193.0,131522319.0,139713770.0,129125477.0,138013788.0,124927009.0,,,123080065.0,120106180.0,130788414.0
,,,133930588.0,130891544.0,142437614.0,119696486.0,124390494.0,130780195.0,,,119745922.0,118475973.0,136326212.0
,,,121949793.0,121958171.0,129010932.0,124992615.0,129125477.0,133139497.0,,,117992837.0,129133765.0,122358854.0
,,,123276904.0,125570844.0,138546423.0,120798314.0,119696486.0,124402736.0,,,117988738.0,117972164.0,129035335.0
,,,121335404.0,125034267.0,119618807.0,120114289.0,124992615.0,147479600.0,,,118545797.0,120773829.0,139140172.0
,,,118054508.0,131796767.0,118881528.0,146664562.0,120798314.0,120634420.0,,,118037899.0,128433356.0,139848787.0
,,,120655470.0,132808476.0,131730683.0,118426739.0,120114289.0,117943349.0,,,127397260.0,128982220.0,116218964.0
,,,132681327.0,120635165.0,121175295.0,118033524.0,146664562.0,133237814.0,,,140778893.0,118041808.0,126004310.0
,,,127422065.0,118402851.0,121957634.0,125906036.0,118426739.0,120822840.0,,,127954318.0,124300499.0,131578969.0
,,,118021745.0,122367780.0,117943556.0,133876851.0,118033524.0,125021242.0,,,125418896.0,141679836.0,138013788.0
,,,134512242.0,126799653.0,126807305.0,139066489.0,125906036.0,146820154.0,,,126647696.0,121244894.0,124390494.0
,,,123661944.0,129097505.0,129113353.0,130993277.0,133876851.0,130788414.0,,,132263314.0,132828388.0,129125477.0
,,,133930619.0,132259621.0,136006926.0,124292222.0,139066489.0,136326212.0,,,141655445.0,124787941.0,119696486.0
,,,139128446.0,118529835.0,124886290.0,121379967.0,130993277.0,122358854.0,,,118390168.0,146226407.0,124992615.0
,,,141741698.0,122363691.0,138751254.0,118525056.0,124292222.0,129035335.0,,,128044441.0,146025704.0,120798314.0
,,,123129478.0,128069425.0,118566168.0,118529152.0,121379967.0,139140172.0,,,138677659.0,132050153.0,120114289.0
,,,121900681.0,119643954.0,128048408.0,138144902.0,118525056.0,139848787.0,,,136834460.0,125005034.0,146664562.0
,,,143605385.0,119729978.0,125938974.0,136137864.0,118529152.0,116218964.0,,,128081312.0,139713770.0,118426739.0
,,,128589451.0,131010363.0,141835551.0,132619401.0,138144902.0,126004310.0,,,139189666.0,142437614.0,118033524.0
,,,139185806.0,138153786.0,132255009.0,118537354.0,136137864.0,131578969.0,,,118451622.0,129010932.0,125906036.0
,,,145157774.0,127278906.0,123178274.0,125557901.0,132619401.0,138013788.0,,,132713897.0,138546423.0,133876851.0
,,,124415632.0,118456123.0,121838886.0,128470160.0,118537354.0,124390494.0,,,126619050.0,119618807.0,139066489.0
,,,119692946.0,117968703.0,118005032.0,124984464.0,125557901.0,129125477.0,,,129527212.0,118881528.0,130993277.0
,,,138595989.0,118013756.0,118045992.0,138042518.0,128470160.0,119696486.0,,,133246381.0,131730683.0,124292222.0
,,,138653335.0,123076415.0,128671018.0,142966776.0,124984464.0,124992615.0,,,142970286.0,121175295.0,121379967.0
,,,141614745.0,125005635.0,128470315.0,129129625.0,138701970.0,120798314.0,,,122342833.0,121957634.0,118525056.0
,,,130444954.0,133164868.0,132046124.0,145177755.0,138042518.0,120114289.0,,,133893555.0,117943556.0,118529152.0
,,,145936029.0,120110923.0,125435180.0,119602343.0,142966776.0,146664562.0,,,146947509.0,129113353.0,138144902.0
,,,120704670.0,118493009.0,130858287.0,124873897.0,129129625.0,118426739.0,,,125463991.0,136006926.0,136137864.0
,,,118025893.0,123060049.0,138558771.0,128453801.0,145177755.0,118033524.0,,,118906295.0,124886290.0,132619401.0
,,,120225451.0,123305812.0,120155444.0,126643371.0,124873897.0,125906036.0,,,135065020.0,138751254.0,118537354.0
,,,128507563.0,132751189.0,125369656.0,120097964.0,128453801.0,133876851.0,,,121273788.0,118566168.0,125557901.0
,,,122330797.0,135266134.0,139767097.0,146660524.0,126643371.0,139066489.0,,,124263872.0,128048408.0,128470160.0
,,,132230833.0,121765724.0,132840761.0,127241391.0,120097964.0,130993277.0,,,132312513.0,125938974.0,124984464.0
,,,133660339.0,117985119.0,142515513.0,125025463.0,146660524.0,124292222.0,,,117956033.0,141835551.0,138701970.0
,,,135282357.0,128544608.0,127286588.0,127999159.0,127241391.0,121379967.0,,,128433601.0,133909793.0,138042518.0
,,,127819450.0,120180584.0,118545727.0,126033080.0,125025463.0,118525056.0,,,118046147.0,121838886.0,142966776.0
,,,118832832.0,133242731.0,126606661.0,132648122.0,127999159.0,118529152.0,,,122408400.0,118005032.0,129129625.0
,,,118533828.0,125128567.0,134094152.0,118541503.0,126033080.0,138144902.0,,,139886034.0,118045992.0,145177755.0
,,,128999109.0,120663929.0,118455627.0,120106180.0,132648122.0,136137864.0,,,146714072.0,128671018.0,119602343.0
,,,118443720.0,128958328.0,128990541.0,118475973.0,118541503.0,132619401.0,,,118939097.0,128470315.0,124873897.0
,,,132779720.0,129003387.0,119725390.0,129133765.0,120106180.0,118537354.0,,,125361625.0,132046124.0,128453801.0
,,,142442185.0,119644027.0,124353870.0,117972164.0,118475973.0,125557901.0,,,129949145.0,125435180.0,126643371.0
,,,119811795.0,120086396.0,135966032.0,120773829.0,129133765.0,128470160.0,,,119647711.0,130858287.0,120097964.0
,,,132759251.0,142442365.0,125951313.0,128433356.0,117972164.0,124984464.0,,,120827359.0,138558771.0,146660524.0
,,,120733395.0,119611266.0,146144597.0,128982220.0,120773829.0,138701970.0,,,131726818.0,120155444.0,127241391.0
,,,120643287.0,129691525.0,121949528.0,118041808.0,128433356.0,138042518.0,,,118906342.0,125369656.0,125025463.0
,,,133922519.0,119660423.0,138575194.0,124300499.0,128982220.0,142966776.0,,,145948136.0,139767097.0,127999159.0
,,,124260060.0,119725960.0,138771811.0,121244894.0,118041808.0,129129625.0,,,133926378.0,132840761.0,126033080.0
,,,146722526.0,118022030.0,132214118.0,132828388.0,124300499.0,119602343.0,,,118529514.0,142515513.0,132648122.0
,,,124260063.0,125046671.0,132222310.0,124787941.0,141679836.0,124873897.0,,,121208299.0,127286588.0,118541503.0
,,,124407519.0,146214799.0,133975399.0,146226407.0,121244894.0,128453801.0,,,145432047.0,118545727.0,120106180.0
,,,124780257.0,124268435.0,125934950.0,146025704.0,132828388.0,126643371.0,,,137133558.0,126606661.0,118475973.0
,,,123104996.0,137138070.0,129510763.0,132050153.0,124787941.0,120097964.0,,,127397368.0,134094152.0,129133765.0
,,,130952937.0,138743707.0,130968941.0,125005034.0,146226407.0,146660524.0,,,131010040.0,118455627.0,117972164.0
,,,134033129.0,134213534.0,140873071.0,123796713.0,146025704.0,127241391.0,,,124337658.0,118840652.0,120773829.0
,,,121933555.0,132042657.0,124439923.0,139713770.0,132050153.0,125025463.0,,,138759675.0,128990541.0,128433356.0
,,,146812662.0,121483189.0,130796915.0,142437614.0,125005034.0,127999159.0,,,120786436.0,119725390.0,128982220.0
,,,119746296.0,134107066.0,141598067.0,129010932.0,123796713.0,126033080.0,,,136613381.0,124353870.0,118041808.0
,,,145936122.0,138055611.0,118017399.0,138546423.0,139713770.0,132648122.0,,,120634888.0,135966032.0,124300499.0
,,,124858107.0,140304315.0,132783480.0,119618807.0,142437614.0,118541503.0,,,138808841.0,125951313.0,141679836.0
,,,117989115.0,119721918.0,134569343.0,118881528.0,129010932.0,120106180.0,,,130874890.0,146144597.0,121244894.0
,,,121372417.0,133160894.0,123080065.0,121175295.0,138546423.0,118475973.0,,,120262156.0,121949528.0,132828388.0
,,,126672646.0,131563458.0,119745922.0,121957634.0,119618807.0,129133765.0,,,123858444.0,138575194.0,124787941.0
,,,124251911.0,133935045.0,125414786.0,117943556.0,118881528.0,117972164.0,,,124378637.0,138771811.0,146226407.0
,,,125001480.0,125415365.0,127225218.0,126807305.0,131730683.0,120773829.0,,,133934608.0,132214118.0,146025704.0
,,,139177742.0,118046662.0,117992837.0,129113353.0,121175295.0,128433356.0,,,140865041.0,132222310.0,132050153.0
,,,139157262.0,118431688.0,142978435.0,136006926.0,121957634.0,128982220.0,,,120126992.0,133975399.0,125005034.0
,,,131522319.0,121290701.0,117988738.0,124886290.0,117943556.0,118041808.0,,,121355795.0,125934950.0,123796713.0
,,,132620053.0,124284878.0,134520195.0,138751254.0,126807305.0,124300499.0,,,133910036.0,129510763.0,139713770.0
,,,130891544.0,126873558.0,118545797.0,118566168.0,129113353.0,141679836.0,,,124952084.0,130968941.0,142437614.0
,,,121958171.0,134086615.0,118037899.0,128048408.0,136006926.0,121244894.0,,,139222550.0,140873071.0,129010932.0
,,,123793180.0,124440538.0,127397260.0,125938974.0,124886290.0,132828388.0,,,125890074.0,124439923.0,138546423.0
,,,125570844.0,123391965.0,140778893.0,141835551.0,138751254.0,124787941.0,,,127852058.0,130796915.0,119618807.0
,,,131796767.0,120754143.0,127954318.0,132255009.0,118566168.0,146226407.0,,,136588828.0,141598067.0,118881528.0
,,,132808476.0,118501352.0,125418896.0,123178274.0,128048408.0,146025704.0,,,128028196.0,118017399.0,131730683.0
,,,120639265.0,124342250.0,126647696.0,133909793.0,125938974.0,132050153.0,,,120245805.0,134569343.0,121175295.0
,,,118402851.0,118058987.0,132263314.0,121838886.0,133909793.0,125005034.0,,,131087925.0,123080065.0,121957634.0
,,,122367780.0,142258154.0,134475158.0,118005032.0,121838886.0,123796713.0,,,129113655.0,119745922.0,117943556.0
,,,126799653.0,120242160.0,141655445.0,118045992.0,118005032.0,139713770.0,,,127376953.0,125414786.0,126807305.0
,,,129097505.0,142225393.0,118390168.0,128671018.0,118045992.0,142437614.0,,,145354298.0,127225218.0,129113353.0
,,,146865956.0,124981234.0,122359193.0,128470315.0,128671018.0,129010932.0,,,130805308.0,117992837.0,136006926.0
,,,132259621.0,131559412.0,128044441.0,132046124.0,128470315.0,138546423.0,,,120282687.0,142978435.0,124886290.0
,,,118529835.0,135262196.0,138677659.0,125435180.0,132046124.0,119618807.0,,,135917128.0,117988738.0,138751254.0
,,,122363691.0,117985275.0,136834460.0,130858287.0,125435180.0,131730683.0,,,118435404.0,134520195.0,118566168.0
,,,128069425.0,146829309.0,128081312.0,138558771.0,130858287.0,121175295.0,,,134692428.0,118545797.0,128048408.0
,,,118505265.0,131059710.0,139189666.0,120155444.0,138558771.0,121957634.0,,,144395854.0,118037899.0,141835551.0
,,,119643954.0,,118451622.0,125369656.0,120155444.0,117943556.0,,,124296789.0,140778893.0,132255009.0
,,,119729978.0,,132713897.0,139767097.0,125369656.0,126807305.0,,,128577113.0,127954318.0,123178274.0
,,,138153786.0,,126619050.0,132840761.0,139767097.0,129113353.0,,,136175193.0,125418896.0,133909793.0
,,,127278906.0,,129527212.0,142515513.0,142515513.0,136006926.0,,,133930588.0,126647696.0,121838886.0
,,,118456123.0,,133246381.0,127286588.0,127286588.0,124886290.0,,,146845278.0,132263314.0,118005032.0
,,,117968703.0,,142970286.0,118545727.0,118545727.0,138751254.0,,,121949793.0,138661269.0,118045992.0
,,,118013756.0,,133893555.0,126606661.0,126606661.0,118566168.0,,,121335404.0,134475158.0,128671018.0
,,,123076415.0,,146947509.0,134094152.0,134094152.0,128048408.0,,,118054508.0,141655445.0,128470315.0
,,,125005635.0,,125463991.0,118455627.0,118455627.0,125938974.0,,,120655470.0,118390168.0,132046124.0
,,,133164868.0,,118906295.0,118840652.0,118840652.0,141835551.0,,,132681327.0,122359193.0,125435180.0
,,,120110923.0,,135065020.0,128990541.0,128990541.0,132255009.0,,,127422065.0,128044441.0,130858287.0
,,,118493009.0,,121273788.0,119725390.0,119725390.0,123178274.0,,,118021745.0,138677659.0,138558771.0
,,,123060049.0,,124263872.0,124353870.0,124353870.0,133909793.0,,,134512242.0,136834460.0,120155444.0
,,,123305812.0,,132312513.0,135966032.0,135966032.0,121838886.0,,,123661944.0,128081312.0,139767097.0
,,,121765724.0,,117956033.0,125951313.0,125951313.0,118005032.0,,,133930619.0,118451622.0,132840761.0
,,,117985119.0,,128433601.0,146144597.0,146144597.0,118045992.0,,,139128446.0,132713897.0,142515513.0
,,,128544608.0,,118046147.0,121949528.0,121949528.0,128671018.0,,,141741698.0,126619050.0,127286588.0
,,,138739552.0,,122408400.0,138575194.0,138575194.0,128470315.0,,,121900681.0,129527212.0,118545727.0
,,,133242731.0,,139886034.0,138771811.0,138771811.0,132046124.0,,,143605385.0,133246381.0,126606661.0
,,,129859437.0,,146714072.0,132214118.0,132214118.0,125435180.0,,,128589451.0,142970286.0,134094152.0
,,,125128567.0,,118939097.0,132222310.0,132222310.0,130858287.0,,,139185806.0,122342833.0,118455627.0
,,,139759480.0,,125361625.0,133975399.0,133975399.0,138558771.0,,,145157774.0,133893555.0,118840652.0
,,,120663929.0,,129949145.0,125934950.0,125934950.0,120155444.0,,,124415632.0,125463991.0,128990541.0
,,,128958328.0,,119647711.0,118443370.0,129510763.0,125369656.0,,,119692946.0,118906295.0,119725390.0
,,,119644027.0,,120827359.0,129510763.0,130968941.0,139767097.0,,,138595989.0,135065020.0,124353870.0
,,,119611266.0,,131726818.0,130968941.0,140873071.0,132840761.0,,,138653335.0,121273788.0,135966032.0
,,,119660423.0,,125464036.0,140873071.0,124439923.0,142515513.0,,,141614745.0,124263872.0,125951313.0
,,,119725960.0,,118906342.0,124439923.0,130796915.0,127286588.0,,,145936029.0,132312513.0,146144597.0
,,,125046671.0,,133926378.0,130796915.0,141598067.0,118545727.0,,,120704670.0,117956033.0,121949528.0
,,,124268435.0,,118529514.0,141598067.0,118017399.0,126606661.0,,,121740964.0,128433601.0,138575194.0
,,,138743707.0,,121208299.0,118017399.0,132783480.0,134094152.0,,,118025893.0,118046147.0,138771811.0
,,,146595740.0,,145432047.0,132783480.0,134569343.0,118455627.0,,,142986917.0,139886034.0,132214118.0
,,,134213534.0,,137133558.0,134569343.0,123080065.0,118840652.0,,,137989799.0,146714072.0,132222310.0
,,,132042657.0,,127397368.0,123080065.0,119745922.0,128990541.0,,,120225451.0,118939097.0,133975399.0
,,,121483189.0,,131010040.0,119745922.0,125414786.0,119725390.0,,,128507563.0,125361625.0,125934950.0
,,,134107066.0,,124337658.0,125414786.0,127225218.0,124353870.0,,,122330797.0,129949145.0,118443370.0
,,,138055611.0,,138759675.0,117992837.0,117992837.0,135966032.0,,,132230833.0,119647711.0,129510763.0
,,,119721918.0,,120716794.0,142978435.0,142978435.0,125951313.0,,,135282357.0,120827359.0,130968941.0
,,,133160894.0,,133201411.0,117988738.0,134520195.0,146144597.0,,,127819450.0,131726818.0,140873071.0
,,,131563458.0,,120786436.0,134520195.0,118545797.0,121949528.0,,,132816572.0,125464036.0,124439923.0
,,,133935045.0,,136613381.0,118545797.0,118037899.0,138575194.0,,,118832832.0,118906342.0,130796915.0
,,,125415365.0,,120634888.0,118037899.0,127397260.0,138771811.0,,,128999109.0,133926378.0,141598067.0
,,,118431688.0,,138808841.0,127397260.0,140778893.0,132214118.0,,,118443720.0,118529514.0,118017399.0
,,,124284878.0,,130874890.0,140778893.0,127954318.0,132222310.0,,,142442185.0,121208299.0,132783480.0
,,,135954389.0,,120262156.0,127954318.0,125418896.0,133975399.0,,,119811795.0,145432047.0,134569343.0
,,,126873558.0,,123858444.0,132263310.0,126647696.0,125934950.0,,,132759251.0,137133558.0,123080065.0
,,,134086615.0,,124378637.0,125418896.0,132263314.0,118443370.0,,,120733395.0,127397368.0,119745922.0
,,,120754143.0,,133934608.0,126647696.0,138661269.0,129510763.0,,,123190996.0,131010040.0,125414786.0
,,,139153378.0,,140865041.0,132263314.0,134475158.0,130968941.0,,,120643287.0,124337658.0,127225218.0
,,,118501352.0,,120126992.0,138661269.0,141655445.0,140873071.0,,,133922519.0,120716794.0,117992837.0
,,,124342250.0,,121355795.0,134475158.0,118390168.0,124439923.0,,,124260060.0,133201411.0,142978435.0
,,,142258154.0,,133910036.0,141655445.0,122359193.0,130796915.0,,,146722526.0,120786436.0,117988738.0
,,,120242160.0,,124952084.0,118390168.0,128044441.0,141598067.0,,,124260063.0,136613381.0,134520195.0
,,,142225393.0,,139222550.0,122359193.0,138677659.0,118017399.0,,,124407519.0,120634888.0,118545797.0
,,,124981234.0,,125890074.0,128044441.0,136834460.0,132783480.0,,,124780257.0,138808841.0,118037899.0
,,,139255793.0,,136588828.0,138677659.0,128081312.0,134569343.0,,,123104996.0,130874890.0,127397260.0
,,,131559412.0,,128028196.0,136834460.0,139189666.0,123080065.0,,,138559204.0,120262156.0,140778893.0
,,,125399032.0,,120245805.0,128081312.0,118451622.0,119745922.0,,,130952937.0,123858444.0,127954318.0
,,,117985275.0,,131087925.0,139189666.0,132713897.0,127225218.0,,,134033129.0,124378637.0,132263310.0
,,,118579196.0,,129113655.0,118451622.0,126619050.0,117992837.0,,,121933555.0,133934608.0,125418896.0
,,,131059710.0,,127376953.0,132713897.0,129527212.0,142978435.0,,,146812662.0,140865041.0,126647696.0
,,,,,145354298.0,126619050.0,133246381.0,117988738.0,,,119746296.0,120126992.0,132263314.0
,,,,,130805308.0,129527212.0,142970286.0,134520195.0,,,145936122.0,121355795.0,138661269.0
,,,,,135917128.0,133246381.0,122342833.0,118545797.0,,,124858107.0,133910036.0,134475158.0
,,,,,118435404.0,142970286.0,133893555.0,118037899.0,,,117989115.0,124952084.0,141655445.0
,,,,,134692428.0,133893555.0,146947509.0,127397260.0,,,121372417.0,139222550.0,118390168.0
,,,,,144395854.0,146947509.0,125463991.0,140778893.0,,,126672646.0,125890074.0,122359193.0
,,,,,124296789.0,125463991.0,118906295.0,127954318.0,,,124251911.0,136588828.0,138677659.0
,,,,,134053464.0,118906295.0,135065020.0,132263310.0,,,125001480.0,128028196.0,136834460.0
,,,,,128577113.0,135065020.0,121273788.0,125418896.0,,,139177742.0,120245805.0,128081312.0
,,,,,133930588.0,121273788.0,132312513.0,126647696.0,,,139157262.0,131087925.0,139189666.0
,,,,,146845278.0,124263872.0,117956033.0,132263314.0,,,131522319.0,129113655.0,118451622.0
,,,,,121949793.0,132312513.0,128433601.0,138661269.0,,,132620053.0,127376953.0,132713897.0
,,,,,123960932.0,117956033.0,118046147.0,134475158.0,,,130891544.0,145354298.0,126619050.0
,,,,,123276904.0,128433601.0,122408400.0,141655445.0,,,121958171.0,130805308.0,129527212.0
,,,,,121335404.0,118046147.0,139886034.0,118390168.0,,,125570844.0,135917128.0,133246381.0
,,,,,118054508.0,122408400.0,146714072.0,122359193.0,,,131796767.0,118435404.0,142970286.0
,,,,,120655470.0,139886034.0,118939097.0,128044441.0,,,132808476.0,134692428.0,122342833.0
