20220422_BOG_NB_tuberculos_W16,20220422_BOG_NB_verduras_W16,20220422_BOG_NB_frutas_W16,20220422_BOG_NB_frutasjugo_W16,20220422_BOG_NB_especias_W16
132092498.0,58129220.0,15586584.0,55345876.0,7896258.0
133927515.0,15203147.0,54777113.0,62292695.0,48921797.0
27562592.0,15596368.0,41473306.0,131564251.0,43089094.0
18715233.0,69827410.0,36164892.0,17597149.0,142310598.0
65639012.0,122288979.0,18797854.0,36668125.0,107379912.0
38179444.0,135166808.0,45176094.0,21791457.0,17857737.0
25334392.0,109935451.0,63493410.0,112362210.0,61177032.0
68063878.0,15629153.0,121328934.0,56263396.0,109280460.0
120296074.0,15924065.0,59135271.0,15827695.0,-230193.0
110596755.0,95976293.0,23483687.0,60064501.0,72711379.0
67998358.0,53803879.0,20600105.0,22119162.0,7896276.0
70816407.0,78117738.0,120345895.0,16351996.0,35421396.0
38965913.0,55343981.0,50648369.0,39486210.0,70810838.0
143168153.0,21724014.0,76830004.0,73564933.0,110394582.0
49320604.0,62749554.0,49206580.0,32408327.0,39353557.0
22778526.0,69041014.0,-207562.0,51675914.0,76053721.0
78549665.0,45611896.0,67818810.0,141591306.0,105938138.0
52466338.0,99875711.0,86791483.0,65635087.0,16743636.0
46240417.0,-230528.0,49861946.0,47678227.0,60652756.0
16814760.0,61537153.0,107763005.0,140411672.0,32013533.0
32608941.0,62290828.0,18634046.0,20415261.0,69827805.0
41849524.0,17398668.0,-207553.0,44663582.0,60194017.0
103912120.0,-230514.0,61953341.0,98337574.0,69565665.0
49320633.0,88865676.0,133911873.0,132088616.0,17857763.0
103584442.0,116784012.0,63165758.0,69567280.0,67206371.0
55481019.0,60947341.0,42980670.0,69305137.0,123305190.0
117478076.0,39943059.0,127980868.0,120292145.0,111312111.0
15766201.0,115440537.0,38196549.0,66814771.0,-230159.0
97817278.0,16120734.0,132109633.0,-228546.0,61177073.0
103125693.0,16513952.0,140498246.0,31359807.0,48004340.0
131502801.0,24181668.0,37609791.0,34636609.0,21658870.0
110138066.0,38861735.0,38196555.0,140280642.0,48659704.0
18518743.0,127400876.0,65459532.0,15631171.0,51674362.0
103125719.0,84605869.0,68244813.0,141787969.0,51674369.0
81826523.0,69598125.0,71259470.0,142574407.0,-230141.0
-224544.0,60783540.0,74044750.0,132285259.0,52460809.0
132813536.0,82312118.0,15750481.0,66356045.0,63798541.0
17535720.0,-230473.0,114087249.0,84443988.0,39091470.0
59675372.0,41843642.0,28726611.0,-228519.0,18382095.0
59216646.0,45808570.0,61396306.0,53248862.0,69827854.0
-224501.0,83393470.0,79877457.0,23102304.0,103578897.0
15766283.0,77757381.0,140825941.0,73892707.0,43351311.0
36672267.0,140377033.0,36525396.0,21660517.0,15629592.0
36803340.0,74283982.0,99734865.0,53248871.0,142441752.0
36147980.0,113605582.0,55006557.0,129663847.0,16809246.0
48010002.0,35421144.0,41145693.0,39355244.0,21724446.0
31757075.0,56490969.0,53138786.0,15631213.0,42499362.0
112038675.0,81460186.0,97408355.0,55477102.0,39222563.0
57447190.0,16645085.0,63624548.0,99124077.0,-230108.0
-224489.0,81460192.0,89085282.0,98337648.0,56393008.0
41587480.0,16448482.0,64771430.0,102007664.0,57441590.0
54891301.0,145587170.0,86988130.0,17531756.0,137198902.0
123245354.0,112294884.0,36558183.0,12288880.0,-230086.0
98669355.0,44694508.0,63460713.0,107053944.0,40533310.0
60658478.0,59931629.0,79648109.0,57574267.0,51871040.0
42177329.0,32603121.0,69293422.0,19104636.0,104496455.0
121934652.0,61307891.0,41047407.0,92111741.0,16153931.0
-224441.0,56261623.0,116217199.0,136610686.0,-230066.0
15569740.0,44956663.0,64771441.0,24740738.0,23362907.0
106468173.0,89488377.0,69064046.0,53379973.0,79002980.0
43225933.0,78642168.0,115791223.0,39355272.0,-230043.0
125080400.0,69893116.0,92067193.0,41583498.0,51674473.0
16683859.0,34405376.0,52581754.0,23102346.0,132152684.0
-224420.0,71105545.0,115398010.0,129008523.0,59932013.0
101552988.0,67632137.0,59692411.0,7832462.0,2653553.0
16618335.0,76151820.0,-240259.0,94208919.0,66157945.0
41849708.0,56392719.0,56219001.0,48661403.0,52460928.0
51090287.0,76741647.0,50910591.0,132285347.0,68779394.0
43422577.0,109280276.0,43242876.0,128615332.0,33979787.0
48010100.0,125434905.0,109434241.0,60654500.0,129203596.0
139760502.0,65436698.0,99865988.0,128484263.0,36142477.0
45716346.0,103906338.0,89609608.0,24085422.0,43220366.0
84513661.0,57441318.0,85284234.0,22184889.0,68255123.0
53908350.0,89586727.0,31839629.0,74679226.0,-229996.0
73044870.0,17693734.0,49862031.0,15762363.0,56982934.0
42505096.0,18054187.0,47306127.0,43090875.0,-229989.0
43357064.0,15301683.0,28726677.0,57902015.0,91717028.0
78025610.0,17693755.0,35214747.0,-228416.0,3833253.0
146772873.0,72711229.0,38196636.0,-228414.0,15302059.0
-224364.0,65993790.0,108451231.0,67797955.0,44465580.0
55022493.0,15563837.0,131683747.0,61178818.0,67599790.0
76059553.0,110623806.0,43603364.0,54166470.0,63798705.0
-224351.0,121371712.0,19584425.0,105808840.0,106462643.0
-224345.0,48561220.0,60052911.0,128156622.0,99515828.0
74290086.0,57211975.0,116151727.0,54166482.0,15957429.0
78681012.0,112393290.0,61658547.0,61178834.0,59669942.0
42898359.0,65207372.0,46257587.0,130974682.0,57900470.0
16225210.0,99744845.0,-207434.0,42173402.0,101088696.0
16028606.0,15989842.0,90232247.0,43615205.0,76709307.0
15111109.0,22477913.0,-240198.0,76710891.0,43351487.0
95261638.0,18054239.0,112481723.0,67797999.0,42171842.0
60658632.0,106822753.0,56972732.0,31753199.0,146767304.0
114660299.0,128089187.0,120837569.0,16745458.0,79199695.0
31364048.0,130972777.0,139122114.0,104432627.0,23494096.0
48010192.0,59210865.0,129226180.0,-228360.0,66354641.0
74355668.0,57441399.0,124999112.0,103449595.0,54492626.0
60658644.0,124943481.0,48551369.0,48464891.0,36535764.0
55940053.0,73923709.0,114611658.0,18514944.0,142441943.0
135959512.0,62749823.0,45995470.0,83657732.0,18054619.0
65246176.0,79395968.0,68834768.0,64586757.0,62291427.0
16356323.0,143719556.0,42620373.0,63472646.0,22969833.0
115512293.0,-230266.0,15717858.0,15893510.0,67993065.0
97358827.0,15563916.0,139318756.0,77825035.0,17989105.0
79860718.0,140835981.0,109532646.0,110396430.0,62291444.0
123245555.0,79527054.0,-207383.0,16811023.0,-229900.0
24744953.0,51674256.0,17913329.0,62293009.0,35683831.0
-224255.0,65469586.0,127915506.0,16745494.0,66027002.0
57185282.0,78544027.0,68998643.0,43615260.0,39222779.0
107385858.0,87587997.0,66868724.0,43615266.0,100236798.0
-224254.0,16088221.0,60052980.0,49120291.0,112360961.0
16225284.0,112229541.0,-207372.0,62293034.0,66813442.0
-224244.0,77102248.0,81843702.0,100828203.0,52461062.0
37917712.0,115440809.0,20272629.0,51676204.0,132087306.0
103453714.0,18054312.0,75322870.0,37061676.0,51674648.0
91001887.0,15924396.0,47404535.0,123765808.0,45448734.0
10392610.0,121699507.0,14505466.0,72188977.0,57310752.0
17601572.0,58260660.0,111662583.0,24020018.0,76381735.0
38048804.0,20413619.0,-240130.0,31360050.0,62291496.0
65967152.0,131103933.0,71128575.0,129139763.0,65961519.0
68260912.0,24181949.0,21485054.0,87262261.0,120225330.0
39818289.0,16809153.0,65033733.0,48661561.0,120094259.0
63804466.0,7896258.0,82236934.0,16483387.0,30506550.0
106927157.0,43089094.0,99833353.0,24740928.0,24739396.0
62755895.0,142310598.0,51566090.0,17466436.0,43089483.0
145200184.0,127532232.0,137156109.0,63472708.0,43220555.0
101225534.0,115408076.0,117331473.0,-228282.0,106790481.0
-224191.0,109280460.0,20043281.0,120751175.0,65633876.0
45716551.0,87620816.0,38393362.0,17466440.0,15564372.0
68785225.0,78707922.0,80598550.0,44467273.0,61832793.0
45913163.0,7896276.0,38852120.0,118916179.0,47677021.0
87594061.0,35421396.0,56153625.0,-228266.0,94273119.0
141792339.0,110394582.0,103634457.0,103122008.0,35683936.0
56398932.0,39353557.0,45176347.0,-228263.0,45710949.0
37590112.0,15400149.0,58709529.0,43811930.0,49118822.0
48010344.0,76053721.0,59659811.0,15893596.0,51871339.0
45913194.0,105938138.0,132306467.0,65045600.0,22773355.0
32871531.0,16743636.0,61068839.0,85886056.0,-229775.0
95655024.0,60194017.0,79484456.0,-228244.0,99516019.0
123638898.0,123305190.0,63165992.0,54166637.0,131104373.0
122721399.0,-230159.0,94361130.0,133203059.0,19168886.0
18322551.0,61177073.0,84923950.0,15238264.0,58883702.0
67605629.0,21658870.0,114349620.0,87262331.0,140803707.0
42374281.0,51674362.0,132601398.0,26379388.0,83787391.0
-224117.0,-230141.0,42980920.0,67601531.0,17923713.0
65246347.0,58391813.0,138139192.0,48465021.0,-229758.0
62624910.0,52460809.0,22107712.0,94930050.0,15302274.0
95392913.0,63798541.0,41014848.0,60785800.0,140279428.0
35230868.0,17693965.0,82236996.0,38044814.0,16023177.0
-224106.0,43351311.0,46454341.0,45057170.0,58883730.0
52925593.0,41352468.0,47109700.0,40207510.0,57441940.0
104436893.0,15334679.0,135124553.0,17990808.0,69041813.0
63804575.0,44563737.0,50452047.0,43811993.0,-229735.0
15701158.0,58260764.0,120673874.0,56394907.0,130907802.0
110400680.0,40500509.0,121394771.0,105874588.0,127827614.0
78353576.0,16809246.0,17913427.0,139232415.0,-229729.0
-224079.0,23788830.0,17847897.0,63997089.0,59801253.0
61183158.0,42499362.0,24172121.0,93815971.0,66616997.0
49321143.0,81394982.0,47797850.0,60523688.0,86867627.0
21664961.0,56393008.0,42980957.0,56394925.0,15957677.0
-224061.0,85916979.0,72799839.0,32015540.0,41713326.0
73045196.0,23592243.0,89904735.0,108430517.0,135298740.0
-224052.0,57441590.0,15914595.0,51872950.0,49118904.0
17536205.0,47578428.0,59659879.0,51676345.0,16219833.0
43226323.0,51871040.0,97801831.0,40207545.0,20414139.0
61969622.0,82443588.0,78665321.0,18777276.0,31358653.0
19109084.0,104496455.0,141612648.0,-228162.0,103055039.0
65967328.0,34733384.0,136566381.0,127960254.0,-229693.0
69244128.0,16153931.0,77125233.0,62620862.0,31751876.0
112235751.0,31128915.0,16504436.0,81429700.0,51674822.0
17994983.0,15859027.0,56514165.0,21202116.0,122715859.0
123114731.0,23362907.0,34428534.0,32408780.0,60063444.0
129537264.0,51674473.0,66836086.0,7439567.0,67993299.0
72979697.0,132152684.0,133551733.0,-228144.0,80182998.0
68785394.0,135331182.0,108385912.0,17401046.0,34438871.0
57447669.0,2653553.0,61953658.0,107447512.0,104431321.0
71472374.0,44367218.0,63297147.0,60654808.0,-229669.0
43422973.0,87293300.0,38524541.0,106857693.0,125927131.0
68785425.0,66157945.0,-239998.0,66618590.0,49118944.0
70817042.0,15400314.0,120641155.0,114656477.0,120880866.0
108500241.0,71433597.0,-239995.0,76317922.0,56262382.0
140809497.0,68779394.0,145249925.0,37455074.0,51674864.0
15897886.0,73203077.0,63624838.0,82281706.0,56262390.0
83662114.0,58260872.0,112842377.0,139756779.0,82476790.0
-223956.0,33979787.0,55334539.0,19694829.0,77692665.0
130782514.0,129203596.0,39114379.0,69567726.0,118521594.0
60658995.0,114032017.0,-207220.0,31360244.0,67600121.0
43619638.0,68255123.0,56972939.0,48006390.0,18054906.0
66819384.0,56982934.0,111859343.0,57902327.0,66354942.0
24089916.0,-229989.0,-239983.0,60065016.0,18054914.0
110400832.0,139722144.0,15095442.0,48661754.0,30572294.0
16160065.0,81001889.0,17323667.0,16352506.0,-229626.0
42702144.0,62193059.0,44226193.0,105874686.0,134119178.0
15045954.0,91717028.0,66639507.0,16352511.0,31751956.0
-223932.0,3833253.0,62576277.0,21202178.0,17923861.0
44799307.0,15302059.0,55334551.0,66356483.0,131170069.0
138581334.0,23723440.0,113071772.0,60065030.0,60063513.0
47682902.0,63798705.0,36689564.0,-228086.0,39681817.0
47682910.0,106462643.0,-239970.0,65963274.0,84573981.0
55350624.0,48102835.0,60184223.0,47678732.0,121863966.0
127833446.0,15957429.0,52254367.0,48661773.0,-229600.0
66819433.0,57900470.0,-207199.0,117540110.0,32407328.0
-223894.0,43351487.0,8181410.0,142247186.0,35028770.0
125015407.0,16514506.0,55826079.0,67798291.0,70811427.0
16356725.0,36044234.0,60774052.0,78218515.0,45907753.0
36279675.0,124845517.0,56219304.0,60654871.0,55476012.0
82679164.0,79199695.0,34199209.0,74286366.0,101089070.0
5281155.0,23494096.0,23090859.0,16155935.0,66354993.0
84448644.0,66354641.0,75257516.0,76449060.0,17923890.0
53253512.0,65469906.0,103634603.0,48661799.0,-229581.0
130782600.0,45809109.0,67032751.0,15238455.0,85294903.0
16684429.0,57212374.0,15947440.0,43615545.0,49315641.0
43619730.0,142441943.0,61658806.0,61965627.0,41582394.0
63804818.0,18054619.0,-239945.0,53380412.0,21593918.0
35689881.0,116653534.0,100325050.0,127829308.0,66813760.0
18978202.0,77659615.0,78665404.0,19105090.0,23363393.0
55350691.0,116653549.0,49403581.0,17401158.0,20479810.0
117478820.0,17989105.0,18372286.0,72975690.0,15892293.0
45454755.0,53149171.0,54482623.0,21661004.0,-229557.0
40211878.0,62291444.0,18798272.0,55346508.0,114196302.0
18126260.0,63634931.0,77682369.0,43615571.0,62291798.0
130782648.0,101514741.0,61527746.0,58164564.0,22970201.0
18519481.0,35683831.0,52680381.0,128157015.0,138575705.0
105944507.0,34405876.0,88102601.0,21661021.0,110591834.0
31823293.0,66027002.0,40883914.0,65045854.0,22118235.0
142972353.0,66813442.0,130897611.0,52069726.0,132874079.0
18781636.0,108002821.0,49403595.0,65439076.0,41713507.0
86480325.0,52461062.0,22697677.0,-227991.0,31752036.0
48469446.0,47578638.0,-239919.0,59802985.0,62291812.0
129603023.0,22806035.0,47011537.0,18974059.0,17858410.0
18781650.0,45448734.0,46356179.0,24741232.0,116031339.0
16160211.0,17694253.0,120149718.0,-227983.0,62291824.0
40539604.0,44957229.0,109860567.0,125535601.0,55476085.0
112891347.0,65961519.0,141645526.0,123766131.0,78151541.0
102602195.0,120225330.0,60315353.0,127436147.0,84901750.0
57316825.0,38993460.0,97900246.0,35030397.0,114589575.0
16225753.0,61799995.0,46356190.0,107840894.0,60653448.0
144414171.0,105971260.0,-239905.0,55018885.0,139165578.0
96376289.0,62455364.0,40752862.0,15238534.0,15302543.0
89953762.0,24739396.0,118380258.0,74024328.0,132087695.0
129078757.0,43089483.0,55596771.0,21595538.0,-229479.0
16815594.0,43220555.0,49567459.0,-227944.0,44466073.0
135108075.0,106790481.0,57562859.0,-227942.0,82673561.0
140416493.0,61668946.0,76732140.0,84837796.0,127958940.0
54892016.0,15400530.0,57562861.0,17597861.0,77103006.0
48010737.0,65633876.0,95672047.0,50824613.0,43089822.0
-223759.0,15564372.0,45995764.0,17401255.0,51085220.0
45913588.0,47578705.0,47896313.0,146834856.0,65437607.0
37459452.0,128056913.0,15324927.0,144410025.0,39354283.0
125146630.0,38862426.0,52680449.0,62293419.0,60653486.0
45454855.0,47677021.0,101963522.0,15959473.0,-229455.0
39097866.0,94273119.0,36558593.0,62293427.0,18055091.0
16815637.0,45710949.0,-239865.0,76055990.0,129531833.0
16029206.0,68025957.0,21485320.0,55739834.0,37584829.0
53253655.0,15400554.0,125884172.0,47023548.0,39223231.0
131503637.0,126025323.0,55006990.0,145393086.0,52461504.0
118593049.0,51871339.0,15423247.0,60786117.0,124288968.0
-223715.0,22773355.0,49305365.0,88442309.0,21594057.0
48928290.0,131104373.0,67786518.0,68781511.0,-229430.0
57185827.0,19168886.0,15750935.0,135235015.0,48463821.0
111711780.0,58883702.0,113530645.0,139757002.0,32866258.0
52074021.0,104005242.0,57890582.0,145917386.0,104300499.0
57316903.0,83787391.0,50648858.0,60196305.0,62291930.0
121738793.0,17923713.0,86300446.0,71861714.0,16744410.0
-223702.0,15302274.0,17979167.0,60786132.0,-229412.0
-223699.0,40763019.0,134141731.0,74024404.0,98664410.0
18716214.0,41156238.0,134633253.0,63604185.0,48660446.0
15767100.0,69041813.0,18503464.0,15959514.0,105545700.0
15111740.0,130907802.0,55138089.0,54887899.0,138182633.0
16815678.0,127827614.0,135092015.0,18122204.0,95191018.0
30447176.0,16187042.0,69031729.0,101680602.0,87195630.0
131700296.0,59801253.0,18044721.0,22316514.0,20086766.0
73504332.0,66616997.0,35673907.0,51873250.0,48660472.0
57316942.0,57999017.0,69064500.0,60655078.0,-229382.0
57185873.0,86867627.0,76306229.0,72123880.0,134840314.0
55940690.0,15957677.0,49403701.0,35227113.0,-229371.0
18716254.0,41713326.0,107337527.0,45909499.0,39813125.0
76715618.0,41352880.0,130864953.0,59672068.0,49971207.0
78222965.0,49118904.0,46356285.0,22906375.0,16023559.0
53909111.0,45416121.0,35444542.0,60786186.0,95256586.0
62297723.0,16219833.0,69850944.0,86869519.0,106921997.0
-223616.0,31358653.0,44685121.0,127895058.0,22970383.0
22386310.0,103055039.0,40195906.0,-227818.0,59932687.0
71472775.0,19267265.0,67819332.0,-227817.0,56524826.0
54892169.0,-229693.0,84465480.0,72648217.0,20414492.0
28481164.0,31751876.0,70866761.0,-227815.0,112230433.0
38049421.0,17170119.0,61953866.0,-227811.0,18776099.0
16815758.0,122715859.0,129062731.0,15566371.0,17858599.0
54892172.0,67993299.0,46651211.0,20219428.0,73957423.0
135173778.0,80182998.0,40884045.0,51086885.0,99713074.0
65967765.0,104431321.0,49403726.0,15631916.0,76447798.0
20223640.0,61538012.0,132601680.0,18777645.0,65962046.0
70817438.0,53018332.0,67032913.0,17598003.0,18645056.0
128095907.0,120880866.0,46651216.0,15173182.0,60784706.0
119641764.0,108003042.0,41015123.0,-227774.0,76775493.0
31757999.0,48561896.0,96425814.0,103974468.0,54165580.0
86742704.0,105840364.0,21714776.0,134710858.0,16810062.0
39229108.0,56262390.0,82204505.0,101484109.0,74350674.0
46438069.0,82476790.0,125294428.0,111445582.0,15302738.0
101095102.0,37486326.0,125425502.0,32867920.0,106332247.0
136091327.0,77692665.0,65951586.0,86083153.0,18120792.0
17471169.0,67600121.0,55465827.0,112035417.0,36536407.0
135108291.0,66354942.0,139876198.0,43353694.0,42631258.0
45061828.0,18054914.0,62740327.0,66160223.0,-229282.0
46438088.0,61669124.0,63461224.0,18974309.0,39944287.0
63805130.0,-229626.0,15947624.0,59672167.0,81887335.0
45061835.0,134119178.0,68802410.0,55477864.0,22118513.0
98342604.0,17694478.0,53925741.0,39356009.0,43614322.0
57906892.0,57212689.0,57890672.0,51873386.0,30441590.0
97883855.0,31751956.0,20273011.0,129140337.0,43810936.0
145397461.0,17923861.0,111007603.0,69043829.0,119636091.0
131569365.0,119275287.0,51763059.0,16352891.0,59670658.0
16815831.0,60063513.0,55465847.0,134514304.0,121798788.0
-223527.0,15990555.0,39376760.0,41584257.0,59670668.0
-223519.0,84573981.0,61953911.0,40535682.0,123240590.0
59086563.0,121863966.0,79550328.0,17598082.0,72122517.0
95721191.0,62455584.0,49305467.0,36144771.0,82673816.0
32610026.0,56491810.0,-239742.0,16025223.0,127565985.0
99849963.0,62455591.0,56940420.0,60196501.0,99844264.0
49780458.0,101089070.0,136599429.0,95782551.0,-229207.0
56268527.0,66354993.0,-206972.0,32409241.0,19169450.0
64198387.0,17923890.0,49403783.0,86738584.0,135430313.0
-223487.0,106299186.0,42260360.0,82740892.0,24084648.0
61052673.0,125042483.0,69326728.0,15238820.0,60194991.0
141661954.0,125042487.0,-206965.0,96372390.0,48005299.0
22189828.0,49315641.0,15554444.0,48006822.0,-229194.0
59086595.0,16514876.0,76470160.0,43615912.0,36405430.0
73111301.0,56229694.0,15751057.0,45450921.0,120225976.0
59676432.0,58588992.0,120248209.0,42501812.0,37585079.0
16619281.0,23363393.0,100325266.0,79136440.0,108822714.0
62297874.0,20479810.0,22861714.0,15566523.0,67797182.0
59676435.0,82050886.0,16504729.0,-227651.0,108429504.0
18716442.0,73072461.0,138172315.0,21726909.0,76054721.0
15898400.0,15793997.0,19290013.0,119637694.0,36405443.0
138057513.0,52690773.0,15947678.0,99124930.0,-229173.0
62297908.0,62291798.0,113792932.0,7898819.0,60063947.0
59807541.0,22970201.0,64837540.0,-227646.0,131629260.0
103913269.0,41713507.0,66377640.0,43353799.0,50364622.0
18061109.0,103481192.0,81614761.0,21595852.0,40075468.0
47683382.0,62291824.0,52582314.0,109479630.0,47677650.0
88315712.0,135135088.0,16504746.0,128550615.0,73498839.0
91395905.0,55476085.0,24074160.0,48006874.0,123830492.0
132159298.0,84901750.0,38393776.0,63801057.0,17531102.0
43095876.0,41746295.0,51566515.0,231144.0,56262880.0
46438215.0,107282303.0,96360373.0,117409512.0,18383073.0
146118472.0,62455679.0,69326777.0,57444077.0,106266848.0
71145289.0,15204228.0,128538556.0,32409329.0,44073188.0
65967949.0,16383882.0,47798205.0,65439478.0,110002404.0
63805274.0,123731857.0,55007168.0,87262966.0,22773993.0
53253979.0,44466073.0,38393794.0,105481980.0,-229142.0
61183839.0,62914457.0,18503620.0,134514430.0,48267499.0
78681958.0,127958940.0,21125067.0,62293760.0,57770219.0
61183846.0,59703197.0,17848276.0,71796482.0,102596850.0
98211688.0,77103006.0,79026132.0,52070147.0,65241331.0
43095915.0,55574432.0,86988759.0,145393412.0,128024824.0
87332721.0,51085220.0,21354457.0,52070149.0,110592250.0
52074354.0,65437607.0,47306714.0,39225095.0,64848127.0
141858673.0,15990697.0,66181082.0,126781191.0,48660736.0
46438261.0,60653486.0,47798239.0,79005451.0,17531144.0
54892403.0,36569008.0,90429409.0,17532697.0,47022348.0
16619384.0,-229455.0,15226850.0,121407265.0,17596685.0
18061179.0,18055091.0,60774370.0,65963814.0,73957648.0
59086716.0,66387911.0,140335074.0,133924652.0,112951570.0
60659583.0,21594057.0,15751141.0,66357038.0,32735509.0
40212353.0,-229430.0,-206874.0,122324783.0,62292248.0
51484546.0,48463821.0,114612199.0,57444147.0,40206625.0
-223353.0,32866258.0,19945448.0,59672372.0,41582889.0
50567048.0,73072601.0,64837604.0,16156469.0,15565098.0
-223344.0,16744410.0,41965548.0,132876089.0,104300843.0
45062039.0,15925211.0,91314159.0,-227525.0,59801900.0
136746904.0,-229412.0,16373743.0,58296123.0,57901356.0
77764505.0,107282395.0,17684470.0,18646846.0,98337071.0
22321050.0,61407197.0,101537791.0,117868354.0,16417071.0
51091354.0,74383325.0,63461376.0,98666306.0,49316147.0
112433051.0,52690905.0,64772097.0,127895363.0,139362612.0
64722846.0,62914523.0,40753155.0,73500487.0,60784949.0
78550944.0,105545700.0,63789062.0,75532107.0,71139637.0
78092192.0,55377892.0,-206839.0,39356235.0,38240567.0
18716577.0,108396516.0,76371978.0,-227505.0,91717946.0
61183908.0,44957669.0,110516235.0,69044047.0,52068667.0
57186215.0,95191018.0,32725003.0,-227499.0,97878334.0
52074410.0,108920811.0,135092238.0,49121110.0,16154943.0
125540271.0,43122669.0,40065038.0,17532763.0,-229054.0
59086768.0,20086766.0,56154129.0,53380958.0,106332485.0
116365236.0,38862830.0,32397331.0,89622367.0,-229045.0
53254070.0,50986989.0,87316500.0,55936865.0,41845071.0
66820025.0,15466481.0,15390740.0,17467238.0,120160593.0
16357305.0,23068663.0,16046102.0,-227478.0,43811154.0
51681214.0,48660472.0,40196116.0,54888298.0,58294611.0
60659648.0,134840314.0,52779031.0,83658605.0,139886935.0
52074434.0,139329531.0,80566295.0,89032560.0,144408921.0
64722883.0,,129161242.0,-227470.0,19169628.0
65968069.0,,85383195.0,56264564.0,68256094.0
15439819.0,,-239588.0,125994869.0,17400159.0
67999692.0,,17455133.0,-227466.0,139755879.0
52074448.0,,135911446.0,15959924.0,-229014.0
104306641.0,,17848351.0,58296184.0,17400170.0
77109205.0,,87218210.0,-227459.0,-229002.0
21206999.0,,78075940.0,48007037.0,84443511.0
38770647.0,,-206806.0,37128070.0,69566841.0
36411367.0,,35837994.0,106334087.0,15630716.0
58890223.0,,18536492.0,16025481.0,116162940.0
20223992.0,,46913579.0,-227446.0,18055549.0
85628923.0,,61069357.0,61179785.0,54886782.0
121214975.0,,71882803.0,111708046.0,23363968.0
16226305.0,,27547707.0,41715602.0,39223682.0
146839557.0,,97474623.0,110462867.0,111772034.0
104372230.0,,114153536.0,16025493.0,-228984.0
39819271.0,,60545088.0,15959962.0,109871505.0
98408461.0,,12605508.0,144082847.0,17531289.0
61184016.0,,40884294.0,123111334.0,126714266.0
62887957.0,,16472136.0,53381034.0,73499039.0
66820120.0,,70932562.0,-227413.0,139166112.0
51877914.0,,62904405.0,40208302.0,147292578.0
16619547.0,,-239529.0,22185903.0,118391209.0
23369756.0,,42621017.0,134121392.0,133988778.0
-223182.0,,36165721.0,24741810.0,52461995.0
15439927.0,,81385566.0,75597748.0,59933104.0
35035198.0,,57923678.0,110462903.0,47415728.0
45914178.0,,-239520.0,60524472.0,78938546.0
66033733.0,,40917089.0,106006467.0,71926194.0
70817867.0,,147511394.0,48465861.0,43090354.0
106993739.0,,79157349.0,95258570.0,19104180.0
134584395.0,,89905256.0,53381067.0,53576120.0
119707734.0,,15915114.0,65963980.0,138641848.0
127309912.0,,38557806.0,136284109.0,41845181.0
55482462.0,,129554544.0,113543124.0,108364224.0
109353055.0,,46258293.0,86869974.0,114065869.0
-223134.0,,15423609.0,72648673.0,17859025.0
86284388.0,,19290235.0,63801314.0,74351060.0
17995877.0,,19781755.0,39356387.0,30441941.0
18978919.0,,54057090.0,130648039.0,37913046.0
146643050.0,,81057922.0,21137396.0,58294742.0
17602672.0,,105928837.0,69830645.0,15434203.0
44472433.0,,75683974.0,16812029.0,18055645.0
128555121.0,,104355975.0,77694977.0,110461410.0
-223116.0,,105961608.0,15435779.0,15958504.0
45717619.0,,-239478.0,134121477.0,68452841.0
20224136.0,,82663564.0,-227320.0,104432105.0
61053066.0,,139450510.0,67995660.0,107315691.0
26384523.0,,86726802.0,16812047.0,84902383.0
-223093.0,,45602962.0,19105809.0,16155127.0
41851021.0,,66574483.0,21792788.0,23691767.0
20224139.0,,137218167.0,8226837.0,106005003.0
49977487.0,,37345431.0,48007202.0,134578702.0
16160914.0,,47110297.0,60786724.0,16155158.0
65640599.0,,134142105.0,47679524.0,61571608.0
61184153.0,,61397150.0,-227281.0,17531417.0
16160945.0,,39966880.0,15894579.0,92045850.0
76847284.0,,50649249.0,118523955.0,32604697.0
102013117.0,,78960802.0,139888695.0,22315555.0
67606718.0,,16046245.0,26380347.0,15958567.0
85956801.0,,79452326.0,17598524.0,15565354.0
22780099.0,,118446246.0,-227263.0,15565357.0
66164932.0,,54909096.0,54167622.0,115442224.0
20224198.0,,80631977.0,16812110.0,49119795.0
60528847.0,,142334121.0,85624919.0,36274742.0
44865746.0,,77682859.0,128092253.0,34177592.0
51091667.0,,60315821.0,48466013.0,48464443.0
-223018.0,,76339374.0,72714335.0,57901628.0
-223014.0,,138795181.0,22186080.0,36536900.0
18520285.0,,132176048.0,-227231.0,66617925.0
61053149.0,,58284208.0,57313382.0,15565391.0
61184222.0,,47306929.0,109414502.0,16745039.0
10066144.0,,-239436.0,60786793.0,129073743.0
73111777.0,,97409208.0,43223145.0,118915667.0
53909732.0,,47306936.0,87197804.0,17924692.0
81959142.0,,15292603.0,24086636.0,63472217.0
41720045.0,,19355841.0,17598575.0,59933274.0
38050032.0,,12277954.0,85952624.0,31359579.0
99719408.0,,69621955.0,-227212.0,20480605.0
92051698.0,,110942403.0,84969591.0,43352673.0
43358451.0,,107337928.0,79464576.0,94995048.0
-222984.0,,37607625.0,62621827.0,79463017.0
-222978.0,,68212940.0,41715845.0,-228753.0
34445569.0,,71882961.0,48466055.0,56394356.0
145398018.0,,13424851.0,64850062.0,31949428.0
53254413.0,,23582933.0,128419985.0,22774389.0
99719440.0,,16734422.0,65243282.0,-228735.0
