customer_id,microsegment,city
56397391,Fonda s/desayuno,CMX
56397463,Cafetería,CMX
56398391,Comida rápida,CMX
56398590,Comida rápida,BOG
56398599,Lanches,SPO
56398603,Pizza/Comida Italiana,SPO
56398644,Comida rápida,BOG
56398739,Comida rápida,CMX
56398932,Comida rápida,BOG
56398948,Juguería/Comida saludable,CMX
56398978,Comida rápida,CMX
56400344,Comida rápida,CMX
56400947,Comida rápida,CMX
56401626,Comida rápida,BOG
56402105,Parrilla/Asadero,BOG
56402207,Parrilla/Asadero,BOG
56403987,Corrientazo s/desayuno,BOG
56412529,Taquería en calle,CMX
56488000,Lanches,SPO
56488025,Comida internacional/Grill,SPO
56488353,Comida por quilo,SPO
56488467,Corrientazo c/desayuno,BOG
56488533,Prato do dia c/café da manhã,SPO
56488538,Panadería/Pastelería,BOG
56489684,Padaria/Cafeteria/Bolos,SPO
56489817,Prato do dia c/café da manhã,SPO
56489845,Panadería/Pastelería/Cafetería,BAQ
56490040,Comida por quilo,SPO
56490061,Padaria/Cafeteria/Bolos,SPO
56490128,Fonda c/desayuno,CMX
56490208,Lanches,SPO
56490218,Corrientazo c/desayuno,BOG
56490235,Prato do dia s/café da manhã,SPO
56490247,Comida internacional/Grill,SPO
56490817,Corrientazo c/desayuno,BOG
56490837,Prato do dia s/café da manhã,SPO
56490861,Fonda c/desayuno,CMX
56490867,Prato do dia c/café da manhã,SPO
56490916,Comida por quilo,SPO
56490935,Panadería/Pastelería,BOG
56490969,Corrientazo c/desayuno,BOG
56491009,Comida rápida,BOG
56491037,Comida rápida,CMX
56491504,Lanches,SPO
56491535,Corrientazo s/desayuno,BAQ
56491560,Padaria/Cafeteria/Bolos,SPO
56491810,Corrientazo c/desayuno,BOG
56491836,Lanches,SPO
56491844,Panadería/Pastelería,BOG
56491897,Fonda c/desayuno,CMX
56491920,Corrientazo s/desayuno,BOG
56491956,Comida internacional/Grill,SPO
56491958,Comida rápida,CMX
56492024,Panadería/Pastelería,BOG
56492087,Lanches,SPO
56492329,Corrientazo s/desayuno,BAQ
56492436,Corrientazo c/desayuno,BOG
56492713,Fonda c/desayuno,CMX
56492840,Prato do dia c/café da manhã,SPO
56492842,Juguería/Comida saludable,CMX
56492889,Comida especializada,BOG
56493039,Taquería en calle,CMX
56493096,Corrientazo s/desayuno,BAQ
56493385,Juguería/Comida saludable,CMX
56493650,Comida por quilo,SPO
56493669,Comida rápida,BOG
56494319,Fonda c/desayuno,CMX
56494323,Prato do dia c/café da manhã,SPO
56494365,Juguería/Comida saludable,CMX
56494372,Corrientazo c/desayuno,BOG
56494378,Lanches,SPO
56494385,Panadería/Pastelería,BOG
56494405,Taquería en calle,CMX
56494770,Empanadas/Arepas,BOG
56495110,Sucos/Açaí,SPO
56495145,Corrientazo s/desayuno,BAQ
56495159,Fonda c/desayuno,CMX
56495184,Comida rápida,BOG
56495305,Taquería en calle,CMX
56495510,Fonda c/desayuno,CMX
56495770,Panadería/Pastelería,CMX
56495794,Juguería/Comida saludable,CMX
56496000,Corrientazo s/desayuno,BAQ
56496034,Empanadas/Arepas,BOG
56496054,Fonda c/desayuno,CMX
56496342,Corrientazo c/desayuno,BOG
56496427,Panadería/Pastelería,CMX
56496481,Prato do dia c/café da manhã,SPO
56496489,Parrilla/Asadero,BOG
56496509,Corrientazo c/desayuno,BOG
56496538,Juguería/Comida saludable,CMX
56496547,Taquería en local,CMX
56496611,Juguería/Comida saludable,CMX
56496631,Empanadas/Arepas,BOG
56496668,Comida rápida,CMX
56496994,Juguería/Comida saludable,CMX
56497302,Corrientazo c/desayuno,BOG
56497313,Comida rápida,CMX
56497333,Cafetería,CMX
56497349,Pizza/Comida Italiana,SPO
56497390,Comida rápida,CMX
56497501,Juguería/Comida saludable,CMX
56497545,Cafetería,CMX
56497645,Corrientazo s/desayuno,BOG
56497665,Corrientazo c/desayuno,BOG
56497813,Padaria/Cafeteria/Bolos,SPO
56497848,Fonda c/desayuno,CMX
56497852,Lanches,SPO
56497878,Empanadas/Arepas,BOG
56498027,Corrientazo c/desayuno,BAQ
56498259,Fonda c/desayuno,CMX
56498487,Comida rápida,CMX
56498875,Taquería en calle,CMX
56498950,Fonda c/desayuno,CMX
56499223,Corrientazo c/desayuno,BOG
56499225,Comida rápida,CMX
56499246,Panadería/Pastelería,CMX
56499254,Juguería/Comida saludable,CMX
56499274,Corrientazo c/desayuno,BOG
56499300,Comida de mar y Colombiana,BAQ
56499334,Cafetería,CMX
56499338,Lanches,SPO
56499374,Cafetería,CMX
56499385,Corrientazo c/desayuno,BOG
56499455,Comida especializada,CMX
56499490,Comida internacional/Grill,SPO
56499612,Comida por quilo,SPO
56499644,Fonda s/desayuno,CMX
56499675,Cafetería,CMX
56499923,Comida rápida,CMX
56499934,Fonda c/desayuno,CMX
56499974,Comida rápida,CMX
56500152,Lanches,SPO
56500199,Fonda c/desayuno,CMX
56500285,Fonda s/desayuno,CMX
56500297,Panadería/Pastelería,BOG
56500403,Corrientazo c/desayuno,BOG
56500413,Corrientazo c/desayuno,BOG
56500422,Juguería/Comida saludable,CMX
56500439,Comida rápida,CMX
56500474,Lanches,SPO
56500502,Comida rápida,CMX
56500570,Lanches,SPO
56500574,Prato do dia c/café da manhã,SPO
56500722,Panadería/Pastelería,BOG
56500905,Cafetería,BOG
56500912,Fonda c/desayuno,CMX
56500923,Fonda c/desayuno,CMX
56500935,Empanadas/Arepas,BOG
56500947,Prato do dia s/café da manhã,SPO
56500969,Parrilla/Asadero,BOG
56501502,Taquería en calle,CMX
56501517,Fonda c/desayuno,CMX
56501923,Comida especializada,CMX
56501928,Prato do dia c/café da manhã,SPO
56501945,Prato do dia s/café da manhã,SPO
56501960,Corrientazo s/desayuno,BOG
56501971,Prato do dia s/café da manhã,SPO
56501988,Lanches,SPO
56502004,Comida rápida,CMX
56502030,Comida especializada,CMX
56502044,Comida especializada,CMX
56502073,Panadería/Pastelería,BOG
56502093,Corrientazo c/desayuno,BOG
56502108,Taquería en calle,CMX
56502115,Comida especializada,CMX
56502120,Cafetería,CMX
56502206,Comida por quilo,SPO
56502218,Comida rápida,CMX
56502418,Taquería en calle,CMX
56502456,Panadería/Pastelería,CMX
56502466,Comida rápida,CMX
56502476,Corrientazo s/desayuno,BAQ
56502494,Comida rápida,CMX
56503143,Prato do dia s/café da manhã,SPO
56503338,Comida por quilo,SPO
56503710,Corrientazo s/desayuno,BAQ
56503719,Comida rápida,BOG
56504009,Fonda c/desayuno,CMX
56504026,Taquería en local,CMX
56504037,Cafetería,CMX
56504056,Corrientazo c/desayuno,BOG
56504102,Fonda c/desayuno,CMX
56504123,Fonda s/desayuno,CMX
56504138,Comida rápida,CMX
56504160,Comida especializada,BOG
56504202,Fonda c/desayuno,CMX
56504256,Comida especializada,BAQ
56504277,Corrientazo c/desayuno,BAQ
56504401,Prato do dia s/café da manhã,SPO
56504862,Fonda c/desayuno,CMX
56504998,Comida especializada,CMX
56505274,Comida rápida,CMX
56505406,Comida rápida,CMX
56505419,Parrilla/Asadero,BOG
56505446,Taquería en local,CMX
56505453,Fonda c/desayuno,CMX
56505484,Panadería/Pastelería,BOG
56505819,Fonda s/desayuno,CMX
56505861,Lanches,SPO
56505933,Juguería/Comida saludable,CMX
56505972,Panadería/Pastelería,BOG
56505996,Comida rápida,CMX
56506031,Fonda s/desayuno,CMX
56506056,Prato do dia c/café da manhã,SPO
56506063,Juguería/Comida saludable,CMX
56506346,Corrientazo s/desayuno,BAQ
56506371,Fonda s/desayuno,CMX
56506387,Fonda c/desayuno,CMX
56506399,Fonda c/desayuno,CMX
56506431,Fonda c/desayuno,CMX
56506449,Lanches,SPO
56506496,Fonda c/desayuno,CMX
56506795,Sucos/Açaí,SPO
56506927,Fonda s/desayuno,CMX
56507007,Comida rápida,BOG
56507019,Panadería/Pastelería,BOG
56507037,Corrientazo s/desayuno,BAQ
56507064,Fonda c/desayuno,CMX
56507084,Fonda s/desayuno,CMX
56507248,Panadería/Pastelería,CMX
56507318,Panadería/Pastelería,BOG
56507325,Comida rápida,BOG
56507339,Juguería/Comida saludable,CMX
56507351,Corrientazo c/desayuno,BOG
56507357,Corrientazo s/desayuno,BAQ
56507376,Padaria/Cafeteria/Bolos,SPO
56507386,Cafetería,BOG
56507397,Fonda c/desayuno,CMX
56507514,Comida rápida,BAQ
56507523,Cafetería,CMX
56507544,Fonda c/desayuno,CMX
56507548,Comida rápida,BOG
56507574,Corrientazo c/desayuno,BOG
56507903,Cafetería,CMX
56507936,Panadería/Pastelería,CMX
56508004,Corrientazo s/desayuno,BOG
56508032,Taquería en calle,CMX
56508036,Comida rápida,CMX
56508068,Fonda c/desayuno,CMX
56508077,Cafetería,CMX
56508687,Cafetería,CMX
56509211,Empanadas/Arepas,BOG
56509303,Comida rápida,BOG
56509311,Corrientazo c/desayuno,BAQ
56509348,Panadería/Pastelería,CMX
56509378,Comida rápida,CMX
56509386,Comida rápida,CMX
56509388,Corrientazo c/desayuno,BOG
56509401,Pizza/Comida Italiana,SPO
56509409,Fonda s/desayuno,CMX
56509426,Padaria/Cafeteria/Bolos,SPO
56509498,Tienda/Restaurante,BAQ
56509508,Comida rápida,BOG
56509545,Corrientazo s/desayuno,BOG
56509565,Panadería/Pastelería,CMX
56509804,Corrientazo s/desayuno,BAQ
56510025,Comida brasileira y saudavel,SPO
56510270,Lanches,SPO
56510623,Comida rápida,CMX
56510929,Prato do dia s/café da manhã,SPO
56510945,Juguería/Comida saludable,CMX
56511035,Fonda s/desayuno,CMX
56511046,Cafetería,CMX
56511061,Taquería en calle,CMX
56511407,Panadería/Pastelería,BOG
56511502,Prato do dia s/café da manhã,SPO
56511741,Taquería en calle,CMX
56511830,Fonda c/desayuno,CMX
56511832,Padaria/Cafeteria/Bolos,SPO
56512437,Taquería en calle,CMX
56512454,Corrientazo s/desayuno,BAQ
56512614,Comida especializada,BOG
56512806,Parrilla/Asadero,BOG
56513371,Comida brasileira y saudavel,SPO
56513424,Corrientazo c/desayuno,BOG
56513490,Prato do dia c/café da manhã,SPO
56513605,Comida rápida,BOG
56514140,Fonda c/desayuno,CMX
56514157,Comida rápida,CMX
56514165,Panadería/Pastelería,BOG
56514397,Taquería en local,CMX
56514431,Fonda s/desayuno,CMX
56514483,Fonda c/desayuno,CMX
56514689,Comida especializada,CMX
56515682,Comida rápida,CMX
56516505,Comida rápida,BOG
56516531,Panadería/Pastelería,CMX
56516569,Comida especializada,CMX
56516584,Fonda s/desayuno,CMX
56516660,Panadería/Pastelería,CMX
56516681,Corrientazo c/desayuno,BAQ
56516693,Fonda c/desayuno,CMX
56516975,Fonda c/desayuno,CMX
56517639,Prato do dia s/café da manhã,SPO
56517935,Fonda c/desayuno,CMX
56518025,Corrientazo c/desayuno,BOG
56518801,Corrientazo s/desayuno,BOG
56518804,Cafetería,CMX
56519114,Comida rápida,CMX
56522749,Comida rápida,CMX
56522886,Juguería/Comida saludable,CMX
56523222,Comida rápida,CMX
56524826,Parrilla/Asadero,BOG
56527964,Corrientazo c/desayuno,BOG
56530839,Lanches,SPO
56537589,Comida rápida,CMX
56606173,Comida por quilo,SPO
56606364,Sucos/Açaí,SPO
56609032,Prato do dia c/café da manhã,SPO
56609049,Comida rápida,CMX
56609697,Empanadas/Arepas,BOG
56609912,Prato do dia c/café da manhã,SPO
56610197,Comida por quilo,SPO
56612086,Corrientazo c/desayuno,BOG
56612368,Comida brasileira y saudavel,SPO
56612375,Comida rápida,CMX
56612499,Prato do dia c/café da manhã,SPO
56612705,Corrientazo c/desayuno,BOG
56612717,Corrientazo s/desayuno,BAQ
56613401,Comida por quilo,SPO
56613404,Comida rápida,CMX
56613431,Cafetería,CMX
56613506,Panadería/Pastelería,BOG
56613530,Panadería/Pastelería/Cafetería,BAQ
56613569,Panadería/Pastelería,CMX
56613590,Juguería/Comida saludable,CMX
56613619,Comida brasileira y saudavel,SPO
56613684,Prato do dia c/café da manhã,SPO
56613815,Fonda s/desayuno,CMX
56613823,Fonda c/desayuno,CMX
56613918,Comida por quilo,SPO
56613934,Prato do dia c/café da manhã,SPO
56613944,Prato do dia s/café da manhã,SPO
56613954,Prato do dia c/café da manhã,SPO
56613974,Juguería/Comida saludable,CMX
56614423,Padaria/Cafeteria/Bolos,SPO
56614444,Prato do dia s/café da manhã,SPO
56614462,Comida por quilo,SPO
56614616,Panadería/Pastelería,BOG
56614698,Comida brasileira y saudavel,SPO
56614801,Taquería en calle,CMX
56614809,Corrientazo c/desayuno,BOG
56614897,Comida rápida,CMX
56614915,Comida por quilo,SPO
56614969,Prato do dia c/café da manhã,SPO
56615201,Fonda c/desayuno,CMX
56615260,Corrientazo c/desayuno,BOG
56615330,Corrientazo s/desayuno,BOG
56615386,Fonda s/desayuno,CMX
56615407,Padaria/Cafeteria/Bolos,SPO
56615441,Fonda c/desayuno,CMX
56615474,Lanches,SPO
56615483,Comida por quilo,SPO
56615492,Fonda c/desayuno,CMX
56615578,Corrientazo c/desayuno,BOG
56615594,Fonda c/desayuno,CMX
56616202,Comida especializada,BOG
56616220,Panadería/Pastelería,CMX
56616255,Comida brasileira y saudavel,SPO
56616264,Taquería en calle,CMX
56616324,Panadería/Pastelería,BOG
56616393,Panadería/Pastelería,BOG
56616472,Prato do dia s/café da manhã,SPO
56616499,Juguería/Comida saludable,CMX
56616638,Panadería/Pastelería,BOG
56616658,Comida rápida,CMX
56616698,Empanadas/Arepas,BOG
56616817,Panadería/Pastelería/Cafetería,BAQ
56616840,Fonda s/desayuno,CMX
56616843,Fonda c/desayuno,CMX
56616879,Fonda c/desayuno,CMX
56616895,Prato do dia s/café da manhã,SPO
56616921,Fonda c/desayuno,CMX
56616946,Prato do dia c/café da manhã,SPO
56616965,Lanches,SPO
56616975,Comida brasileira y saudavel,SPO
56617007,Comida rápida,BOG
56617306,Panadería/Pastelería,BOG
56617359,Fonda c/desayuno,CMX
56617372,Comida especializada,BAQ
56617419,Comida rápida,CMX
56617493,Juguería/Comida saludable,CMX
56617639,Juguería/Comida saludable,CMX
56617699,Comida rápida,CMX
56617729,Corrientazo c/desayuno,BOG
56617761,Prato do dia s/café da manhã,SPO
56617929,Fonda c/desayuno,CMX
56617970,Corrientazo c/desayuno,BOG
56618405,Taquería en calle,CMX
56618408,Comida rápida,CMX
56618415,Fonda c/desayuno,CMX
56618428,Fonda c/desayuno,CMX
56618442,Juguería/Comida saludable,CMX
56618446,Empanadas/Arepas,BOG
56618472,Taquería en calle,CMX
56618485,Juguería/Comida saludable,CMX
56618657,Prato do dia s/café da manhã,SPO
56618667,Cafetería,CMX
56618673,Comida rápida,BOG
56618765,Cafetería,CMX
56618786,Parrilla/Asadero,BOG
56618820,Comida rápida,CMX
56618860,Lanches,SPO
56618865,Corrientazo c/desayuno,BAQ
56618869,Panadería/Pastelería,BOG
56618903,Fonda s/desayuno,CMX
56618960,Prato do dia s/café da manhã,SPO
56618991,Comida rápida,CMX
56619115,Fonda c/desayuno,CMX
56619117,Fonda c/desayuno,CMX
56619561,Fonda c/desayuno,CMX
56619707,Comida rápida,CMX
56619723,Fonda c/desayuno,CMX
56619732,Padaria/Cafeteria/Bolos,SPO
56619766,Corrientazo s/desayuno,BOG
56619769,Fonda c/desayuno,CMX
56619771,Juguería/Comida saludable,CMX
56619788,Fonda c/desayuno,CMX
56619914,Juguería/Comida saludable,CMX
56619922,Cafetería,CMX
56620201,Comida rápida,CMX
56620222,Taquería en local,CMX
56620236,Comida rápida,CMX
56620248,Prato do dia s/café da manhã,SPO
56620294,Corrientazo s/desayuno,BOG
56620297,Tienda/Restaurante,BAQ
56620401,Comida brasileira y saudavel,SPO
56620408,Panadería/Pastelería,BOG
56620412,Parrilla/Asadero,BAQ
56620446,Parrilla/Asadero,BOG
56620457,Comida rápida,CMX
56620459,Lanches,SPO
56620513,Cafetería,CMX
56620522,Fonda c/desayuno,CMX
56620525,Juguería/Comida saludable,CMX
56620527,Comida especializada,CMX
56620587,Fonda c/desayuno,CMX
56620710,Comida rápida,CMX
56620880,Taquería en calle,CMX
56620886,Juguería/Comida saludable,CMX
56621112,Fonda c/desayuno,CMX
56621126,Lanches,SPO
56621141,Comida por quilo,SPO
56621167,Fonda c/desayuno,CMX
56621170,Corrientazo s/desayuno,BOG
56621177,Juguería/Comida saludable,CMX
56621184,Prato do dia c/café da manhã,SPO
56621363,Comida rápida,CMX
56621389,Fonda s/desayuno,CMX
56621528,Fonda c/desayuno,CMX
56621566,Fonda c/desayuno,CMX
56621588,Juguería/Comida saludable,CMX
56621748,Comida rápida,CMX
56621837,Panadería/Pastelería,BOG
56621867,Fonda c/desayuno,CMX
56621880,Comida especializada,CMX
56621883,Comida rápida,CMX
56621885,Panadería/Pastelería,CMX
56622207,Fonda c/desayuno,CMX
56622212,Panadería/Pastelería,BOG
56622238,Comida rápida,CMX
56622252,Panadería/Pastelería,CMX
56622280,Juguería/Comida saludable,CMX
56622288,Fonda c/desayuno,CMX
56622372,Lanches,SPO
56622426,Fonda c/desayuno,CMX
56622451,Juguería/Comida saludable,CMX
56622475,Panadería/Pastelería,BOG
56622634,Juguería/Comida saludable,CMX
56622637,Juguería/Comida saludable,CMX
56622647,Juguería/Comida saludable,CMX
56623131,Prato do dia s/café da manhã,SPO
56623154,Comida rápida,CMX
56623196,Taquería en calle,CMX
56623610,Padaria/Cafeteria/Bolos,SPO
56623677,Lanches,SPO
56623693,Corrientazo c/desayuno,BOG
56623789,Prato do dia s/café da manhã,SPO
56623881,Fonda c/desayuno,CMX
56623923,Comida rápida,BOG
56624479,Panadería/Pastelería,CMX
56624482,Cafetería,CMX
56624521,Comida rápida,CMX
56624526,Empanadas/Arepas,BOG
56624567,Panadería/Pastelería,CMX
56624593,Taquería en calle,CMX
56624631,Taquería en calle,CMX
56624638,Comida rápida,CMX
56624657,Juguería/Comida saludable,CMX
56624672,Comida por quilo,SPO
56624675,Juguería/Comida saludable,CMX
56624736,Cafetería,CMX
56624829,Tienda/Restaurante,BAQ
56624833,Fonda c/desayuno,CMX
56624840,Empanadas/Arepas,BOG
56624842,Panadería/Pastelería/Cafetería,BAQ
56625042,Cafetería,CMX
56625725,Fonda c/desayuno,CMX
56625730,Prato do dia s/café da manhã,SPO
56625841,Fonda c/desayuno,CMX
56626109,Corrientazo c/desayuno,BOG
56626133,Comida especializada,CMX
56626179,Cafetería,CMX
56626251,Panadería/Pastelería,BOG
56626434,Corrientazo s/desayuno,BOG
56626485,Corrientazo c/desayuno,BOG
56626499,Lanches,SPO
56626531,Corrientazo c/desayuno,BOG
56626726,Comida rápida,CMX
56626739,Corrientazo c/desayuno,BOG
56626933,Comida rápida,BOG
56627213,Fonda c/desayuno,CMX
56627215,Cafetería,BOG
56627221,Comida brasileira y saudavel,SPO
56627243,Panadería/Pastelería,CMX
56627245,Juguería/Comida saludable,CMX
56627308,Panadería/Pastelería,BOG
56627367,Corrientazo s/desayuno,BAQ
56627516,Taquería en calle,CMX
56627601,Juguería/Comida saludable,CMX
56627658,Panadería/Pastelería,BOG
56627724,Pizza/Comida Italiana,SPO
56627759,Fonda c/desayuno,CMX
56627864,Taquería en local,CMX
56628500,Cafetería,CMX
56628655,Comida rápida,CMX
56628846,Comida por quilo,SPO
56628957,Fonda s/desayuno,CMX
56628979,Empanadas/Arepas,BOG
56629138,Panadería/Pastelería/Cafetería,BAQ
56629154,Panadería/Pastelería,CMX
56629292,Comida rápida,CMX
56629753,Comida rápida,CMX
56629774,Corrientazo c/desayuno,BOG
56629969,Comida rápida,CMX
56629973,Lanches,SPO
56629986,Comida especializada,BOG
56630164,Parrilla/Asadero,BOG
56630337,Fonda c/desayuno,CMX
56630368,Fonda c/desayuno,CMX
56630434,Fonda c/desayuno,CMX
56630478,Taquería en calle,CMX
56630549,Corrientazo c/desayuno,BOG
56631310,Parrilla/Asadero,BOG
56631313,Panadería/Pastelería,BOG
56631326,Taquería en calle,CMX
56631421,Taquería en calle,CMX
56631505,Comida rápida,CMX
56631525,Panadería/Pastelería,BOG
56631534,Corrientazo c/desayuno,BOG
56631563,Comida rápida,CMX
56631578,Fonda c/desayuno,CMX
56631605,Fonda c/desayuno,CMX
56631727,Comida rápida,CMX
56631735,Prato do dia c/café da manhã,SPO
56631768,Padaria/Cafeteria/Bolos,SPO
56631771,Panadería/Pastelería,CMX
56631791,Panadería/Pastelería,BOG
56632166,Comida rápida,BOG
56633081,Fonda c/desayuno,CMX
56633137,Comida rápida,BOG
56633487,Corrientazo c/desayuno,BOG
56634350,Comida rápida,CMX
56634386,Comida rápida,CMX
56634961,Comida rápida,CMX
56637466,Fonda c/desayuno,CMX
56637516,Comida de mar y Colombiana,BAQ
56638380,Corrientazo c/desayuno,BOG
56640575,Juguería/Comida saludable,CMX
56647062,Taquería en local,CMX
56647668,Comida brasileira y saudavel,SPO
56724289,Taquería en calle,CMX
56728989,Parrilla/Asadero,BOG
56730324,Taquería en local,CMX
56731560,Fonda c/desayuno,CMX
56731950,Prato do dia c/café da manhã,SPO
56733040,Comida rápida,CMX
56734702,Comida rápida,CMX
56734837,Taquería en calle,CMX
56735374,Panadería/Pastelería,CMX
56735608,Comida especializada,CMX
56736699,Comida internacional/Grill,SPO
56736760,Lanches,SPO
56739561,Comida rápida,BOG
56739607,Empanadas/Arepas,BOG
56746315,Corrientazo s/desayuno,BOG
56755741,Empanadas/Arepas,BOG
56759547,Comida rápida,BOG
56765128,Taquería en calle,CMX
56832696,Prato do dia c/café da manhã,SPO
56834915,Corrientazo s/desayuno,BOG
56835066,Prato do dia s/café da manhã,SPO
56843877,Fonda c/desayuno,CMX
56845815,Corrientazo s/desayuno,BOG
56848238,Corrientazo c/desayuno,BOG
56848263,Corrientazo s/desayuno,BOG
56848414,Panadería/Pastelería,BOG
56851200,Fonda c/desayuno,CMX
56853162,Prato do dia c/café da manhã,SPO
56856055,Corrientazo c/desayuno,BOG
56859164,Fonda s/desayuno,CMX
56867149,Comida rápida,CMX
56873612,Corrientazo s/desayuno,BOG
56928648,Comida por quilo,SPO
56929803,Corrientazo c/desayuno,BOG
56930475,Cafetería,CMX
56931224,Lanches,SPO
56931260,Panadería/Pastelería,BOG
56931358,Panadería/Pastelería,BOG
56931388,Prato do dia c/café da manhã,SPO
56931440,Juguería/Comida saludable,CMX
56932975,Sucos/Açaí,SPO
56933328,Cafetería,CMX
56933500,Fonda c/desayuno,CMX
56933511,Comida por quilo,SPO
56933967,Prato do dia s/café da manhã,SPO
56933971,Comida por quilo,SPO
56934031,Cafetería,CMX
56934087,Corrientazo c/desayuno,BOG
56934209,Comida por quilo,SPO
56934226,Corrientazo c/desayuno,BOG
56934279,Panadería/Pastelería/Cafetería,BAQ
56935421,Prato do dia s/café da manhã,SPO
56935449,Juguería/Comida saludable,CMX
56935460,Corrientazo c/desayuno,BOG
56935711,Panadería/Pastelería,BOG
56935731,Corrientazo c/desayuno,BOG
56936577,Comida rápida,CMX
56936591,Cafetería,CMX
56936803,Comida por quilo,SPO
56936815,Juguería/Comida saludable,CMX
56936852,Juguería/Comida saludable,CMX
56937046,Corrientazo c/desayuno,BOG
56937080,Taquería en calle,CMX
56937702,Panadería/Pastelería,CMX
56938200,Corrientazo s/desayuno,BAQ
56938236,Parrilla/Asadero,BOG
56938241,Comida rápida,CMX
56938306,Panadería/Pastelería,CMX
56938370,Taquería en calle,CMX
56938891,Taquería en local,CMX
56939238,Comida rápida,BOG
56939261,Empanadas/Arepas,BOG
56939263,Comida rápida,BOG
56939298,Prato do dia c/café da manhã,SPO
56939862,Taquería en calle,CMX
56940420,Panadería/Pastelería,BOG
56940441,Taquería en calle,CMX
56940458,Corrientazo c/desayuno,BOG
56940484,Corrientazo c/desayuno,BOG
56940487,Comida por quilo,SPO
56940495,Lanches,SPO
56940532,Corrientazo s/desayuno,BOG
56940535,Corrientazo s/desayuno,BAQ
56940544,Juguería/Comida saludable,CMX
56940584,Taquería en local,CMX
56941337,Corrientazo s/desayuno,BAQ
56941372,Fonda c/desayuno,CMX
56941374,Cafetería,CMX
56941380,Comida rápida,CMX
56941724,Juguería/Comida saludable,CMX
56941766,Panadería/Pastelería,BOG
56941771,Cafetería,BOG
56941783,Fonda s/desayuno,CMX
56941880,Corrientazo c/desayuno,BOG
56941891,Cafetería,BOG
56941894,Comida rápida,CMX
56942607,Corrientazo s/desayuno,BOG
56942620,Comida rápida,CMX
56942642,Panadería/Pastelería,CMX
56942661,Juguería/Comida saludable,CMX
56942685,Corrientazo c/desayuno,BOG
56942855,Empanadas/Arepas,BOG
56942921,Comida rápida,CMX
56942935,Fonda c/desayuno,CMX
56942947,Cafetería,CMX
56943438,Corrientazo c/desayuno,BOG
56943457,Fonda s/desayuno,CMX
56943465,Corrientazo s/desayuno,BOG
56943471,Panadería/Pastelería,CMX
56944643,Panadería/Pastelería,BOG
56944695,Parrilla/Asadero,BOG
56944697,Fonda c/desayuno,CMX
56945409,Panadería/Pastelería,BOG
56945448,Parrilla/Asadero,BOG
56945454,Corrientazo s/desayuno,BOG
56945479,Fonda c/desayuno,CMX
56945506,Empanadas/Arepas,BOG
56945540,Corrientazo s/desayuno,BOG
56945557,Fonda c/desayuno,CMX
56945904,Comida por quilo,SPO
56945908,Juguería/Comida saludable,CMX
56945925,Fonda c/desayuno,CMX
56945962,Panadería/Pastelería,BOG
56945970,Fonda c/desayuno,CMX
56946920,Comida rápida,CMX
56946922,Juguería/Comida saludable,CMX
56946973,Fonda c/desayuno,CMX
56947575,Panadería/Pastelería,BOG
56947578,Corrientazo c/desayuno,BOG
56947585,Corrientazo c/desayuno,BOG
56948110,Corrientazo c/desayuno,BOG
56948145,Comida rápida,CMX
56948147,Comida rápida,CMX
56948170,Cafetería,BOG
56948195,Fonda s/desayuno,CMX
56948208,Fonda s/desayuno,CMX
56948216,Fonda c/desayuno,CMX
56948254,Fonda c/desayuno,CMX
56948283,Panadería/Pastelería,CMX
56948295,Juguería/Comida saludable,CMX
56948301,Fonda c/desayuno,CMX
56948384,Taquería en calle,CMX
56948935,Comida rápida,BOG
56948974,Fonda s/desayuno,CMX
56948996,Taquería en calle,CMX
56949105,Panadería/Pastelería,BOG
56949110,Empanadas/Arepas,BOG
56950209,Panadería/Pastelería,CMX
56950211,Corrientazo c/desayuno,BOG
56950233,Cafetería,CMX
56950288,Comida por quilo,SPO
56950303,Fonda c/desayuno,CMX
56950327,Fonda c/desayuno,CMX
56950334,Panadería/Pastelería,CMX
56950387,Fonda c/desayuno,CMX
56950513,Juguería/Comida saludable,CMX
56950535,Comida rápida,CMX
56950548,Comida rápida,CMX
56950594,Panadería/Pastelería,CMX
56950599,Taquería en calle,CMX
56950739,Prato do dia c/café da manhã,SPO
56950766,Empanadas/Arepas,BOG
56950774,Parrilla/Asadero,BOG
56952405,Fonda c/desayuno,CMX
56952571,Prato do dia s/café da manhã,SPO
56952837,Juguería/Comida saludable,CMX
56952845,Fonda c/desayuno,CMX
56953201,Fonda c/desayuno,CMX
56953207,Cafetería,CMX
56953230,Fonda c/desayuno,CMX
56953577,Juguería/Comida saludable,CMX
56953782,Comida brasileira y saudavel,SPO
56954002,Juguería/Comida saludable,CMX
56954079,Juguería/Comida saludable,CMX
56954217,Comida rápida,CMX
56954231,Corrientazo c/desayuno,BOG
56954510,Prato do dia s/café da manhã,SPO
56954577,Comida por quilo,SPO
56954585,Panadería/Pastelería,BOG
56954597,Comida brasileira y saudavel,SPO
56954717,Corrientazo s/desayuno,BOG
56954786,Cafetería,CMX
56955458,Lanches,SPO
56955463,Fonda c/desayuno,CMX
56955481,Prato do dia s/café da manhã,SPO
56955499,Cafetería,CMX
56955549,Comida internacional/Grill,SPO
56956084,Panadería/Pastelería,CMX
56956125,Juguería/Comida saludable,CMX
56956148,Empanadas/Arepas,BOG
56956191,Juguería/Comida saludable,CMX
