ciudad,mes,week::multi-filter,category::multi-filter,subcategoria,microsegment,GMV ALL,%_GMV SD/ALL,%_GMV SDMS/ALL,Orders ALL,PEN_orders ALL,%_orders SD/ALL,%_orders SDMS/ALL,Users ALL,PEN_users ALL,%_users SD/ALL,%_users SDMS/ALL,SPEND ALL,SPEND SD,SPEND SDMS,AOV ALL,AOV SD,AOV SDMS,ARPU ALL,ARPU SD,Contribution ARPU by SD,ARPU SDMS,Contribution ARPU by SDMS,SD_GMV,SD_DISCOUNT,SD DISCOUNT_OVER_GMV,SDMS_GMV,SDMS_DISCOUNT,SDMS DISCOUNT_OVER_GMV
PBC,2022-07-01 00:00,29,Abarrotes,Sal & Sazonadores,,379.45857217300676,0,0,71,2.08946439081813,0,0,70,2.76789244760775,0,0,5.4208367453286685,,,5.34448693201418,,,0.150042930871098,0,0,0,0,,,,,,
BHZ,2022-07-01 00:00,31,Laticínios e Ovos,Leite,other,421.7886597938144,8.346878169797256,8.346878169797256,12,23.5294117647059,1.9607843137254917,1.9607843137254917,12,24.0,2.0,2.0,35.14905498281787,35.20618556701031,35.20618556701031,35.14905498281787,35.20618556701031,35.20618556701031,8.43577319587629,0.7041237113402062,8.346878169797254,0.7041237113402062,8.346878169797254,35.20618556701031,2.47422,7.027799121522694,35.20618556701031,2.47422,7.027799121522694
MDE,2022-07-01 00:00,29,Abarrotes,Enlatados,,138.17407333333333,0,0,30,1.21016538926987,0,0,29,1.65242165242165,0,0,4.764623218390804,,,4.6058024444444445,,,0.078731665716999,0,0,0,0,,,,,,
MDE,2022-07-01 00:00,29,Abarrotes,Sal & Sazonadores,,669.5203333333334,0,0,152,6.13150463896733,0,0,149,8.49002849002849,0,0,4.4934250559284115,,,4.40473903508772,,,0.381493067426401,0,0,0,0,,,,,,
GDL,2022-07-01 00:00,29,Abarrotes,Sal & Sazonadores,,347.9129755080771,0,0,71,2.04552002304811,0,0,71,2.75728155339806,0,0,4.900182753634889,,,4.900182753634889,,,0.135111835148768,0,0,0,0,,,,,,
BAQ,2022-07-01 00:00,31,Frutas & Verduras,Verduras,fritos,198.8905,2.228026644476902,2.228026644476902,39,35.4545454545455,0.9090909090909104,0.9090909090909104,39,36.4485981308411,0.9345794392523358,0.9345794392523358,5.09975641025641,4.431333333333333,4.431333333333333,5.09975641025641,4.431333333333333,4.431333333333333,1.85878971962617,0.04141433021806851,2.228026644476899,0.04141433021806851,2.228026644476899,4.431333333333333,0.79764,18.0,4.431333333333333,0.79764,18.0
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,comidabrasileiraysaudavel,23094.566975945017,11.317730834951481,1.0266952612241633,785,3.98699781603941,0.7059779572350038,0.07618467164406516,708,5.1237516283109,1.0059342886090608,0.1085540599218411,32.61944488127827,18.804179336942813,15.807388316151203,29.41983054260512,18.804179336942813,15.807388316151203,1.67133933825047,0.18915768764184768,11.317730834951494,0.017159561784792884,1.0266952612241644,2613.780927835051,418.53089,16.01247011725125,237.11082474226805,37.9536,1.452057423627936
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,comidainternacionalgrill,23094.566975945017,11.317730834951481,0.03166050126732846,785,3.98699781603941,0.7059779572350038,0.0050789781096043434,708,5.1237516283109,1.0059342886090608,0.00723693732812274,32.61944488127827,18.804179336942813,7.311855670103093,29.41983054260512,18.804179336942813,7.311855670103093,1.67133933825047,0.18915768764184768,11.317730834951494,0.0005291544123681497,0.03166050126732849,2613.780927835051,418.53089,16.01247011725125,7.311855670103093,1.1701,0.04476656737139686
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,comidaporquilo,23094.566975945017,11.317730834951481,0.755923762370025,785,3.98699781603941,0.7059779572350038,0.04063182487683475,708,5.1237516283109,1.0059342886090608,0.05789549862498192,32.61944488127827,18.804179336942813,21.822164948453608,29.41983054260512,18.804179336942813,21.822164948453608,1.67133933825047,0.18915768764184768,11.317730834951494,0.012634051207673243,0.7559237623700257,2613.780927835051,418.53089,16.01247011725125,174.57731958762886,27.96134,1.0697660122250525
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,lanches,23094.566975945017,11.317730834951481,1.3323189791328898,785,3.98699781603941,0.7059779572350038,0.10157956219208687,708,5.1237516283109,1.0059342886090608,0.14473874656245478,32.61944488127827,18.804179336942813,15.384664948453608,29.41983054260512,18.804179336942813,15.384664948453608,1.67133933825047,0.18915768764184768,11.317730834951494,0.02226757120922508,1.332318979132891,2613.780927835051,418.53089,16.01247011725125,307.69329896907215,49.29381,1.8859197216971508
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,other,23094.566975945017,11.317730834951481,4.681457644389455,785,3.98699781603941,0.7059779572350038,0.27426481791863455,708,5.1237516283109,1.0059342886090608,0.39079461571862795,32.61944488127827,18.804179336942813,20.02152539137075,29.41983054260512,18.804179336942813,20.02152539137075,1.67133933825047,0.18915768764184768,11.317730834951494,0.07824304321421485,4.681457644389461,2613.780927835051,418.53089,16.01247011725125,1081.1623711340205,173.12886,6.623694363834829
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,pizzacomidaitaliana,23094.566975945017,11.317730834951481,0.1642507076674446,785,3.98699781603941,0.7059779572350038,0.010157956219208687,708,5.1237516283109,1.0059342886090608,0.01447387465624548,32.61944488127827,18.804179336942813,18.966494845360824,29.41983054260512,18.804179336942813,18.966494845360824,1.67133933825047,0.18915768764184768,11.317730834951494,0.0027451866906007855,0.16425070766744476,2613.780927835051,418.53089,16.01247011725125,37.93298969072165,6.07731,0.2325103047191384
SPO,2022-07-01 00:00,30,"Carnes, Aves e Peixes",Suínos,pratododia,23094.566975945017,11.317730834951481,3.325423978900177,785,3.98699781603941,0.7059779572350038,0.1980801462745694,708,5.1237516283109,1.0059342886090608,0.28224055579678686,32.61944488127827,18.804179336942813,19.692109436954798,29.41983054260512,18.804179336942813,19.692109436954798,1.67133933825047,0.18915768764184768,11.317730834951494,0.05557911912297274,3.325423978900181,2613.780927835051,418.53089,16.01247011725125,767.9922680412371,122.94587,4.703755723775745
VCP,2022-07-01 00:00,30,Limpeza e Higiene,Utensílios de Limpeza,,167.0340778923253,0,0,55,5.31914893617021,0,0,55,6.20067643742954,0,0,3.036983234405915,,,3.036983234405915,,,0.188313503824493,0,0,0,0,,,,,,
BOG,2022-07-01 00:00,28,Abarrotes,Azúcar & Endulzantes,cafeteria,155958.03287333334,4.707812513017457,0.5329052852795427,1846,10.5763721782972,0.7620029792597658,0.12031625988312092,1720,14.7804416945948,1.091346566984616,0.1804588811549365,90.67327492635658,57.8126912335958,39.5766,84.48430816540267,55.204599899749375,39.5766,13.4019105330698,0.6309368210592639,4.707812513017451,0.07141948955916459,0.5329052852795418,7342.211786666667,418.58246,5.70104039712037,831.1086,46.58042,0.6344194549738984
BOG,2022-07-01 00:00,28,Abarrotes,Azúcar & Endulzantes,panaderiapasteleria,155958.03287333334,4.707812513017457,4.174907227737914,1846,10.5763721782972,0.7620029792597658,0.6416867193766449,1720,14.7804416945948,1.091346566984616,0.9108876858296795,90.67327492635658,57.8126912335958,61.42550176100629,84.48430816540267,55.204599899749375,58.13484988095238,13.4019105330698,0.6309368210592639,4.707812513017451,0.5595173315000992,4.174907227737909,7342.211786666667,418.58246,5.70104039712037,6511.103186666666,372.00204,5.066620942146473
BOG,2022-07-01 00:00,27,Abarrotes,Aceites & Grasas,comidarapida,173101.37158666668,4.829224715769898,0.681554487900742,3405,21.0888145670754,2.254428341384859,0.32206119162640845,3116,28.3607900245745,3.294802948939656,0.4732866114498953,55.55242990586222,23.09241497237569,22.68808012820513,50.837407220753796,22.96553357142857,22.68808012820513,15.7551079991505,0.7608495694912168,4.829224715769903,0.10737964564181915,0.6815544879007428,8359.45422,425.5059,5.090115799449883,1179.7801666666667,60.06008,0.7184689145890196
BOG,2022-07-01 00:00,27,Abarrotes,Aceites & Grasas,empanadasarepas,173101.37158666668,4.829224715769898,0.7466080182691907,3405,21.0888145670754,2.254428341384859,0.3282546760807624,3116,28.3607900245745,3.294802948939656,0.482388277054701,55.55242990586222,23.09241497237569,24.38469283018868,50.837407220753796,22.96553357142857,24.38469283018868,15.7551079991505,0.7608495694912168,4.829224715769903,0.11762889960862839,0.7466080182691913,8359.45422,425.5059,5.090115799449883,1292.38872,65.79274,0.7870458796531336
BOG,2022-07-01 00:00,27,Abarrotes,Aceites & Grasas,other,173101.37158666668,4.829224715769898,1.3111759210971823,3405,21.0888145670754,2.254428341384859,0.6688963210702329,3116,28.3607900245745,3.294802948939656,0.964776554109402,55.55242990586222,23.09241497237569,21.411919842767297,50.837407220753796,22.96553357142857,21.015402808641976,15.7551079991505,0.7608495694912168,4.829224715769903,0.20657718242771764,1.3111759210971838,8359.45422,425.5059,5.090115799449883,2269.663503333333,115.51316,1.3818265757546073
BOG,2022-07-01 00:00,27,Abarrotes,Aceites & Grasas,panaderiapasteleria,173101.37158666668,4.829224715769898,1.4311022248369136,3405,21.0888145670754,2.254428341384859,0.755605103431189,3116,28.3607900245745,3.294802948939656,1.110403203786293,55.55242990586222,23.09241497237569,20.30539,50.837407220753796,22.96553357142857,20.30539,15.7551079991505,0.7608495694912168,4.829224715769903,0.22547170110130157,1.431102224836915,8359.45422,425.5059,5.090115799449883,2477.25758,126.08642,1.5083092350495582
BOG,2022-07-01 00:00,27,Abarrotes,Aceites & Grasas,parrillaasadero,173101.37158666668,4.829224715769898,0.6587840636658698,3405,21.0888145670754,2.254428341384859,0.17961104917626625,3116,28.3607900245745,3.294802948939656,0.2639483025393647,55.55242990586222,23.09241497237569,39.32290517241379,50.837407220753796,22.96553357142857,39.32290517241379,15.7551079991505,0.7608495694912168,4.829224715769903,0.10379214071175026,0.6587840636658704,8359.45422,425.5059,5.090115799449883,1140.36425,58.0535,0.6944651944035649
BOG,2022-07-01 00:00,29,Abarrotes,Arroz,comidaespecializada,98292.18946666666,7.155824592809525,0.9144436313238106,2942,18.9305707483431,1.5056946142461882,0.07721510842288144,2607,24.7955107475747,2.22560395662926,0.11413353623739793,37.70317969569109,30.058190883190882,74.90222222222222,33.40998962157263,30.058190883190882,74.90222222222222,9.34869597362247,0.6689762855874717,7.1558245928095365,0.08548855494261633,0.914443631323812,7033.616666666667,462.6745664,6.57804637822647,898.8266666666667,39.9578666,0.5680984405841472
BOG,2022-07-01 00:00,29,Abarrotes,Arroz,corrientazo,98292.18946666666,7.155824592809525,2.6185770005047306,2942,18.9305707483431,1.5056946142461882,0.5212019818544498,2607,24.7955107475747,2.22560395662926,0.7704013696024361,37.70317969569109,30.058190883190882,31.776008230452675,33.40998962157263,30.058190883190882,31.776008230452675,9.34869597362247,0.6689762855874717,7.1558245928095365,0.2448028026123902,2.6185770005047346,7033.616666666667,462.6745664,6.57804637822647,2573.8566666666666,173.8713666,2.4720051552425613
BOG,2022-07-01 00:00,29,Abarrotes,Arroz,other,98292.18946666666,7.155824592809525,1.2099740645245518,2942,18.9305707483431,1.5056946142461882,0.30886043369152577,2607,24.7955107475747,2.22560395662926,0.4565341449495917,37.70317969569109,30.058190883190882,24.777291666666667,33.40998962157263,30.058190883190882,24.777291666666667,9.34869597362247,0.6689762855874717,7.1558245928095365,0.11311679665208312,1.2099740645245538,7033.616666666667,462.6745664,6.57804637822647,1189.31,83.0417,1.1806401163934155
BOG,2022-07-01 00:00,29,Abarrotes,Arroz,panaderiapasteleria,98292.18946666666,7.155824592809525,1.9137804100951412,2942,18.9305707483431,1.5056946142461882,0.5018982047487294,2607,24.7955107475747,2.22560395662926,0.7418679855430865,37.70317969569109,30.058190883190882,24.11662393162393,33.40998962157263,30.058190883190882,24.11662393162393,9.34869597362247,0.6689762855874717,7.1558245928095365,0.1789135121425404,1.9137804100951448,7033.616666666667,462.6745664,6.57804637822647,1881.0966666666666,131.4667666,1.8691204373283539
BOG,2022-07-01 00:00,29,Abarrotes,Arroz,parrillaasadero,98292.18946666666,7.155824592809525,0.4990494863612907,2942,18.9305707483431,1.5056946142461882,0.09651888552860181,2607,24.7955107475747,2.22560395662926,0.1426669202967474,37.70317969569109,30.058190883190882,32.70177777777778,33.40998962157263,30.058190883190882,32.70177777777778,9.34869597362247,0.6689762855874717,7.1558245928095365,0.046654619237841685,0.4990494863612916,7033.616666666667,462.6745664,6.57804637822647,490.52666666666664,34.3368666,0.4881822286779916
PBC,2022-07-01 00:00,29,Bebidas,Jugos,,1463.1407727238889,0,0,138,4.06121247792819,0,0,133,5.25899565045473,0,0,11.001058441532999,,,10.602469367564412,,,0.578545184944203,0,0,0,0,,,,,,
CWB,2022-07-01 00:00,30,Limpeza e Higiene,Desengordurantes,,47.81443298969072,0,0,22,1.20481927710843,0,0,22,1.60233066278223,0,0,2.1733833177132147,,,2.1733833177132147,,,0.0348247873195125,0,0,0,0,,,,,,
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,cafeteria,7546.416115230956,13.722135469417246,1.103077719790557,902,8.50863126120177,1.4055277803980752,0.15092915762663894,862,10.2962255136168,1.7797419971332984,0.19111323459149512,8.754543057112478,6.94986202965051,5.2026771756122985,8.366314983626337,6.94986202965051,5.2026771756122985,0.901387495846985,0.12368961328451078,13.72213546941722,0.009943004635666105,1.103077719790555,1035.529442417926,114.15943000000001,11.024257285571874,83.24283480979678,9.23084,0.8914126071052411
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,comidarapida,7546.416115230956,13.722135469417246,1.639711430426288,902,8.50863126120177,1.4055277803980752,0.18866144703329868,862,10.2962255136168,1.7797419971332984,0.2388915432393689,8.754543057112478,6.94986202965051,6.186972381448671,8.366314983626337,6.94986202965051,6.186972381448671,0.901387495846985,0.12368961328451078,13.72213546941722,0.014780153801836265,1.6397114304262848,1035.529442417926,114.15943000000001,11.024257285571874,123.73944762897342,14.84575,1.4336386192299544
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,fonda,7546.416115230956,13.722135469417246,4.964895896163285,902,8.50863126120177,1.4055277803980752,0.5093859069899065,862,10.2962255136168,1.7797419971332984,0.6450071667462961,8.754543057112478,6.94986202965051,6.938364889120491,8.366314983626337,6.94986202965051,6.938364889120491,0.901387495846985,0.12368961328451078,13.72213546941722,0.04475295078983586,4.964895896163274,1035.529442417926,114.15943000000001,11.024257285571874,374.6717040125065,43.16154,4.168064975460212
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,jugueriacomidasaludable,7546.416115230956,13.722135469417246,1.208756850792696,902,8.50863126120177,1.4055277803980752,0.15092915762663894,862,10.2962255136168,1.7797419971332984,0.19111323459149512,8.754543057112478,6.94986202965051,5.701113861386139,8.366314983626337,6.94986202965051,5.701113861386139,0.901387495846985,0.12368961328451078,13.72213546941722,0.010895583108239137,1.2087568507926936,1035.529442417926,114.15943000000001,11.024257285571874,91.21782178217822,10.31995,0.9965868257597069
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,panaderiapasteleria,7546.416115230956,13.722135469417246,1.5460199478441512,902,8.50863126120177,1.4055277803980752,0.11319686821997921,862,10.2962255136168,1.7797419971332984,0.14333492594362135,8.754543057112478,6.94986202965051,9.722424874066354,8.366314983626337,6.94986202965051,9.722424874066354,0.901387495846985,0.12368961328451078,13.72213546941722,0.013935630493167228,1.5460199478441479,1035.529442417926,114.15943000000001,11.024257285571874,116.66909848879625,12.95466,1.2510180270443407
CMX,2022-07-01 00:00,30,Abarrotes,Enlatados,taqueria,7546.416115230956,13.722135469417246,3.259673624400268,902,8.50863126120177,1.4055277803980752,0.292425242901613,862,10.2962255136168,1.7797419971332984,0.3702818920210218,8.754543057112478,6.94986202965051,7.935114054699188,8.366314983626337,6.94986202965051,7.935114054699188,0.901387495846985,0.12368961328451078,13.72213546941722,0.029382290455766173,3.2596736244002615,1035.529442417926,114.15943000000001,11.024257285571874,245.98853569567484,23.64669,2.2835362309724174
CMX,2022-07-01 00:00,31,Abarrotes,Enlatados,panaderiapasteleria,85.77019280875456,12.95194813874223,12.95194813874223,15,9.67741935483871,1.2903225806451613,1.2903225806451613,15,9.74025974025974,1.2987012987012987,1.2987012987012987,5.718012853916971,5.554455445544554,5.554455445544554,5.718012853916971,5.554455445544554,5.554455445544554,0.556949303952952,0.07213578500707211,12.951948138742221,0.07213578500707211,12.951948138742221,11.108910891089108,1.3335,12.003877005347594,11.108910891089108,1.3335,12.003877005347594
BHZ,2022-07-01 00:00,29,Descartáveis,Utensílios,,300.98750390502966,0,0,61,1.03179972936401,0,0,59,1.54167755422002,0,0,5.101483117034402,,,4.93422137549229,,,0.078648420147643,0,0,0,0,,,,,,
BHZ,2022-07-01 00:00,30,Frutas e Verduras,Tubérculos,other,12629.03941387078,1.6897727124145756,1.6897727124145756,1483,32.2041259500543,1.0857763300760046,1.0857763300760046,1218,36.4889155182744,1.4979029358897538,1.4979029358897538,10.36866946951624,4.268041237113402,4.268041237113402,8.515872834707201,4.268041237113402,4.268041237113402,3.78341504310089,0.06393111499570701,1.689772712414576,0.06393111499570701,1.689772712414576,213.4020618556701,31.24742,14.64251082125604,213.4020618556701,31.24742,14.64251082125604
BHZ,2022-07-01 00:00,30,Frutas e Verduras,Frutas,other,24858.859120095254,2.0339316447860614,2.0339316447860614,2370,51.4657980456026,2.4104234527687294,2.4104234527687294,1906,57.1000599161174,3.295386458957458,3.295386458957458,13.042423462799189,4.59647456524003,4.596474565240029,10.488970092867195,4.555064884472102,4.555064884472101,7.4472316117721,0.15147160041234362,2.033931644786059,0.1514716004123436,2.0339316447860587,505.61220217640323,89.1617,17.6344043154426,505.61220217640323,89.1617,17.6344043154426
CMX,2022-07-01 00:00,30,Lácteos & Huevos,Leches,cafeteria,25391.25554747493,3.1068356810305526,0.3280150072025638,2012,18.9793415715499,1.4526931421564038,0.06603150646165472,1851,22.1094123268036,1.8394648829431415,0.08361204013377915,13.717588086156095,5.122497319549356,11.898161244695897,12.619908323794698,5.122497319549356,11.898161244695897,3.03287811126074,0.09422653932281412,3.106835681030551,0.00994829535509689,0.32801500720256355,788.8645872106008,58.74129,7.4463083971999895,83.2871287128713,5.96769,0.756491050143543
CMX,2022-07-01 00:00,30,Lácteos & Huevos,Leches,fonda,25391.25554747493,3.1068356810305526,0.9474589623808142,2012,18.9793415715499,1.4526931421564038,0.5942835581548924,1851,22.1094123268036,1.8394648829431415,0.7525083612040124,13.717588086156095,5.122497319549356,3.818598830882014,12.619908323794698,5.122497319549356,3.818598830882014,3.03287811126074,0.09422653932281412,3.106835681030551,0.028735275483225818,0.9474589623808134,788.8645872106008,58.74129,7.4463083971999895,240.5717263455669,18.3187,2.322160266412049
CMX,2022-07-01 00:00,30,Lácteos & Huevos,Leches,jugueriacomidasaludable,25391.25554747493,3.1068356810305526,0.3202696269363872,2012,18.9793415715499,1.4526931421564038,0.15092915762663936,1851,22.1094123268036,1.8394648829431415,0.1911132345914952,13.717588086156095,5.122497319549356,5.082529963522668,12.619908323794698,5.122497319549356,5.082529963522668,3.03287811126074,0.09422653932281412,3.106835681030551,0.009713387412370112,0.320269626936387,788.8645872106008,58.74129,7.4463083971999895,81.32047941636269,5.30588,0.6725970573430627
CMX,2022-07-01 00:00,30,Lácteos & Huevos,Leches,other,25391.25554747493,3.1068356810305526,1.0896235437097554,2012,18.9793415715499,1.4526931421564038,0.48108668993491294,1851,22.1094123268036,1.8394648829431415,0.609173435260391,13.717588086156095,5.122497319549356,5.424884284094044,12.619908323794698,5.122497319549356,5.424884284094044,3.03287811126074,0.09422653932281412,3.106835681030551,0.03304695395231676,1.0896235437097548,788.8645872106008,58.74129,7.4463083971999895,276.66909848879624,21.18863,2.685965417071426
CMX,2022-07-01 00:00,30,Lácteos & Huevos,Leches,panaderiapasteleria,25391.25554747493,3.1068356810305526,0.4214685408010318,2012,18.9793415715499,1.4526931421564038,0.16036222997830432,1851,22.1094123268036,1.8394648829431415,0.20305781175346366,13.717588086156095,5.122497319549356,6.295067896882568,12.619908323794698,5.122497319549356,6.295067896882568,3.03287811126074,0.09422653932281412,3.106835681030551,0.012782627119804527,0.4214685408010315,788.8645872106008,58.74129,7.4463083971999895,107.01615424700364,7.96039,1.0090946062299078
PBC,2022-07-01 00:00,30,Frutas & Verduras,Tubérculos,other,1807.5050709235181,13.44359053734743,13.44359053734743,396,16.5068778657774,3.2096706961233834,3.2096706961233834,362,18.6790505675955,3.973168214654291,3.973168214654291,4.99310793072795,3.155760788009727,3.155760788009727,4.564406744756359,3.155760788009727,3.155760788009727,0.932665155275293,0.12538368455972626,13.443590537347458,0.12538368455972626,13.443590537347458,242.993580676749,32.20948,13.255280205466756,242.993580676749,32.20948,13.255280205466756
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,comidarapida,12464.692638095237,17.15483122485292,4.1999458406220205,515,9.59388971684054,1.6020864381520126,0.2049180327868853,478,12.8529174509277,2.312449583221302,0.29577843506318974,26.076762841203426,24.863918427464014,47.59184909090909,24.203286675913084,24.863918427464014,47.59184909090909,3.35162480185406,0.574965578048376,17.154831224852945,0.1407664264587258,4.199945840622025,2138.296984761905,177.7796332,8.314075849468374,523.51034,43.9633,2.0559959777942267
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,corrientazo,12464.692638095237,17.15483122485292,5.0508381416150705,515,9.59388971684054,1.6020864381520126,0.652011922503726,478,12.8529174509277,2.312449583221302,0.9411132024737856,26.076762841203426,24.863918427464014,17.987755714285715,24.203286675913084,24.863918427464014,17.987755714285715,3.35162480185406,0.574965578048376,17.154831224852945,0.16928514385587565,5.050838141615078,2138.296984761905,177.7796332,8.314075849468374,629.57145,52.1664,2.439623699221959
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,fritos,12464.692638095237,17.15483122485292,0.06631287996147307,515,9.59388971684054,1.6020864381520126,0.05588673621460508,478,12.8529174509277,2.312449583221302,0.08066684592632448,26.076762841203426,24.863918427464014,2.7552322222222223,24.203286675913084,24.863918427464014,2.7552322222222223,3.35162480185406,0.574965578048376,17.154831224852945,0.0022225589316124464,0.06631287996147318,2138.296984761905,177.7796332,8.314075849468374,8.265696666666667,0.7058666,0.03301069051821147
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,other,12464.692638095237,17.15483122485292,5.841250262387804,515,9.59388971684054,1.6020864381520126,0.4657228017883757,478,12.8529174509277,2.312449583221302,0.672223716052704,26.076762841203426,24.863918427464014,29.12375565714286,24.203286675913084,24.863918427464014,29.12375565714286,3.35162480185406,0.574965578048376,17.154831224852945,0.1957767925325553,5.841250262387813,2138.296984761905,177.7796332,8.314075849468374,728.0938914285714,60.8937666,2.8477693713242735
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,panaderiapasteleriacafeteria,12464.692638095237,17.15483122485292,1.4412941836282074,515,9.59388971684054,1.6020864381520126,0.1304023845007452,478,12.8529174509277,2.312449583221302,0.18822264049475712,26.076762841203426,24.863918427464014,25.66469857142857,24.203286675913084,24.863918427464014,25.66469857142857,3.35162480185406,0.574965578048376,17.154831224852945,0.048306773326163066,1.4412941836282094,2138.296984761905,177.7796332,8.314075849468374,179.65289,14.801,0.6921863569689343
BAQ,2022-07-01 00:00,27,Bebidas,Gaseosas,parrillaasadero,12464.692638095237,17.15483122485292,0.5551899166383433,515,9.59388971684054,1.6020864381520126,0.09314456035767514,478,12.8529174509277,2.312449583221302,0.13444474321054078,26.076762841203426,24.863918427464014,13.840543333333333,24.203286675913084,24.863918427464014,13.840543333333333,3.35162480185406,0.574965578048376,17.154831224852945,0.018607882943443625,0.5551899166383442,2138.296984761905,177.7796332,8.314075849468374,69.20271666666666,5.2493,0.2454897536407693
BAQ,2022-07-01 00:00,26,Bebidas,Cervezas & Licores,,52.233066666666666,0,0,2,0.210748155953635,0,0,2,0.218818380743982,0,0,26.116533333333333,,,26.116533333333333,,,0.0571477753464624,0,0,0,0,,,,,,
SPO,2022-07-01 00:00,26,Bebidas,Drinks Prontos,,65.9381443298969,0,0,5,0.10231225700839,0,0,5,0.106837606837607,0,0,13.18762886597938,,,13.18762886597938,,,0.0140893470790378,0,0,0,0,,,,,,
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,comidabrasileiraysaudavel,182544.9187857961,43.224322346818944,2.6888439134829816,2749,10.2674236199298,3.9627997310824004,0.24650780608052633,2563,15.8729175698272,6.558493837864614,0.40874465845048585,71.22314427850024,74.5078414765924,74.36890815370197,66.40411741935108,74.36739314204651,74.36890815370197,11.3051909819655,4.886592191968248,43.22432234681872,0.3039789396262046,2.6888439134829665,78903.80412371135,7627.9587299999985,9.667415677500554,4908.34793814433,480.48711,0.6089530350737664
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,comidainternacionalgrill,182544.9187857961,43.224322346818944,1.3769580807991575,2749,10.2674236199298,3.9627997310824004,0.12325390304026317,2563,15.8729175698272,6.558493837864614,0.20437232922524293,71.22314427850024,74.5078414765924,76.16869728209934,66.40411741935108,74.36739314204651,76.16869728209934,11.3051909819655,4.886592191968248,43.22432234681872,0.15566774077595072,1.37695808079915,78903.80412371135,7627.9587299999985,9.667415677500554,2513.5670103092784,246.56443,0.31248737971291934
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,comidaporquilo,182544.9187857961,43.224322346818944,3.437769875242576,2749,10.2674236199298,3.9627997310824004,0.2763875401508931,2563,15.8729175698272,6.558493837864614,0.45828946553539324,71.22314427850024,74.5078414765924,84.8037057676233,66.40411741935108,74.36739314204651,84.8037057676233,11.3051909819655,4.886592191968248,43.22432234681872,0.38864644991664826,3.4377698752425574,78903.80412371135,7627.9587299999985,9.667415677500554,6275.474226804124,616.51546,0.7813507432840379
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,lanches,182544.9187857961,43.224322346818944,6.211572400500429,2749,10.2674236199298,3.9627997310824004,0.6834989168596411,2563,15.8729175698272,6.558493837864614,1.1333374620672563,71.22314427850024,74.5078414765924,61.96125570390401,66.40411741935108,74.36739314204651,61.96125570390401,11.3051909819655,4.886592191968248,43.22432234681872,0.7022301228596287,6.211572400500396,78903.80412371135,7627.9587299999985,9.667415677500554,11338.909793814433,1097.29639,1.390676155841074
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,other,182544.9187857961,43.224322346818944,9.81353987896143,2749,10.2674236199298,3.9627997310824004,0.941211623216555,2563,15.8729175698272,6.558493837864614,1.5544683222889688,71.22314427850024,74.5078414765924,71.37098964964883,66.40411741935108,74.36739314204651,71.0877714367534,11.3051909819655,4.886592191968248,43.22432234681872,1.1094394254079298,9.813539878961379,78903.80412371135,7627.9587299999985,9.667415677500554,17914.118402061857,1756.51159,2.2261430985583512
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,padariacafeteriabolos,182544.9187857961,43.224322346818944,5.698813420330801,2749,10.2674236199298,3.9627997310824004,0.4631358780906858,2563,15.8729175698272,6.558493837864614,0.7617514089304509,71.22314427850024,74.5078414765924,84.57637666582852,66.40411741935108,74.36739314204651,83.89430911207184,11.3051909819655,4.886592191968248,43.22432234681872,0.6442617408742738,5.69881342033077,78903.80412371135,7627.9587299999985,9.667415677500554,10402.894329896908,974.50515,1.2350547110150698
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,pizzacomidaitaliana,182544.9187857961,43.224322346818944,0.35940313721813816,2749,10.2674236199298,3.9627997310824004,0.04481960110555024,2563,15.8729175698272,6.558493837864614,0.07431721062736106,71.22314427850024,74.5078414765924,54.672680412371136,66.40411741935108,74.36739314204651,54.672680412371136,11.3051909819655,4.886592191968248,43.22432234681872,0.040631211057685836,0.3594031372181363,78903.80412371135,7627.9587299999985,9.667415677500554,656.0721649484536,59.31958,0.07517961986597539
