20220328_BOG_NB_tuberculos_W13,20220328_BOG_NB_verduras_W13,20220328_BOG_NB_frutas_W13,20220328_BOG_NB_huevos_W13,20220328_BOG_NB_aceitesygrasas_W13,20220328_BOG_NB_vasos_W13,20220328_BOG_NB_contenedores_W13,20220328_BOG_NB_papelytoallas_W13
107356543.0,92019627.0,17978364.0,121806658.0,54063436.0,15147212.0,129028463.0,-216732.0
44245384.0,-214101.0,15717375.0,16572226.0,105910609.0,111763666.0,60936565.0,26374497.0
15196559.0,-246858.0,21017602.0,115416903.0,-249519.0,76734675.0,-224904.0,108589412.0
49029526.0,-230473.0,127243268.0,-237753.0,69931347.0,15114458.0,104731002.0,30740839.0
102637977.0,21035960.0,114349065.0,-204982.0,15094100.0,90677468.0,-249470.0,16576874.0
78635418.0,102276030.0,-240630.0,15540044.0,-208556.0,-220963.0,55030152.0,4190575.0
16687515.0,72432574.0,130831369.0,-204978.0,-224938.0,19046620.0,-233079.0,60936565.0
109257118.0,17603528.0,117904396.0,-254129.0,-249510.0,120840417.0,41628043.0,19296630.0
97771935.0,-246834.0,15799308.0,55484240.0,-249508.0,-220958.0,-241267.0,-224904.0
104030633.0,113605582.0,131544076.0,132652880.0,127414621.0,42377445.0,127930767.0,104731002.0
15737258.0,-205865.0,51868685.0,33070932.0,15544670.0,15589606.0,51671442.0,18051456.0
113615276.0,-255011.0,132174866.0,131637078.0,15225180.0,132227304.0,-216679.0,-249470.0
-220755.0,-214049.0,131691538.0,15769431.0,-249504.0,53797097.0,120140187.0,55030152.0
129573292.0,30366687.0,121828382.0,129097564.0,16372063.0,-204563.0,127521181.0,41628043.0
131064246.0,50912223.0,114996260.0,15540061.0,19345762.0,48374004.0,73109923.0,43315597.0
129114553.0,-238623.0,17912871.0,-254112.0,16585059.0,111059189.0,54399396.0,127930767.0
19161530.0,16817123.0,-216015.0,15769440.0,-216732.0,125018359.0,106942885.0,51671442.0
-253507.0,35855332.0,101446705.0,19767140.0,17453409.0,19292413.0,-249434.0,103649687.0
26370495.0,44366820.0,46167094.0,109338476.0,26374497.0,46653693.0,129511847.0,-216679.0
42148291.0,39943140.0,110539833.0,-254092.0,30740839.0,30351616.0,-208474.0,120140187.0
110158293.0,-238615.0,121295930.0,16146293.0,108589412.0,133210369.0,107401640.0,127521181.0
99852760.0,106413034.0,79148093.0,22093686.0,16576874.0,-253692.0,106426788.0,73109923.0
116154841.0,106822633.0,96433216.0,72343424.0,129028463.0,-204530.0,117453227.0,54399396.0
17539546.0,89431020.0,48182337.0,23699331.0,4190575.0,130982160.0,118518190.0,106426788.0
-220709.0,120830956.0,7607377.0,-254074.0,60936565.0,-253679.0,-233041.0,-208474.0
119611869.0,15653871.0,107328594.0,-254073.0,-224904.0,16818456.0,30511540.0,129511847.0
98755045.0,61307891.0,15201366.0,5349273.0,104731002.0,-237288.0,-216649.0,107401640.0
121250278.0,17185784.0,20657243.0,42491802.0,-249470.0,126705948.0,20099513.0,118518190.0
21717488.0,124337145.0,12293214.0,-221278.0,55030152.0,35840291.0,-200263.0,-233041.0
40083954.0,125451259.0,30626912.0,-204893.0,41628043.0,16146723.0,38408635.0,30511540.0
15540726.0,111754236.0,104199269.0,117432228.0,127930767.0,-204506.0,22204859.0,16167349.0
-237065.0,-222204.0,31085674.0,-254038.0,-216679.0,80666918.0,-249410.0,-216649.0
15327736.0,37493765.0,101610609.0,16850862.0,120140187.0,19652905.0,115577281.0,20099513.0
17097212.0,104283140.0,40088692.0,131030967.0,127521181.0,130851114.0,108818881.0,-208454.0
16867837.0,41368580.0,121205876.0,114646969.0,73109923.0,121299238.0,116134340.0,38408635.0
-253436.0,37084165.0,31741047.0,-254016.0,54399396.0,47997229.0,16060869.0,-249410.0
17555977.0,16325641.0,107746424.0,89513920.0,106942885.0,15327548.0,115618248.0,115577281.0
15327760.0,130472969.0,31847543.0,35200963.0,-208474.0,-253635.0,130789832.0,110408134.0
87630358.0,-238582.0,59200640.0,-204860.0,129511847.0,102637889.0,-241208.0,-241208.0
-220649.0,-254964.0,112923781.0,124379077.0,107401640.0,120234304.0,106443211.0,-241207.0
-253408.0,103472145.0,119231627.0,59695050.0,106426788.0,-237243.0,16470473.0,16470473.0
-237023.0,16178197.0,35222667.0,-221235.0,118518190.0,30351687.0,-216623.0,-216623.0
123626017.0,37633051.0,15561871.0,-254001.0,18321839.0,110616906.0,-216622.0,-216622.0
95281707.0,44481564.0,19371154.0,14868430.0,-233041.0,114090324.0,16470483.0,18239953.0
65987116.0,109567003.0,113505428.0,-204847.0,30511540.0,55730520.0,17920469.0,16470483.0
22290991.0,132078620.0,114209951.0,-237615.0,16167349.0,97935711.0,132174295.0,17920469.0
106291762.0,19774502.0,105567394.0,15917014.0,-216649.0,75620704.0,-216609.0,132174295.0
-204235.0,15301683.0,18076838.0,16244694.0,20099513.0,-253595.0,50442722.0,128979417.0
-220613.0,85244981.0,130872486.0,124854232.0,-200263.0,132129125.0,115618278.0,-216609.0
37921340.0,56253493.0,101078184.0,417769.0,38408635.0,52240745.0,105517546.0,50442722.0
132751932.0,-254909.0,115610800.0,19292149.0,22204859.0,81813865.0,110129642.0,20394467.0
65610303.0,49126471.0,123352247.0,-204810.0,-249410.0,46735727.0,95990258.0,115618278.0
126820930.0,123862089.0,-232262.0,106586111.0,115577281.0,22192505.0,105959923.0,105517546.0
53928514.0,35241038.0,16397499.0,112058372.0,108818881.0,19292539.0,23384572.0,110129642.0
15557187.0,16178256.0,118412476.0,107077637.0,116134340.0,110616957.0,131060232.0,-249361.0
18997829.0,16178257.0,87635135.0,125018118.0,16060869.0,107356543.0,-232951.0,83653105.0
18047565.0,19864659.0,-215872.0,16228359.0,110408134.0,44245384.0,-200181.0,105959923.0
122364497.0,16268371.0,-224061.0,-204792.0,115618248.0,-204401.0,127398415.0,34730495.0
14819925.0,-254889.0,17544388.0,114270218.0,130789832.0,15196559.0,85299733.0,125415937.0
133145173.0,17456217.0,108401863.0,85352464.0,-241208.0,49029526.0,115413526.0,-200181.0
15884885.0,37035104.0,63476936.0,39837713.0,106443211.0,102637977.0,23015960.0,127398415.0
54157911.0,17546337.0,84866249.0,-253931.0,-241207.0,78635418.0,120164889.0,115413526.0
98869849.0,15924322.0,12719306.0,34431001.0,16470473.0,16687515.0,17535516.0,23015960.0
37216857.0,47324265.0,46650571.0,16310301.0,37114319.0,109257118.0,15331870.0,51221017.0
45605469.0,22191210.0,120845514.0,129835047.0,-216623.0,104030633.0,130871840.0,120164889.0
17457768.0,35830891.0,46363853.0,16048178.0,-216622.0,15737258.0,38179362.0,17535516.0
32006764.0,50543728.0,58012881.0,17997877.0,18239953.0,113615276.0,49959472.0,15331870.0
-220552.0,124943481.0,43226323.0,15245369.0,16470483.0,129573292.0,41718322.0,38179362.0
-220549.0,131546237.0,103994579.0,17850429.0,113447381.0,-204366.0,39399988.0,103477797.0
73212544.0,102579329.0,-215848.0,20406334.0,17920469.0,131064246.0,125399604.0,124850727.0
124314240.0,51985537.0,21288154.0,-253889.0,132174295.0,129114553.0,-208326.0,49959472.0
15884942.0,-254847.0,114095323.0,17850432.0,-216609.0,19161530.0,69079611.0,41718322.0
21717649.0,41835653.0,15733980.0,23945284.0,115618278.0,-253507.0,-241091.0,39399988.0
-220522.0,-230266.0,18134242.0,16703556.0,105517546.0,53584318.0,-241090.0,40211000.0
18064029.0,-254840.0,15971557.0,40624206.0,110129642.0,26370495.0,37597761.0,69079611.0
16458398.0,107846793.0,53146856.0,-237487.0,83653105.0,42148291.0,132305474.0,-241091.0
-236892.0,121977993.0,114636013.0,-253870.0,105959923.0,15720902.0,122327620.0,-241090.0
19784362.0,123690120.0,61396206.0,16687186.0,-232965.0,110158293.0,45707846.0,122327620.0
118432437.0,14507147.0,107271411.0,39936083.0,23384572.0,99852760.0,16011847.0,16101957.0
116695734.0,15563916.0,75879670.0,73146454.0,117535230.0,17539546.0,102568520.0,114111049.0
-236874.0,-230251.0,16307451.0,52895831.0,34730495.0,-220709.0,15225417.0,15225417.0
104751805.0,123640984.0,123827453.0,62218326.0,125415937.0,119611869.0,1290829.0,1290829.0
21209791.0,16415903.0,34403582.0,49766492.0,131060232.0,113484255.0,109294157.0,-224687.0
129442500.0,121822373.0,101463295.0,16572514.0,127398415.0,121250278.0,124301903.0,-216495.0
-236853.0,112229541.0,-215806.0,-237469.0,85299733.0,40083954.0,-224687.0,-216494.0
23618254.0,33766567.0,22762757.0,17457260.0,115413526.0,15540726.0,132092498.0,113160787.0
-253233.0,115440809.0,-240377.0,15540333.0,23015960.0,-237065.0,37630545.0,15716949.0
19161807.0,104340653.0,57971976.0,113647740.0,51221017.0,15327736.0,-216495.0,15397459.0
-204070.0,125516976.0,16053512.0,113582212.0,120164889.0,17097212.0,-216494.0,78295639.0
65807071.0,36805811.0,15267082.0,132292742.0,17535516.0,16867837.0,113160787.0,15397465.0
131015391.0,121699507.0,-215791.0,34414729.0,15331870.0,19276291.0,116339285.0,18338394.0
117367522.0,131022018.0,60183826.0,17457291.0,103477797.0,-253436.0,78295639.0,41275994.0
18064103.0,7896258.0,120665364.0,61989007.0,124850727.0,17555977.0,15397465.0,22213209.0
18064108.0,115014856.0,15586584.0,117973136.0,-249300.0,-220660.0,18338394.0,119665249.0
114582256.0,88005833.0,21591320.0,16228497.0,100340271.0,15327760.0,133149280.0,7918179.0
124871423.0,42802383.0,98350362.0,40198290.0,49959472.0,-253420.0,119665249.0,-241052.0
15540996.0,116767955.0,41473306.0,18325651.0,116331057.0,87630358.0,7918179.0,129135203.0
103899913.0,123288788.0,38860062.0,131014813.0,41718322.0,-220649.0,132280931.0,37466726.0
116777759.0,23485651.0,16659744.0,121757859.0,125399604.0,-253413.0,129135203.0,-249241.0
18981674.0,-238378.0,121328934.0,15769766.0,69079611.0,44245534.0,101479014.0,116707944.0
-236755.0,21011672.0,19871015.0,56402097.0,-241091.0,-253408.0,116707944.0,16462441.0
22766383.0,16375000.0,120345895.0,74490036.0,-241090.0,123626017.0,16462441.0,101479014.0
89056058.0,16194787.0,123057449.0,15556791.0,122327620.0,23503404.0,131461738.0,-232855.0
61825851.0,-230159.0,130782514.0,15229111.0,45707846.0,22290991.0,105828982.0,105828982.0
15573827.0,-205582.0,24089916.0,120692921.0,102568520.0,106291762.0,16167544.0,16167544.0
41509699.0,-238349.0,107763005.0,18325692.0,114111049.0,-204235.0,31937153.0,20935288.0
-220344.0,16030964.0,18634046.0,23486652.0,15225417.0,-220613.0,108163717.0,31937153.0
10412873.0,51977461.0,42702144.0,14409918.0,42160716.0,37921340.0,31838856.0,108163717.0
22209358.0,16178421.0,110400832.0,20422849.0,1290829.0,132751932.0,120296074.0,125104774.0
42705743.0,26369282.0,16160065.0,16736453.0,45085261.0,65610303.0,114356879.0,31838856.0
103932758.0,-230141.0,100341060.0,15147212.0,124301903.0,126820930.0,19665554.0,16306826.0
130786136.0,112237834.0,-223932.0,111763666.0,120230480.0,53928514.0,58987155.0,114356879.0
42247005.0,17972492.0,127980868.0,76734675.0,37630545.0,15557187.0,84193940.0,19665554.0
132686686.0,130776334.0,-232123.0,17604826.0,132092498.0,18997829.0,-232811.0,58987155.0
114238308.0,15621396.0,110556489.0,90677468.0,-216495.0,14819925.0,16315034.0,84193940.0
19587944.0,15334679.0,44799307.0,19046620.0,113160787.0,133145173.0,22008478.0,16315034.0
126673768.0,23305498.0,16528717.0,120840417.0,116339285.0,15884885.0,16806565.0,22778526.0
15573866.0,31759644.0,-215727.0,-220958.0,15397459.0,54157911.0,56390316.0,22008478.0
117367667.0,97836316.0,114087249.0,114122981.0,78295639.0,17457768.0,102675117.0,16806565.0
-203914.0,23788830.0,16414034.0,132227304.0,15397465.0,32006764.0,45159086.0,56390316.0
86975351.0,118537505.0,36525396.0,53797097.0,22213209.0,-220549.0,110424750.0,102675117.0
20915067.0,90520887.0,15316318.0,115384555.0,133149280.0,113533565.0,62747313.0,-240977.0
16016252.0,-230089.0,86988130.0,-204563.0,132280931.0,124314240.0,18551474.0,-232785.0
107701119.0,-205511.0,127833446.0,42262767.0,-241052.0,15884942.0,113447602.0,62747313.0
39691145.0,16031035.0,15332712.0,44261619.0,129135203.0,-220522.0,105386677.0,18551474.0
123233163.0,116317500.0,19600746.0,111059189.0,101479014.0,104407706.0,115421877.0,113447602.0
21209997.0,81960260.0,-223894.0,125018359.0,-249241.0,18064029.0,46011063.0,105386677.0
114959253.0,127851844.0,99685738.0,46653693.0,116707944.0,16458398.0,46658231.0,46011063.0
114123668.0,118594886.0,105510251.0,30351616.0,131461738.0,21226152.0,111686329.0,46658231.0
42378144.0,104496455.0,114955630.0,-253692.0,105828982.0,19784362.0,22975168.0,111686329.0
-236639.0,34733384.0,125015407.0,112468238.0,16167544.0,118432437.0,124818113.0,61665980.0
6480805.0,16153931.0,106345838.0,-204530.0,20935288.0,-236874.0,133198530.0,22975168.0
15541158.0,15859027.0,41047407.0,130982160.0,108163717.0,104751805.0,-249146.0,133198530.0
-236625.0,108125532.0,20591986.0,-253679.0,125104774.0,111305405.0,121336518.0,-249146.0
112337846.0,-230043.0,22893936.0,16818456.0,120296074.0,21209791.0,106033863.0,106033863.0
-236611.0,94895462.0,116217199.0,32399640.0,103207567.0,129442500.0,130839240.0,78598860.0
103211972.0,-205463.0,59692411.0,-237288.0,114356879.0,-253233.0,78598860.0,121205453.0
18113476.0,36265330.0,90002812.0,126705948.0,16315034.0,19161807.0,121205453.0,125113038.0
-236599.0,82492787.0,38999421.0,35840291.0,22778526.0,-204070.0,125113038.0,113496784.0
17097673.0,21937526.0,-240259.0,16146723.0,22008478.0,65807071.0,119296718.0,131502801.0
15737809.0,15711608.0,50910591.0,-204506.0,16806565.0,131015391.0,113496784.0,101520082.0
103146457.0,99720570.0,43242876.0,80666918.0,56390316.0,18064103.0,45445840.0,-232750.0
115794906.0,33742203.0,111670651.0,19652905.0,102675117.0,15540996.0,101520082.0,116249301.0
121349083.0,42982779.0,108131707.0,113451307.0,45159086.0,103899913.0,118411988.0,61067992.0
125166554.0,120864125.0,99865988.0,121299238.0,-240977.0,16687893.0,116249301.0,-240925.0
102671339.0,85032323.0,15857036.0,47997229.0,-232785.0,7938842.0,61067992.0,113570532.0
120136698.0,133627274.0,16684429.0,15327548.0,105386677.0,116777759.0,113570532.0,43119340.0
128099325.0,88874379.0,110032268.0,-253635.0,115421877.0,18981674.0,-240915.0,-240915.0
132047870.0,15449484.0,16856464.0,19341632.0,46011063.0,-236755.0,104362738.0,104362738.0
15737855.0,132259214.0,16364948.0,102637889.0,46658231.0,22766383.0,-249099.0,-249099.0
36398083.0,114032017.0,131683747.0,120234304.0,111686329.0,-236747.0,114299640.0,-240901.0
16032772.0,-254562.0,43603364.0,126738752.0,61665980.0,89056058.0,-240901.0,15397629.0
-203772.0,116243877.0,129004964.0,43737410.0,22975168.0,61825851.0,15397629.0,99963650.0
132785160.0,15957429.0,40211878.0,-237243.0,124818113.0,15573827.0,99963650.0,15856391.0
110011403.0,133184952.0,16684454.0,30351687.0,120836801.0,-220344.0,15856391.0,69063434.0
20669451.0,12598719.0,103118246.0,114090324.0,133198530.0,10412873.0,69063434.0,36672267.0
126690318.0,114630084.0,19584425.0,55730520.0,-249146.0,22209358.0,36672267.0,-224501.0
16622612.0,124845517.0,39499183.0,97935711.0,78598860.0,42247005.0,-224501.0,103142158.0
37217311.0,-246317.0,116151727.0,75620704.0,121205453.0,132686686.0,117560076.0,31757075.0
36709413.0,122330581.0,128021935.0,-253595.0,125113038.0,114238308.0,103142158.0,16732947.0
131654693.0,113491422.0,-207434.0,132129125.0,113496784.0,19587944.0,118043410.0,20402965.0
48456747.0,38075872.0,132183478.0,81813865.0,131502801.0,-220306.0,31757075.0,115495702.0
61301811.0,-246295.0,130782648.0,19292539.0,101520082.0,-203914.0,16732947.0,-224489.0
17998902.0,17997290.0,16496056.0,44245384.0,45445840.0,86975351.0,20402965.0,21426965.0
42411067.0,-254486.0,-240198.0,15196559.0,-232750.0,20915067.0,115495702.0,18322208.0
-220100.0,116653549.0,105944507.0,49029526.0,116249301.0,107701119.0,57905943.0,35664673.0
114680897.0,30744057.0,-232009.0,102637977.0,61067992.0,39691145.0,41218835.0,76813090.0
120841284.0,131702266.0,-215615.0,16687515.0,-240925.0,32400267.0,21426965.0,15446817.0
106783817.0,35438075.0,120837569.0,109257118.0,-249099.0,123233163.0,18322208.0,-240862.0
35677266.0,124206592.0,-240189.0,104030633.0,114299640.0,21209997.0,15446817.0,-232672.0
-236462.0,15818240.0,131683779.0,15737258.0,-216326.0,36283279.0,76813090.0,17683238.0
91710554.0,103996932.0,124999112.0,113615276.0,-240901.0,15623060.0,71258912.0,68809505.0
16835675.0,124820997.0,114611658.0,-204366.0,15397629.0,114959253.0,-240862.0,41743141.0
121365596.0,108002821.0,103880140.0,131064246.0,99963650.0,114123668.0,-232672.0,-249047.0
131130467.0,44875271.0,15414734.0,129114553.0,15856391.0,22029215.0,-240858.0,46011178.0
39380070.0,20823559.0,129603023.0,19161530.0,69063434.0,42378144.0,17683238.0,-240854.0
115582055.0,132087306.0,40629712.0,-253507.0,36672267.0,-236639.0,68809505.0,114651942.0
-236441.0,42163725.0,118429144.0,53584318.0,-224501.0,6480805.0,117904169.0,32404269.0
120104050.0,132718103.0,120239586.0,26370495.0,103142158.0,15541158.0,46011178.0,42177329.0
17114231.0,132668952.0,41711076.0,42148291.0,118043410.0,-236625.0,-249047.0,-240846.0
132310135.0,16031258.0,95294949.0,110158293.0,16732947.0,112337846.0,-240854.0,70824756.0
127853702.0,115605027.0,15734246.0,99852760.0,21426965.0,-236611.0,41743141.0,112866100.0
-220025.0,12672551.0,129078757.0,116154841.0,115495702.0,103211972.0,114651942.0,-216265.0
100721800.0,18062888.0,104330725.0,17539546.0,-224489.0,18113476.0,32404269.0,-216262.0
-252790.0,131620396.0,32708073.0,-220709.0,131511071.0,-236599.0,42177329.0,-224453.0
39855245.0,121249332.0,120387046.0,119611869.0,18322208.0,17097673.0,-240846.0,96138045.0
131572891.0,44391989.0,130823659.0,113484255.0,35664673.0,15737809.0,70824756.0,102765379.0
118400156.0,119692871.0,132085221.0,98755045.0,76813090.0,103146457.0,112866100.0,-224441.0
120792220.0,17907273.0,-207372.0,121250278.0,-240862.0,115794906.0,41841465.0,69694280.0
-252771.0,-254389.0,16643572.0,16867818.0,-232672.0,121349083.0,-216262.0,129037131.0
131605662.0,30424655.0,111662583.0,21717488.0,41743141.0,125166554.0,-224453.0,15569740.0
53011618.0,-238001.0,110433785.0,40083954.0,17683238.0,-236567.0,121934652.0,-232626.0
127378596.0,128056913.0,100283903.0,15540726.0,-232666.0,102671339.0,109572924.0,125080400.0
11216037.0,18136658.0,125146630.0,-237065.0,117904169.0,130196463.0,96138045.0,-240815.0
117286053.0,16195155.0,-215541.0,15327736.0,46011178.0,128099325.0,102765379.0,127218519.0
115025063.0,-237993.0,133199375.0,17097212.0,-249047.0,15737855.0,117461827.0,-224420.0
-252754.0,102702687.0,20043281.0,16867837.0,-240854.0,36398083.0,69694280.0,16618335.0
16786610.0,129097318.0,42505749.0,19276291.0,32404269.0,16032772.0,15569740.0,-248987.0
40625330.0,123018866.0,16848405.0,-253436.0,70824756.0,-236541.0,-232626.0,-248986.0
119874741.0,58883702.0,16029206.0,17555977.0,112866100.0,-203772.0,125080400.0,85947239.0
16000185.0,105946747.0,131503637.0,-220660.0,-240842.0,132785160.0,-240815.0,-208023.0
105948358.0,19160701.0,35460635.0,15327760.0,-216265.0,110011403.0,-216237.0,41849708.0
36168905.0,111754880.0,72791579.0,21357077.0,41841465.0,20669451.0,127218519.0,32502646.0
44246222.0,-229758.0,18380316.0,87630358.0,-216262.0,126690318.0,-224420.0,61436793.0
15197390.0,15302274.0,132306467.0,-220649.0,-224453.0,16622612.0,113660765.0,6583167.0
118891730.0,-221558.0,-240092.0,-253413.0,121934652.0,37217311.0,16618335.0,20476800.0
-219944.0,-246129.0,15537703.0,44245534.0,96138045.0,36709413.0,-248987.0,133165959.0
-252711.0,119742096.0,121738793.0,-253408.0,102765379.0,48456747.0,-248986.0,18789263.0
103556316.0,102694545.0,44463658.0,123626017.0,117461827.0,61301811.0,104780645.0,56988560.0
126706908.0,15589013.0,128464427.0,95281707.0,17601352.0,17998902.0,85947239.0,17855375.0
121742561.0,116113047.0,16733739.0,23503404.0,69694280.0,42411067.0,41849708.0,-240748.0
17540322.0,-246116.0,-215507.0,65987116.0,129037131.0,-220100.0,120263540.0,110588823.0
113616102.0,85982879.0,131036717.0,22290991.0,15569740.0,114680897.0,61436793.0,60085149.0
-252697.0,41016996.0,114349620.0,106291762.0,-232626.0,120841284.0,6583167.0,21574558.0
130934001.0,57999017.0,118912567.0,-204235.0,-240815.0,106783817.0,133165959.0,131224481.0
16114930.0,15957677.0,100832827.0,-220613.0,127218519.0,35677266.0,18789263.0,15799204.0
39675124.0,17096367.0,127317566.0,37921340.0,-224420.0,-236462.0,56988560.0,22893485.0
128460039.0,132193968.0,126817855.0,132751932.0,16618335.0,91710554.0,17855375.0,-240722.0
35661066.0,-237902.0,16119359.0,65610303.0,-248987.0,16835675.0,-240748.0,78681012.0
-219893.0,114998963.0,109803072.0,126820930.0,-248986.0,121365596.0,110588823.0,131183541.0
51291404.0,-254281.0,131700296.0,53928514.0,-208023.0,131130467.0,108385185.0,54162358.0
-203505.0,20471480.0,117331533.0,15557187.0,-232593.0,39380070.0,131224481.0,42898359.0
97854738.0,16219833.0,56981071.0,18997829.0,61436793.0,115582055.0,15799204.0,73053111.0
-203494.0,31358653.0,65812050.0,122364497.0,6583167.0,-236441.0,22893485.0,16225210.0
43328795.0,17170119.0,15341139.0,14819925.0,20476800.0,120104050.0,-240722.0,15414204.0
-252643.0,115597009.0,-231854.0,133145173.0,109458305.0,17114231.0,78681012.0,16028606.0
-252641.0,111894227.0,132707928.0,15884885.0,133165959.0,132310135.0,131183541.0,105894847.0
-252627.0,-205096.0,17847897.0,54157911.0,122311561.0,-252801.0,17126324.0,18060224.0
103179565.0,126631645.0,32511579.0,37216857.0,18789263.0,127853702.0,42898359.0,16864195.0
22865202.0,30359263.0,120125024.0,45605469.0,56988560.0,-220025.0,73053111.0,101905349.0
131507507.0,130776811.0,15988321.0,102556259.0,-240748.0,-252790.0,54162358.0,16815047.0
127837501.0,10108659.0,-231838.0,17457768.0,110588823.0,39855245.0,16225210.0,117928904.0
133506374.0,15998709.0,120157798.0,-220552.0,105501593.0,131572891.0,15774651.0,124326857.0
116548935.0,16858873.0,117847655.0,-220549.0,131224481.0,118400156.0,15414204.0,121361354.0
-236216.0,41017084.0,103134825.0,73212544.0,22893485.0,120792220.0,103895995.0,114660299.0
123069770.0,11624198.0,106346093.0,124314240.0,-240722.0,-252771.0,16028606.0,116274129.0
102737227.0,78102283.0,33953390.0,15884942.0,78681012.0,131605662.0,39957438.0,98431953.0
-252597.0,127926030.0,16692847.0,15164047.0,131183541.0,53011618.0,105894847.0,12202968.0
-203440.0,37707536.0,-215440.0,21717649.0,54162358.0,127378596.0,16864195.0,115397594.0
89236818.0,-213231.0,-231825.0,104407706.0,42898359.0,11216037.0,16815047.0,16036827.0
40904018.0,118054672.0,131012214.0,18064029.0,73053111.0,117286053.0,117928904.0,-240673.0
129033556.0,-245996.0,39122553.0,16458398.0,16225210.0,115025063.0,124326857.0,40883171.0
-203419.0,17923861.0,15201918.0,21226152.0,15414204.0,-252754.0,121361354.0,115512293.0
19801446.0,118636311.0,24188552.0,19784362.0,31945661.0,16786610.0,114660299.0,13095909.0
17868135.0,119275287.0,16529033.0,118432437.0,105894847.0,40625330.0,-240688.0,-240665.0
16688486.0,18505498.0,112842377.0,116695734.0,23000002.0,119874741.0,116274129.0,114119659.0
-252566.0,42704673.0,-207220.0,-236874.0,16864195.0,16000185.0,98431953.0,24253420.0
36267366.0,-245977.0,36812433.0,104751805.0,123253702.0,105948358.0,12202968.0,-240660.0
16475504.0,-237780.0,39122577.0,111305405.0,16815047.0,36168905.0,115397594.0,16888814.0
128034163.0,103915311.0,15201945.0,129442500.0,117928904.0,44246222.0,16036827.0,-240658.0
111846780.0,99917615.0,-239970.0,115565258.0,124326857.0,15197390.0,112317406.0,-248846.0
117007743.0,15482674.0,-207199.0,-236853.0,121361354.0,-219944.0,85824479.0,36426747.0
15279492.0,44572469.0,8181410.0,23618254.0,116274129.0,-252711.0,-240673.0,16028668.0
126231940.0,15425335.0,128095907.0,-253233.0,98431953.0,103556316.0,40883171.0,68793340.0
125543814.0,106307385.0,119641764.0,19161807.0,12202968.0,114631900.0,115512293.0,16446461.0
116647303.0,16514876.0,15447715.0,-204070.0,113660888.0,126706908.0,-240665.0,15717375.0
111437196.0,16572226.0,16365219.0,65807071.0,115397594.0,-219937.0,23802858.0,21017602.0
102376848.0,115416903.0,129029794.0,131015391.0,112317406.0,17540322.0,-240660.0,114349065.0
20948369.0,41598792.0,34240170.0,117367522.0,-240673.0,-252697.0,-240658.0,-240630.0
82011538.0,15540044.0,15947440.0,18064103.0,40883171.0,130934001.0,128455664.0,130831369.0
18064788.0,117260108.0,109983418.0,114582256.0,115512293.0,16114930.0,17921009.0,15799308.0
-236140.0,114196302.0,35673786.0,15540996.0,13095909.0,106587378.0,-248846.0,131544076.0
17540503.0,-213164.0,18372286.0,103899913.0,-240665.0,-252682.0,68793340.0,51868685.0
-252520.0,15769431.0,40515264.0,16687893.0,24253420.0,-219900.0,16446461.0,132174866.0
123299227.0,15769440.0,16365254.0,7938842.0,-240660.0,123069700.0,15717375.0,-216044.0
113485212.0,19767140.0,131143367.0,-204004.0,128455664.0,128460039.0,21017602.0,-232424.0
37610911.0,104709995.0,91084486.0,116777759.0,17921009.0,51291404.0,88822787.0,23663644.0
113632671.0,116031339.0,92100295.0,18981674.0,-248846.0,-252658.0,127243268.0,121828382.0
121890209.0,-254092.0,115439303.0,-236755.0,36426747.0,-252653.0,114349065.0,38048804.0
19096996.0,16146293.0,130897611.0,22766383.0,68793340.0,-203494.0,-240630.0,114996260.0
62580136.0,22093686.0,-239923.0,-236747.0,17978364.0,43328795.0,131544076.0,62288940.0
-219731.0,16236414.0,37041870.0,89056058.0,16446461.0,-252644.0,124408845.0,36926511.0
43001262.0,18980736.0,116897487.0,61825851.0,15717375.0,-252641.0,51868685.0,-216015.0
115385774.0,72343424.0,-239919.0,15000378.0,21017602.0,-252627.0,132174866.0,101446705.0
22095286.0,115752834.0,-215340.0,15573827.0,127243268.0,131507507.0,131691538.0,16888883.0
1942968.0,23699331.0,23590616.0,41509699.0,114349065.0,127837501.0,-216044.0,-232395.0
87287229.0,15679363.0,-223527.0,-220344.0,-240630.0,-252603.0,23663644.0,46167094.0
22980031.0,15204228.0,22197978.0,10412873.0,130831369.0,133506374.0,121828382.0,110539833.0
16377280.0,114589575.0,16742106.0,42705743.0,117904396.0,-236216.0,38048804.0,-224198.0
15721924.0,16383882.0,-223519.0,103932758.0,15799308.0,123069770.0,114996260.0,22287419.0
71280070.0,36405132.0,-231711.0,130786136.0,131544076.0,-252597.0,110482475.0,121295930.0
-219704.0,41713558.0,123279077.0,42247005.0,124408845.0,-203440.0,62288940.0,79148093.0
59794887.0,42491802.0,66451176.0,132686686.0,51868685.0,40904018.0,-216015.0,16454718.0
-252465.0,127958940.0,132282092.0,114238308.0,132174866.0,-236206.0,16888883.0,-216003.0
115353044.0,-221278.0,127784702.0,19587944.0,131691538.0,16819554.0,-232395.0,96433216.0
-252458.0,16236450.0,16496383.0,15573866.0,-216044.0,-203419.0,46167094.0,48182337.0
98674136.0,15548322.0,100308737.0,-220306.0,-232424.0,-252570.0,110539833.0,-215993.0
131081690.0,117432228.0,32487169.0,117367667.0,23663644.0,19801446.0,-224198.0,7607377.0
