microsegment,subcat,name,sku_ids
Parrilla/Asadero,Pollo,"Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - 1 bolsa (3.7 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 3 bolsas (11.1 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 6 bolsas (22.2 kg)","194539, 200789"
Parrilla/Asadero,Pollo,"Pollo Entero Marinado - Mercapollo  Congelado - Más de 10 Pollos x 1.9kg, Pollo Entero Marinado - Mercapollo  Congelado - Pollo Entero x 1.9kg",145702
Parrilla/Asadero,Pollo,"Pollo Entero Marinado - Pimpollo  Congelado - Desde 4 Pollos Enteros (7kg), Pollo Entero Marinado - Pimpollo  Congelado - Pollo Entero x 1.75kg, Pollo Entero Marinado - Pimpollo  Congelado - Desde 8 Pollos Enteros (14kg)","143319, 244571, 244572"
Parrilla/Asadero,Pollo,"Pollo Entero Sin Viceras - Campollo  Congelado - Pollo Entero 1.2kg - Desde 6 Pollos (7.2kg), Pollo Entero Sin Viceras - Campollo  Congelado - Pollo Entero 1.2kg - Desde 3 Pollos (3.6kg)","221589, 221638, 221639"
Parrilla/Asadero,Pollo,Pollo Entero Sin Viceras - TipTop  Bolsa de 1.6kg (1 unidad de 1.6kg Aprox) - 1 Bolsa (1.6kg),"192841, 200630"
Parrilla/Asadero,Pollo,Pollo- Colombinas La Vianda  Congelada - Bolsa x 3kg,86896
Parrilla/Asadero,Res,Bistec de Res Relajado  Refrigerado - Bolsa de 2kg (8 unidades de 250 c/u aprox) - 1 Bolsa (2kg),226889
Parrilla/Asadero,Res,Carabela - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200943
Parrilla/Asadero,Res,Caravela de Res Relajada - Santa Cruz  Refrigerado - Bolsa x 2kg,138161
Parrilla/Asadero,Res,Carne Fina Para Asar (Tetafula o Capon) Camaguey  Refrigerado - Bolsa x 450g,86687
Parrilla/Asadero,Res,Carne Hamburguesa Camaguey  Congeladas - Paquete x 1600g (8 unidades/200g),-300459
Parrilla/Asadero,Res,Carne para Asar Porcionada - Cialta  Refrigerado - Bolsa de 2kg (20 unidades de 100g c/u aprox) - 1 Bolsa (2kg),226148
Parrilla/Asadero,Res,Costilla de Res - Cialta  Refrigerado - Bolsa de 2kg (20 unidades de 100g c/u aprox) - 1 Bolsa (2kg),226150
Parrilla/Asadero,Res,Costilla de Res La Vianda  Congelada - Bolsa 1kg,83978
Parrilla/Asadero,Res,Costilla Especial Santa Cruz  Refrigerada - Bolsa 2kg,74804
Parrilla/Asadero,Res,"Higado - Camaguey  Congelado - Más de 12 Paquetes x 500g, Higado - Camaguey  Congelado - Paquete x 500g","130629, 106493"
Parrilla/Asadero,Res,Lomo Ancho en Posta - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200949
Parrilla/Asadero,Res,Tetafula - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200939
Parrilla/Asadero,Res,Tetafula de Res Relajada - Santa Cruz  Refrigerado - Bolsa x 2kg,138163
Parrilla/Asadero,Salsas,"Mayonesa Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 1 bolsa, Mayonesa Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 12 bolsas","258553, 258575"
Parrilla/Asadero,Salsas,"Mayonesa Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 1 bolsa, Mayonesa Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 6 bolsas","258555, 258576"
Parrilla/Asadero,Salsas,"Mayonesa Pompeya x 4.000 g  Galón x 4000g - Desde 1 Galón, Mayonesa Pompeya x 4.000 g  Galón x 4000g - Desde 4 Galones","258557, 258577"
Parrilla/Asadero,Salsas,Mostaza Al'Fresco 200g  Doypack x 200g - Unidad,112693
Parrilla/Asadero,Salsas,Salsa BBQ Del Campo  Doypack 1kg - Unidad,39570
Parrilla/Asadero,Salsas,"Salsa con sabor a Piña Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 1 bolsa, Salsa con sabor a Piña Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 6 bolsas","258567, 258582"
Parrilla/Asadero,Salsas,"Salsa con Tomate Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 1 bolsa, Salsa con Tomate Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 12 bolsas","258547, 258572"
Parrilla/Asadero,Salsas,"Salsa con Tomate Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 1 bolsa, Salsa con Tomate Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 6 bolsas","258549, 258573"
Parrilla/Asadero,Salsas,"Salsa con Tomate Pompeya x 4.300 g  Galón x 4300g - Desde 1 Galón, Salsa con Tomate Pompeya x 4.300 g  Galón x 4300g - Desde 4 Galones",258551
Parrilla/Asadero,Salsas,Salsa de tomate Al'Fresco 1kg  Doypack 1kg - Unidad,112700
Parrilla/Asadero,Tubérculos,Papa Blanca Segunda  Estándar - Kg,-302949
Parrilla/Asadero,Tubérculos,"Papa Blanca Sucia  Estandar - Kg, Papa Blanca Sucia  Estandar - Sucia x Bulto","-302913, -302280"
Parrilla/Asadero,Tubérculos,"Papa Criolla  Estandar - Kg - 🤑 (Insuperable), Papa Criolla  Gruesa - Kg, Papa Criolla  Estandar - Libra (Tamaño 🏠), Papa Criolla  Richie (Mini) - Kg, Papa Criolla  Estandar - Al por mayor","196351, -302919, -302034, 192764, 63744"
Parrilla/Asadero,Tubérculos,Papa Criolla Segunda  Mixta - Kg,-302283
Parrilla/Asadero,Tubérculos,"Papa Pastusa Sucia  Estandar - Kg, Papa Pastusa Sucia  Estandar - Bulto","183252, 183255"
Parrilla/Asadero,Tubérculos,"Papa R-12 Lavada  Estandar - Kg, Papa R-12 Lavada  Cero (Grande) - Kg, Papa R-12 Lavada  Estandar - Al por mayor, Papa R-12 Lavada  Piko Riko (Pequeña) - Kg","-302946, -302943, -302898, -302901"
Parrilla/Asadero,Tubérculos,Papa R-12 Segunda  Estándar - Kg,-302925
Parrilla/Asadero,Tubérculos,"Papa R-12 Sucia  Estándar - Al por mayor, Papa R-12 Sucia  Estándar - Kg",73260
Parrilla/Asadero,Tubérculos,"Yuca  Estandar - Kg, Yuca  Estandar - Kg (Tamaño 🏠), Yuca  Estandar - Bulto","-302025, -300387, -302028"
Comida especializada,Bebidas sin alcohol,Agua brisa gas pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253771
Comida especializada,Bebidas sin alcohol,Agua brisa pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253773
Comida especializada,Bebidas sin alcohol,Brisa manzana 600ml pet x 6 un  Paca x 6 unidades de 600ml c/u - Desde 1 Paca,253777
Comida especializada,Bebidas sin alcohol,"Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 1 Paca, Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 3 pacas","226941, 251193"
Comida especializada,Bebidas sin alcohol,"Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226949, 251215"
Comida especializada,Bebidas sin alcohol,"Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 1 Paca, Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 3 pacas","226939, 251188"
Comida especializada,Bebidas sin alcohol,"Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 3 pacas, Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 1 Paca","251205, 226945"
Comida especializada,Bebidas sin alcohol,"Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 1 Paca, Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 3 pacas","226955, 251220"
Comida especializada,Bebidas sin alcohol,"Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226959, 254487"
Comida especializada,Bebidas sin alcohol,Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271648
Comida especializada,Bebidas sin alcohol,Fuze negro limon pet 400 x 6 un  Paca x 6 unidades de 400ml c/u - Desde 1 Paca,254659
Comida especializada,Bebidas sin alcohol,"Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 2 pacas, Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 1 Paca","271697, 271696"
Comida especializada,Bebidas sin alcohol,Kola Roman 1.5 lt nr pet x 12 un  Paca x 12 unidades de 1500ml c/u - Desde 1 Paca,254663
Comida especializada,Bebidas sin alcohol,Kola roman 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254661
Comida especializada,Bebidas sin alcohol,"Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas, Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca","271654, 271655"
Comida especializada,Bebidas sin alcohol,Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271651
Comida especializada,Bebidas sin alcohol,Mr Tea Limón 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 2 pacas,271681
Comida especializada,Bebidas sin alcohol,"Pepsi 1.5L  Botella x 1500 ml - Desde 1 botella, Pepsi 1.5L  Botella x 1500 ml - Desde 12 botellas","271674, 271676, 271675"
Comida especializada,Bebidas sin alcohol,Pepsi 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,"271660, 271661"
Comida especializada,Bebidas sin alcohol,Powerade ion4 ft 500ml pet x 6 un  Paca x 6 undiades de 500ml c/u - Desde 1 Paca,254665
Comida especializada,Bebidas sin alcohol,Quatro 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254669
Comida especializada,Bebidas sin alcohol,Quatro 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254671
Comida especializada,Bebidas sin alcohol,Sprite 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254673
Comida especializada,Bebidas sin alcohol,Sprite 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254675
Comida especializada,Bolsas,Bolsa de basura negra corriente 60x85 cm  Paquete x 10 un - Paquete,197087
Comida especializada,Bolsas,Bolsa de basura negra Jumbo 70x100 cm  Paquete x 10 un - Paquete,197083
Comida especializada,Bolsas,Bolsa manigueta blanca x 10Kg  Paquete x 100 un - Paquete,139031
Comida especializada,Bolsas,Bolsa manigueta blanca x 5 kg  Paquete x 100 unidades - Paquete,200889
Comida especializada,Bolsas,Bolsa manigueta color x 2Kg  Paquete x 100 unidades - Paquete,139016
Comida especializada,Bolsas,Bolsa manigueta color x 5kg  Paquete x 100 unidades - Paquete,139026
Comida especializada,Bolsas,Bolsa Negra  Restaurante - Paquete x 5 - 37'' x 50'' (Calibre 1.8),-301245
Comida especializada,Contenedores,Molde de aluminio 16 oz Darnel x 100 un  Paquete x 100 unidades - Paquete,212499
Comida especializada,Embutidos,Chorizo Gemelo Camaguey  Paquete x 125g - Unidad,83950
Comida especializada,Embutidos,Mortadela Jamon Cunitchef - Cunit  Refrigerado - Bolsa x 500g (29 unidades),146331
Comida especializada,Embutidos,Salchichón Camaguey-RES  Unidad x 750g - Unidad,-302277
Comida especializada,Embutidos,Tocineta Cunitchef - Cunit  Refrigerado - Bolsa x 500g (20 unidades),146333
Comida especializada,Huevos,"Huevos Rojos A  Cartón x 30 un - Cartón, Huevos A x 30 Unidades  Cartón x 30 un - Desde 6 cartones, Huevos Rojos A  Cartón x 30 un - Desde 3 cartones, Huevos A x 30 Unidades  Cartón x 30 un - Cartón","121994, -302529, 122090"
Comida especializada,Huevos,Huevos Rojos AA  Cartón x 30 un - Cartón,97203
Comida especializada,Papel & Toallas,Servilleta doblada en 4 Nube x 100 un  Paquete x 100 un - Paquete,-301335
Comida especializada,Papel & Toallas,Servilletas cortadas Mia 200 Unidades  Paquete x 200 unidades - Unidad,175697
Comida especializada,Papel & Toallas,Servilletas cortadas Nube x 320  Paquete x 320 unidades - Unidad,175699
Comida especializada,Papel & Toallas,Servilletas Plus Blanca Familia  Paquete x 550 Unidades - Unidad,21950
Comida especializada,Papel & Toallas,Toalla de cocina doble hoja Nube x 50h  Rollo x 50 hojas - Unidad,-302535
Comida especializada,Papel & Toallas,Toalla de cocina Rosal  80 hojas - 3 Rollos,76926
Comida especializada,Papel & Toallas,Toallas Sanitisu V-FOLD 150 und  Paquete x 150 unidades - Paquete,76944
Comida especializada,Pasta,Conchita Comarrico 250g  Paquete de 250g - Desde 4 unidades,162756
Comida especializada,Pasta,Conchitas Santali 250gr  Bolsa x 250g - Unidad,97114
Comida especializada,Pasta,Fideo Comarrico 500g  Paquete de 500g - Desde 2 unidades,162758
Comida especializada,Pasta,Fideos Santali 250gr  Bolsa x 250g - Unidad,122303
Comida especializada,Pasta,Pasta Concha Doria Clásica 250gr  Paquete 250g - Paquete,-302538
Comida especializada,Pasta,Pasta La Muñeca Concha  Bolsa x 250g - Unidad,19110
Comida especializada,Pasta,Pasta La Muñeca Fideo 125gr  Bolsa x 125g - Unidad,20348
Comida especializada,Pasta,Pasta la muñeca fideo 500gr x 24 un  Bolsa x 500g - Desde 1 bolsa,"257363, 262977"
Comida especializada,Pasta,Pasta La Muñeca Spaguetti 250gr  Bolsa x 250g - Unidad,-303072
Comida especializada,Pasta,Pasta La Muñeca Spaguetti 500gr  Bolsa x 500g - Unidad,-303078
Comida especializada,Pasta,Pasta Santali 250gr  Bolsa x 250g - Unidad,97094
Comida especializada,Pasta,Pasta Spaguetti Doria Clásica 250gr  Paquete 250g - Paquete,-302631
Comida especializada,Pasta,Pasta Spaguetti La Nieve 250gr  Paquete 250g - Paquete,-302739
Comida especializada,Pasta,Pasta Tornillo Doria Clásica 250gr  Paquete 250g - Paquete,-302751
Comida especializada,Pasta,Spaghetti Comarrico 250g  Paquete de 250g - Desde 4 unidades,162754
Comida especializada,Pescados & Mariscos Congelado,Camaron 51-60 Pelado Precocido Sin Vena - Frigogher  Congelado - Bolsa x 1kg,129533
Comida especializada,Pescados & Mariscos Congelado,Camarón Crudo P&D 61-70 30% Pesquera del Mar  Congelado - Bolsa x 2kg,108571
Comida especializada,Pescados & Mariscos Congelado,Camaron Precocido y Sin Vena 71-90 - Frigogher  Congelado - Bolsa x 1kg,51251
Comida especializada,Pescados & Mariscos Congelado,Filete de Basa Frigogher  Congelada - Bolsa x 1kg,51257
Comida especializada,Pescados & Mariscos Congelado,Filete de Tilapia - Calypso  Bolsa de 1kg (9 unidades de 111g c/u Aprox) - 1 Bolsa (1kg),169955
Comida especializada,Pescados & Mariscos Congelado,Mix de Mariscos Pesquera del Mar  Congelado - Bolsa x 2kg,145727
Comida especializada,Pollo,"Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 6 Bolsas (3.6kg), Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 12 Bolsas (7.2kg)","234689, 234738"
Comida especializada,Pollo,Pechuga con Hueso y Piel - Campollo  Bolsa de 2.7kg (3 unidades de 900g c/u Aprox) - 1 Bolsa (2.7kg),200608
Comida especializada,Pollo,"Pechuga de Pollo Entera en Bandeja - Bucaneros  Congelado-Bandeja de 1.4kg (2 unidades de 700gr c/u aprox.) - Desde 4 Bandejas (5.6kg), Pechuga de Pollo Entera en Bandeja - Bucaneros  Congelado-Bandeja de 1.4kg (2 unidades de 700gr c/u aprox.) - Desde 8 Bandejas (11.2kg)",207839
Comida especializada,Pollo,"Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - 1 bolsa (3.7 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 3 bolsas (11.1 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 6 bolsas (22.2 kg)","194539, 200789"
Comida especializada,Pollo,"Pechuga x 1kg - Mercapollo  Congelado - Más de 8 Pechugas x 1kg, Pechuga x 1kg - Mercapollo  Congelado - Pechuga x 1kg","145412, 145410"
Comida especializada,Pollo,"Pechuga x 1kg Puro Pollo  Congelado - Pechuga x 1kg, Pechuga x 1kg Puro Pollo  Congelado - Más de 8 Pechugas x 1kg","132650, 132652"
Comida especializada,Pollo,"Pollo Entero Marinado - Mercapollo  Congelado - Más de 10 Pollos x 1.9kg, Pollo Entero Marinado - Mercapollo  Congelado - Pollo Entero x 1.9kg",145702
Comida especializada,Pollo,"Pollo Entero Marinado - Pimpollo  Congelado - Desde 4 Pollos Enteros (7kg), Pollo Entero Marinado - Pimpollo  Congelado - Pollo Entero x 1.75kg, Pollo Entero Marinado - Pimpollo  Congelado - Desde 8 Pollos Enteros (14kg)","143319, 244571, 244572"
Comida especializada,Pollo,"Pollo Entero Sin Viceras - Campollo  Congelado - Pollo Entero 1.2kg - Desde 6 Pollos (7.2kg), Pollo Entero Sin Viceras - Campollo  Congelado - Pollo Entero 1.2kg - Desde 3 Pollos (3.6kg)","221589, 221638, 221639"
Comida especializada,Pollo,Pollo Entero Sin Viceras - TipTop  Bolsa de 1.6kg (1 unidad de 1.6kg Aprox) - 1 Bolsa (1.6kg),"192841, 200630"
Comida especializada,Quesos,Queso tipo Mozzarella San Diego bloque x 2500 gr  Bloque x 2500 gr - Unidad,189989
Comida especializada,Quesos,Queso tipo Mozzarella Suiza tajado x 1250 gr  tajado x 1250 gr - Unidad,189993
Comida especializada,Quesos,Queso tipo Mozzarella Suiza tajado x 2500 gr  tajado x 2500 gr - Unidad,189991
Comida especializada,Quesos,Queso tipo Mozzarella Suiza tajado x 500 gr  Tajado x 500 gr - Unidad,189995
Comida especializada,Res,Bistec de Res Relajado  Refrigerado - Bolsa de 2kg (8 unidades de 250 c/u aprox) - 1 Bolsa (2kg),226889
Comida especializada,Res,Carne Hamburguesa Camaguey  Congeladas - Paquete x 1600g (8 unidades/200g),-300459
Comida especializada,Res,Carne Molida Camaguey  Congelada - Paquete 500g,-302454
Comida especializada,Res,Carne para Desmechar   Refrigerado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),226891
Comida especializada,Res,Costilla de Res - Cialta  Refrigerado - Bolsa de 2kg (20 unidades de 100g c/u aprox) - 1 Bolsa (2kg),226150
Comida especializada,Res,Goulash Cubos de Res  Refrigerado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),226893
Comida especializada,Res,Lomo Ancho en Posta - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200949
Comida especializada,Res,Milanesa de Res Relajada - Santa Cruz  Congelado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),235495
Comida especializada,Res,Molida Especial de Res - Santa Cruz  Refrigerado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),226895
Comida especializada,Salsas,"Mayonesa Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 1 bolsa, Mayonesa Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 12 bolsas","258553, 258575"
Comida especializada,Salsas,"Mayonesa Pompeya x 4.000 g  Galón x 4000g - Desde 1 Galón, Mayonesa Pompeya x 4.000 g  Galón x 4000g - Desde 4 Galones","258557, 258577"
Comida especializada,Salsas,Pasta de tomate Al'Fresco 1kg  Doypack 1kg - Unidad,112706
Comida especializada,Salsas,Pasta de tomate Bary Bolsa x 5.000 g  Bolsa x 5000g - Desde 1 bolsa,258543
Comida especializada,Salsas,Salsa BBQ Del Campo  Doypack 1kg - Unidad,39570
Comida especializada,Salsas,Salsa China Casta Gourmet 3550ml  Botella x 3550ml - Unidad,131551
Comida especializada,Salsas,"Salsa con Tomate Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 1 bolsa, Salsa con Tomate Pompeya Bolsa x 1.000 g  Bolsa x 1000g - Desde 12 bolsas","258547, 258572"
Comida especializada,Salsas,"Salsa con Tomate Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 1 bolsa, Salsa con Tomate Pompeya Bolsa x 4.000 g  Bolsa x 4000g - Desde 6 bolsas","258549, 258573"
Comida especializada,Salsas,"Salsa con Tomate Pompeya x 4.300 g  Galón x 4300g - Desde 1 Galón, Salsa con Tomate Pompeya x 4.300 g  Galón x 4300g - Desde 4 Galones",258551
Comida especializada,Salsas,Salsa de soya Casta Gourmet 3550ml  Botella x 3550ml - Unidad,131547
Comida especializada,Salsas,Salsa Negra Casta Gourmet 3550ml  Botella x 3550ml - Unidad,131549
Comida especializada,Salsas,Salsa teriyaki Casta Gourmet 3550ml  Botella x 3550ml - Unidad,131553
Comida especializada,Salsas,"Vinagre blanco Al'Fresco  Botella x 500ml - Unidad, Vinagre blanco Al'Fresco  Botella x 250ml - Unidad","112695, 112696"
Comida especializada,Tubérculos,Jengibre  Estándar - Bandeja,18446
Comida especializada,Tubérculos,Papa Blanca Segunda  Estándar - Kg,-302949
Comida especializada,Tubérculos,"Papa Blanca Sucia  Estandar - Kg, Papa Blanca Sucia  Estandar - Sucia x Bulto","-302913, -302280"
Comida especializada,Tubérculos,"Papa Criolla  Estandar - Kg - 🤑 (Insuperable), Papa Criolla  Gruesa - Kg, Papa Criolla  Estandar - Libra (Tamaño 🏠), Papa Criolla  Richie (Mini) - Kg, Papa Criolla  Estandar - Al por mayor","196351, -302919, -302034, 192764, 63744"
Comida especializada,Tubérculos,Papa Criolla Segunda  Mixta - Kg,-302283
Comida especializada,Tubérculos,"Papa Pastusa Sucia  Estandar - Kg, Papa Pastusa Sucia  Estandar - Bulto","183252, 183255"
Comida especializada,Tubérculos,"Papa R-12 Lavada  Estandar - Kg, Papa R-12 Lavada  Cero (Grande) - Kg, Papa R-12 Lavada  Estandar - Al por mayor, Papa R-12 Lavada  Piko Riko (Pequeña) - Kg","-302946, -302943, -302898, -302901"
Comida especializada,Tubérculos,Papa R-12 Segunda  Estándar - Kg,-302925
Comida especializada,Tubérculos,"Papa R-12 Sucia  Estándar - Al por mayor, Papa R-12 Sucia  Estándar - Kg",73260
Comida especializada,Vasos,Vaso Plastico Traslucido 7oz  Paquete x 25 Unidades - Paquete,21984
Comida especializada,Verduras,Cebollín Chino  Estándar - Atado,16230
Tienda/Restaurante,Bebidas Alcohólicas,"Cerveza Andina Lata 355 ml  Paca x 24 unidades de 355 ml c/u - Desde 2 pacas, Cerveza Andina Lata 355 ml  Paca x 24 unidades de 355 ml c/u - Desde 1 Paca","271607, 271606"
Tienda/Restaurante,Bebidas Alcohólicas,Cerveza Andina Light Lata 355 ml  Paca x 24 unidades de 355 ml c/u - Desde 2 pacas,"271609, 271610"
Tienda/Restaurante,Bebidas sin alcohol,Agua brisa gas pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253771
Tienda/Restaurante,Bebidas sin alcohol,Agua brisa pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253773
Tienda/Restaurante,Bebidas sin alcohol,Brisa manzana 600ml pet x 6 un  Paca x 6 unidades de 600ml c/u - Desde 1 Paca,253777
Tienda/Restaurante,Bebidas sin alcohol,"Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 1 Paca, Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 3 pacas","226941, 251193"
Tienda/Restaurante,Bebidas sin alcohol,"Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226949, 251215"
Tienda/Restaurante,Bebidas sin alcohol,"Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 1 Paca, Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 3 pacas","226939, 251188"
Tienda/Restaurante,Bebidas sin alcohol,"Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 3 pacas, Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 1 Paca","251205, 226945"
Tienda/Restaurante,Bebidas sin alcohol,"Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 1 Paca, Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 3 pacas","226955, 251220"
Tienda/Restaurante,Bebidas sin alcohol,"Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226959, 254487"
Tienda/Restaurante,Bebidas sin alcohol,Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271648
Tienda/Restaurante,Bebidas sin alcohol,Fuze negro limon pet 400 x 6 un  Paca x 6 unidades de 400ml c/u - Desde 1 Paca,254659
Tienda/Restaurante,Bebidas sin alcohol,"Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 2 pacas, Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 1 Paca","271697, 271696"
Tienda/Restaurante,Bebidas sin alcohol,Kola Roman 1.5 lt nr pet x 12 un  Paca x 12 unidades de 1500ml c/u - Desde 1 Paca,254663
Tienda/Restaurante,Bebidas sin alcohol,Kola roman 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254661
Tienda/Restaurante,Bebidas sin alcohol,"Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas, Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca","271654, 271655"
Tienda/Restaurante,Bebidas sin alcohol,Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271651
Tienda/Restaurante,Bebidas sin alcohol,Mr Tea Limón 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 2 pacas,271681
Tienda/Restaurante,Bebidas sin alcohol,"Pepsi 1.5L  Botella x 1500 ml - Desde 1 botella, Pepsi 1.5L  Botella x 1500 ml - Desde 12 botellas","271674, 271676, 271675"
Tienda/Restaurante,Bebidas sin alcohol,Pepsi 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,"271660, 271661"
Tienda/Restaurante,Bebidas sin alcohol,Powerade ion4 ft 500ml pet x 6 un  Paca x 6 undiades de 500ml c/u - Desde 1 Paca,254665
Tienda/Restaurante,Bebidas sin alcohol,Quatro 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254669
Tienda/Restaurante,Bebidas sin alcohol,Quatro 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254671
Tienda/Restaurante,Bebidas sin alcohol,Sprite 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254673
