microsegment,subcat,name,sku_ids
Padaria/Cafeteria/Bolos,Leite,"Leite Integral Italac 1L  Tetrapack 1 L (Com Tampa) - Mais de 12 unidades, Leite Integral Italac 1L  Tetrapack 1 L (Com Tampa) - Unidade","105601, 105599"
Padaria/Cafeteria/Bolos,Leite,"Leite Integral Piracanjuba 1L  Tetrapack 1 L (Com Tampa) - Mais de 12 unidades, Leite Integral Piracanjuba 1L  Tetrapack 1 L (Com Tampa) - Unidade","73559, 73557"
Padaria/Cafeteria/Bolos,Leite,"Leite Integral Shefa 1L  Tetra Pak de 1L - Mais de 12 unidades, Leite Integral Shefa 1L  Tetra Pak de 1L - Unidade","244033, 243993"
Padaria/Cafeteria/Bolos,Leite,"Leite Integral Triangulo Mineiro 1L  Tetrapack 1 L (Com Tampa) - Mais de 12 unidades, Leite Integral Triangulo Mineiro 1L  Tetrapack 1 L (Com Tampa) - Unidade","220840, 220839"
Padaria/Cafeteria/Bolos,Leite,"Leite Semidesnatado Piracanjuba 1L  1L - Mais de 12 unidades, Leite Semidesnatado Piracanjuba 1L  1L - Unidade","198514, 198519"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Manteiga Sem Sal 0.5kg - Frimesa  Pote de 0.5kg - A partir de 2 potes, Manteiga Sem Sal 0.5kg - Frimesa  Pote de 0.5kg - Mais de 5 potes","202847, 202848, 202849"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Manteiga sem Sal 5kg - Scala  Bloco de 5kg - 1 bloco, Manteiga sem Sal 5kg - Scala  Bloco de 5kg - Mais de 3 blocos, Manteiga sem Sal 5kg - Scala  Bloco de 5kg - Mais de 6 blocos","192801, 192802, 192803"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Margarina Cremosa 15kg - Sofiteli  Balde de 15kg - Mais de 3 baldes, Margarina Cremosa 15kg - Sofiteli  Balde de 15kg - 1 balde, Margarina Cremosa 15kg - Sofiteli  Balde de 15kg - Mais de 6 baldes","217697, 217695, 217696"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Margarina Cremosa 3kg - Sofiteli  Balde de 3kg - 1 balde, Margarina Cremosa 3kg - Sofiteli  Balde de 3kg - Mais de 6 baldes, Margarina Cremosa 3kg - Sofiteli  Balde de 3kg - Mais de 3 baldes","217691, 217692, 217693"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Margarina Cremosa com Sal 0.5kg - Qualy  Pote de 0.5kg - Mais de 10 potes, Margarina Cremosa com Sal 0.5kg - Qualy  Pote de 0.5kg - A partir de 2 potes, Margarina Cremosa com Sal 0.5kg - Qualy  Pote de 0.5kg - Mais de 5 potes","217685, 217683, 217684"
Padaria/Cafeteria/Bolos,Manteigas e Margarinas,"Margarina Cremosa sem Sal 0.5kg - Claybom  Pote de 0.5kg - A partir de 2 potes, Margarina Cremosa sem Sal 0.5kg - Claybom  Pote de 0.5kg - Mais de 10 potes, Margarina Cremosa sem Sal 0.5kg - Claybom  Pote de 0.5kg - Mais de 5 potes","217675, 217677, 217676"
Padaria/Cafeteria/Bolos,Ovos,"Caixa de Ovos Brancos Grandes Katayama  Caixa com 15 dúzias - Unidade, Caixa de Ovos Brancos Grandes Katayama  Caixa com 15 dúzias - Mais de 2 unidades","247542, 247543"
Padaria/Cafeteria/Bolos,Ovos,"Ovos Brancos Grande Mantiqueira  Cinta com 5 dúzias - Unidade, Ovos Brancos Grande  Cinta com 5 dúzias - Unidade",94250
Padaria/Cafeteria/Bolos,Ovos,"Ovos Brancos Grandes Katayama  Cinta com 5 dúzias - Unidade, Ovos Brancos Grandes Katayama  Cinta com 5 dúzias - Mais de 5 unidades","247539, 247540"
Padaria/Cafeteria/Bolos,Ovos,"Ovos Brancos Grandes Shinoda  Cinta com 5 dúzias - Unidade, Ovos Brancos Grandes Shinoda  Cinta com 5 dúzias - Mais de 5 unidades","198495, 198505"
Padaria/Cafeteria/Bolos,Papéis,"Guardanapo folha dupla Elite 50 unids 23,5 x 24cm  Pacote - Mais de 6 pacotes, Guardanapo folha dupla Elite 50 unids 23,5 x 24cm  Pacote - Pacote","240437, 240438"
Padaria/Cafeteria/Bolos,Papéis,"Guardanapo folha simples Elite 300 folhas  Pacote - Pacote, Guardanapo folha simples Elite 300 folhas  Pacote com 300 folhas - Mais de 3 pacotes","240450, 240449"
Padaria/Cafeteria/Bolos,Papéis,"Guardanapo folha simples Kitchen 50 unids 22.7 x 22.8cm  Pacote com 50 folhas - Pacote, Guardanapo folha simples Kitchen 50 unids 22.7 x 22.8cm  Pacote - Mais de 6 pacotes","240444, 240443"
Padaria/Cafeteria/Bolos,Papéis,"Papel toalha Kitchen Jumbo leve 240. pague 220 folhas  Pacote com 2 rolos - Mais de 3 pacotes, Papel toalha Kitchen Jumbo leve 240. pague 220 folhas  Pacote com 2 rolos - Pacote","240518, 240517"
Padaria/Cafeteria/Bolos,Queijos,"Cream Cheese Cremoso 1.2kg - Catupiry  Resfriado - Bisnaga de 1.2kg - A partir de 1 bisnaga, Cream Cheese Cremoso 1.2kg - Catupiry  Resfriado - Bisnaga de 1.2kg - Mais de 3 bisnagas, Cream Cheese Cremoso 1.2kg - Catupiry  Resfriado - Bisnaga de 1.2kg - Mais de 6 bisnagas","243651, 243652, 243653"
Padaria/Cafeteria/Bolos,Queijos,"Cream Cheese Cremoso 1.2kg - Scala  Bisnaga de 1.2kg - 1 bisnaga, Cream Cheese Cremoso 1.2kg - Scala  Bisnaga de 1.2kg - Mais de 6 bisnagas, Cream Cheese Cremoso 1.2kg - Scala  Bisnaga de 1.2kg - Mais de 3 bisnagas","192789, 192791, 192790"
Padaria/Cafeteria/Bolos,Queijos,"Cream Cheese Cremoso 3.6kg - Scala  Resfriado - Balde de 3.6kg - Mais de 6 baldes, Cream Cheese Cremoso 3.6kg - Scala  Resfriado - Balde de 3.6kg - A partir de 1 balde","243675, 243677"
Padaria/Cafeteria/Bolos,Queijos,"Queijo Prato 2.8kg - Scala  Peça de 2.8kg - 1 peça, Queijo Prato 2.8kg - Scala  Peça de 2.8kg - Mais de 3 peças","209349, 209350"
Padaria/Cafeteria/Bolos,Queijos,"Queijo Prato 2.91Kg - Frimesa  Peça de 2.91kg - 1 peça, Queijo Prato 2.91Kg - Frimesa  Peça de 2.91kg - Mais de 6 peças, Queijo Prato 2.91Kg - Frimesa  Peça de 2.91kg - Mais de 3 peças","180660, 180662, 180661"
Padaria/Cafeteria/Bolos,Queijos,"Queijo Prato 3.3kg - Três Marias  Resfriado - Peça de 3.3kg - Mais de 6 peças (19.8kg), Queijo Prato 3.3kg - Três Marias  Resfriado - Peça de 3.3kg - A partir de 1 peça (3.3kg), Queijo Prato 3.3kg - Três Marias  Resfriado - Peça de 3.3kg - Mais de 3 peças (9.9kg)","260925, 260926, 260927"
Padaria/Cafeteria/Bolos,Queijos,"Queijo Prato Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - Mais de 3 pacotes, Queijo Prato Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - A partir de 1 pacote, Queijo Prato Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - Mais de 6 pacotes","284526, 284525, 284527"
Padaria/Cafeteria/Bolos,Queijos,"Queijo Tipo Requeijão Cremoso 1.8kg - Santa Marta  Resfriado - Bisnaga de 1.8kg - A partir de 1 bisnaga, Queijo Tipo Requeijão Cremoso 1.8kg - Santa Marta  Resfriado - Bisnaga de 1.8kg - Mais de 6 bisnagas, Queijo Tipo Requeijão Cremoso 1.8kg - Santa Marta  Resfriado - Bisnaga de 1.8kg - Mais de 3 bisnagas","232247, 232248, 232249"
Padaria/Cafeteria/Bolos,Queijos,"Requeijão Cremoso 1.5kg - Catupiry  Resfriado - Bisnaga de 1.5kg - A partir de 1 bisnaga, Requeijão Cremoso 1.5kg - Catupiry  Resfriado - Bisnaga de 1.5kg - Mais de 3 bisnagas, Requeijão Cremoso 1.5kg - Catupiry  Resfriado - Bisnaga de 1.5kg - Mais de 6 bisnagas","243655, 243657, 243656"
Padaria/Cafeteria/Bolos,Queijos,"Requeijão Cremoso 1.8kg - Scala  Bisnaga de 1.8kg - Mais de 6 bisnagas, Requeijão Cremoso 1.8kg - Scala  Bisnaga de 1.8kg - 1 bisnaga, Requeijão Cremoso 1.8kg - Scala  Bisnaga de 1.8kg - Mais de 3 bisnagas","192799, 192797, 192798"
Padaria/Cafeteria/Bolos,Queijos,"Requeijão Cremoso 3.6kg - Catupiry  Resfriado - Balde de 3.6kg - A partir de 1 balde, Requeijão Cremoso 3.6kg - Catupiry  Resfriado - Balde de 3.6kg - Mais de 6 baldes","243659, 243660, 243661"
Padaria/Cafeteria/Bolos,Queijos,"Requeijão Cremoso 3.6kg - Scala  Resfriado - Balde de 3.6kg - A partir de 1 balde, Requeijão Cremoso 3.6kg - Scala  Resfriado - Balde de 3.6kg - Mais de 6 baldes","243679, 243680"
Padaria/Cafeteria/Bolos,Refrigerante,"Coca-Cola 350ml  Lata de 350ml - Mais de 72 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 36 unidades","246588, 244764, 244765, 277873"
Padaria/Cafeteria/Bolos,Refrigerante,"Coca-Cola Zero 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola Zero 350ml  Lata de 350ml - A partir de 36 unidades, Coca-Cola Zero 350ml  Lata de 350ml - Mais de 72 unidades","246589, 244773, 244774"
Padaria/Cafeteria/Bolos,Refrigerante,"Fanta 350ml  Lata de 350ml - A partir de 12 unidades, Fanta 350ml  Lata de 350ml - A partir de 36 unidades","244801, 244802"
Padaria/Cafeteria/Bolos,Refrigerante,"Fanta Guarana 350ml  Lata de 350ml - A partir de 18 unidades, Fanta Guarana 350ml  Lata de 350ml - A partir de 6 unidades","244798, 244799"
Padaria/Cafeteria/Bolos,Refrigerante,"Sprite 350ml  Lata de 350ml - A partir de 18 unidades, Sprite 350ml  Lata de 350ml - A partir de 6 unidades","244565, 244566"
Padaria/Cafeteria/Bolos,Suco,"Del Valle Goiaba  Lata de 290ml - A partir de 6 unidades, Del Valle Goiaba  Lata de 290ml - A partir de 18 unidades","244777, 244776"
Padaria/Cafeteria/Bolos,Suco,"Del Valle Manga  Lata de 290ml - A partir de 6 unidades, Del Valle Manga  Lata de 290ml - A partir de 18 unidades","244779, 244780"
Padaria/Cafeteria/Bolos,Suco,"Del Valle Maracujá  Lata de 290ml - A partir de 6 unidades, Del Valle Maracujá  Lata de 290ml - A partir de 18 unidades","244782, 244783"
Padaria/Cafeteria/Bolos,Suco,"Del Valle Pêssego   Lata de 290ml - A partir de 6 unidades, Del Valle Pêssego   Lata de 290ml - A partir de 18 unidades","244785, 248558"
Padaria/Cafeteria/Bolos,Suco,"Del Valle Uva  Lata de 290ml - A partir de 6 unidades, Del Valle Uva  Lata de 290ml - A partir de 18 unidades","244789, 244790"
Padaria/Cafeteria/Bolos,Suco,"Nectar Goiaba Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Goiaba Tial  Tetra Pak de 330ml - A partir de 36 unidades","244804, 244541"
Padaria/Cafeteria/Bolos,Suco,"Nectar Laranja Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Laranja Tial  Tetra Pak de 330ml - A partir de 36 unidades","244543, 244544"
Padaria/Cafeteria/Bolos,Suco,"Nectar Manga Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Manga Tial  Tetra Pak de 330ml - A partir de 36 unidades","244546, 244547"
Padaria/Cafeteria/Bolos,Suco,"Néctar Maracujá Tial  Tetra Pak de 330ml - A partir de 36 unidades, Néctar Maracujá Tial  Tetra Pak de 330ml - A partir de 12 unidades","248839, 248840"
Padaria/Cafeteria/Bolos,Suco,"Nectar Pêssego Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Pêssego Tial  Tetra Pak de 330ml - A partir de 36 unidades","244549, 244550"
Padaria/Cafeteria/Bolos,Suco,"Nectar Uva Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Uva Tial  Tetra Pak de 330ml - A partir de 36 unidades","244552, 244553"
Padaria/Cafeteria/Bolos,Suco,"Suco Tial 100% Laranja  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Laranja  Tetra Pak de 330ml - A partir de 36 unidades","267766, 267767"
Padaria/Cafeteria/Bolos,Suco,"Suco Tial 100% Maçã  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Maçã  Tetra Pak de 330ml - A partir de 36 unidades","267769, 267770"
Padaria/Cafeteria/Bolos,Suco,"Suco Tial 100% Uva  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Uva  Tetra Pak de 330ml - A partir de 36 unidades","267778, 267779"
Padaria/Cafeteria/Bolos,Utensílios,"100 Canudos Strawplast 5mm 19.5cm  Embalagem com 100 canudos - Unidade, 100 Canudos Strawplast 5mm 19.5cm  Embalagem com 100 canudos - Mais de 5 unidades","267739, 267740"
Padaria/Cafeteria/Bolos,Utensílios,"250 Canudos Strawplast 6mm 21cm  Embalagem com 250 canudos - Mais de 3 unidades, 250 Canudos Strawplast 6mm 21cm  Embalagem com 250 canudos - Unidade","267743, 267742"
Comida brasileira y saudavel,Água,Água Mineral Frescca com gás 510ml  Garrafa de 510ml - A partir de 36 unidades,244570
Comida brasileira y saudavel,Água,"Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - Mais de 72 unidades, Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - A partir de 12 unidades, Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - A partir de 36 unidades","244567, 244568, 246590"
Comida brasileira y saudavel,Água,"Água mineral sem gás Claríssima  Garrafa de 510ml - A partir de 12 unidades, Água mineral sem gás Claríssima  Garrafa de 510ml - A partir de 72 unidades",254539
Comida brasileira y saudavel,Alimentos Congelados,"Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - 1 pacote (1.5kg), Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - Mais de 10 pacotes (15kg), Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - Mais de 5 pacotes (7.5kg)","166028, 166032, 166030"
Comida brasileira y saudavel,Alimentos Congelados,"Mandioca Tolete Pré-Cozida - Matheus  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg), Mandioca Tolete Pré-Cozida - Matheus  Pacote de 2.5kg - 1 pacote (2.5kg), Mandioca Tolete Pré-Cozida - Matheus  Pacote de 2.5kg - Mais de 10 pacotes (25kg)","166076, 166078, 166080"
Comida brasileira y saudavel,Alimentos Congelados,"Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - A partir de 2 pacotes, Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - Mais de 5 pacotes, Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - Mais de 10 pacotes","225193, 225194, 225195"
Comida brasileira y saudavel,Alimentos Congelados,"Polenta Palito - Prontinha  Pacote de 1kg - A partir de 2 pacotes (2kg), Polenta Palito - Prontinha  Pacote de 1kg - Mais de 5 pacotes (5kg), Polenta Palito - Prontinha  Pacote de 1kg - Mais de 10 pacotes (10kg)","166088, 166092, 166090"
Comida brasileira y saudavel,Alimentos Congelados,"Polenta Palito 1kg - Canção  Pacote de 1kg - A partir de 2 pacotes, Polenta Palito 1kg - Canção  Pacote de 1kg - Mais de 5 pacotes, Polenta Palito 1kg - Canção  Pacote de 1kg - Mais de 10 pacotes","225198, 225199, 225197"
Comida brasileira y saudavel,Alimentos Congelados,"Polenta Palito 2kg - SEARA  Congelado - Pacote de 2kg - A partir de 2 pacotes, Polenta Palito 2kg - SEARA  Congelado - Pacote de 2kg - Mais de 10 pacotes","261689, 261690, 261691"
Comida brasileira y saudavel,Alimentos Congelados,"Polenta Tolete - Prontinha  Pacote de 1kg - A partir de 2 pacotes (2kg), Polenta Tolete - Prontinha  Pacote de 1kg - Mais de 5 pacotes (5kg), Polenta Tolete - Prontinha  Pacote de 1kg - Mais de 10 pacotes (10kg)","166100, 166102, 166104"
Comida brasileira y saudavel,Carne Vermelha,"Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - A partir de 1 pacote (2kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 6 pacotes (12kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 3 pacotes (6kg)","232294, 232295, 232296"
Comida brasileira y saudavel,Carne Vermelha,"Carne Moída de 1º - BJP Selecta  Pacote de 2kg - 1 pacote (2kg), Carne Moída de 1º - BJP Selecta  Pacote de 2kg - Mais de 5 pacotes (10kg), Carne Moída de 1º - BJP Selecta  Pacote de 2kg - Mais de 10 pacotes (20kg)","164143, 165850, 165852"
Comida brasileira y saudavel,Carne Vermelha,"Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - 1 pacote (1kg), Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - Mais de 5 pacotes (5kg), Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - Mais de 10 pacotes (10kg)","197625, 197627, 197629"
Comida brasileira y saudavel,Carne Vermelha,"Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - 1 pacote (5kg), Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - Mais de 3 pacotes (15kg), Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - Mais de 6 pacotes (30kg)","197841, 197843, 197845"
Comida brasileira y saudavel,Carne Vermelha,"Carne Seca de Traseiro - Cambuí  Pacote de 1kg - 1 pacote (1kg), Carne Seca de Traseiro - Cambuí  Pacote de 1kg - Mais de 5 pacotes (5kg), Carne Seca de Traseiro - Cambuí  Pacote de 1kg - Mais de 10 pacotes (10kg)","197853, 197855, 197857"
Comida brasileira y saudavel,Carne Vermelha,"Carne Seca de Traseiro - Cambuí  Pacote de 5kg - 1 pacote (5kg), Carne Seca de Traseiro - Cambuí  Pacote de 5kg - Mais de 6 pacotes (30kg), Carne Seca de Traseiro - Cambuí  Pacote de 5kg - Mais de 3 pacotes (15kg)","197865, 197867, 197869"
Comida brasileira y saudavel,Carne Vermelha,"Contra Filé s/ Noix em Peça - Dom Glutao  Resfriado - Caixa de 12kg (2 peças de aprox. 6kg cada) - A partir de 1 caixa (12kg), Contra Filé s/ Noix em Peça - Dom Glutao  Resfriado - Caixa de 12kg (2 peças de aprox. 6kg cada) - Mais de 3 caixas (36kg)","306193, 306194"
Comida brasileira y saudavel,Cerveja,"Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 24 unidades, Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 72 unidades","283453, 283454"
Comida brasileira y saudavel,Cerveja,"Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 12 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 36 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 72 unidades","267755, 267756, 267757"
Comida brasileira y saudavel,Cerveja,Cerveja Heineken garrafa 250ml  Garrafa de 250ml - A partir de 24 unidades,314694
Comida brasileira y saudavel,Embutidos,Espeto de Linguiça Mista Temperada - Mimi  Congelado - Pacote de 0.5kg (10 espetos de 50g) - A partir de 2 pacotes (1kg),"243705, 243706"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Mandioca Branca Seca Fina Kicaldo 1Kg  Pacote de 1kg - Unidade, Farinha de Mandioca Branca Seca Fina Kicaldo 1Kg  1Kg - Mais de 10 unidades","163390, 163389"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Mandioca Branca Seca Grossa Kicaldo 1Kg  Pacote de 1kg - Unidade, Farinha de Mandioca Branca Seca Grossa Kicaldo 1Kg  Pacote de 1kg - Mais de 10 unidades","116061, 116063"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Mandioca Torrada Kicaldo 1Kg  1Kg - Unidade, Farinha de Mandioca Torrada Kicaldo 1Kg  Pacote de 1kg - Mais de 10 unidades","163393, 163392"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Mandioca Yoki 1Kg  1Kg - Unidade, Farinha de Mandioca Yoki 1Kg  1Kg - Mais de 12 unidades","172037, 172130"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Mais de 10 unidades, Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Unidade","232190, 232189"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Trigo Dona Benta 1Kg  Pacote de 1kg - Fardo, Farinha de Trigo Dona Benta 1Kg  1Kg - Unidade","73467, 73465"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha de Trigo Sol 1Kg  Pacote de 1kg - Unidade, Farinha de Trigo Sol 1Kg  1Kg - Mais de 10 unidades","108302, 108304"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha Mandioca Crua Yoki 5Kg  5Kg - Unidade, Farinha Mandioca Crua Yoki 5Kg  5Kg - Mais de 5 unidades","172039, 172131"
Comida brasileira y saudavel,Farinhas e Misturas,"Farinha Mandioca Torrada Yoki 5Kg  Pacote de 5kg - Unidade, Farinha Mandioca Torrada Yoki 5Kg  5Kg - Mais de 5 unidades","172043, 172133"
Comida brasileira y saudavel,Farinhas e Misturas,"Farofa de Milho Temperada Yoki 500g  500g - Unidade, Farofa de Milho Temperada Yoki 500g  500g - Mais de 12 unidades","172021, 172122"
Comida brasileira y saudavel,Farinhas e Misturas,"Farofa Temperada Yoki 1Kg  1Kg - Unidade, Farofa Temperada Yoki 1Kg  1Kg - Mais de 12 unidades","172124, 172025"
Comida brasileira y saudavel,Farinhas e Misturas,"Farofa Temperada Yoki 500g  500g - Unidade, Farofa Temperada Yoki 500g  500g - Mais de 24 unidades","172023, 172123"
Comida brasileira y saudavel,Farinhas e Misturas,"Goma de Tapioca Yoki 500g  Pacote de 500g - Unidade, Goma de Tapioca Yoki 500g  500g - Mais de 20 unidades","172051, 172068"
Comida brasileira y saudavel,Farinhas e Misturas,"Tapioca Yoki 500g  Pacote de 500g - Mais de 12 unidades, Tapioca Yoki 500g  Pacote de 500g - Unidade","172049, 172136"
Comida brasileira y saudavel,Farinhas e Misturas,"Trigo para Kibe Yoki 500g  500g - Mais de 12 unidades, Trigo para Kibe Yoki 500g  Pacote de 500g - Unidade","172057, 172071"
Comida brasileira y saudavel,Feijão,"Feijão Branco Camil Food Service 2Kg  2Kg - Unidade, Feijão Branco Camil Food Service 2Kg  2Kg - Mais de 5 unidades","152195, 152196"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Camil 1Kg  Pacote de 1kg - Unidade, Feijão Carioca Camil 1Kg  Pacote de 1kg - Mais de 10 unidades","72488, 72490"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Camil Food Service  2Kg  Pacote de 2kg - Mais de 5 unidades, Feijão Carioca Camil Food Service  2Kg  2Kg - Unidade","152147, 152148"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Grão D’ ouro 1 kg  Pacote de 1kg - Mais de 10 unidades, Feijão Carioca Grão D’ ouro 1 kg  Pacote de 1kg - Unidade","278405, 278404"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Kicaldo 1Kg  1Kg - Unidade, Feijão Carioca Kicaldo 1Kg  1Kg - Mais de 10 unidades","72499, 72497"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Namorado Cesta Básica 1Kg  1Kg - Mais de 10 pacotes, Feijão Carioca Namorado Cesta Básica 1Kg  1Kg - Unidade","155197, 155139"
Comida brasileira y saudavel,Feijão,"Feijão Carioca POP 1Kg  1Kg - Mais de 10 unidades, Feijão Carioca POP 1Kg  1Kg - Unidade","154459, 154557"
Comida brasileira y saudavel,Feijão,"Feijão Carioca Vitabon 1Kg  Pacote de 1kg - Unidade, Feijão Carioca Vitabon 1Kg  Pacote de 1kg - Mais de 10 unidades","110140, 110161"
Comida brasileira y saudavel,Feijão,"Feijão Preto Camil 1Kg  1Kg - Unidade, Feijão Preto Camil 1Kg  Pacote de 1kg - Mais de 10 unidades","72318, 72322"
Comida brasileira y saudavel,Feijão,"Feijão Preto Camil Food Service 2Kg  Pacote de 2kg - Unidade, Feijão Preto Camil Food Service 2Kg  Pacote de 2kg - Mais de 5 unidades","152190, 152189"
Comida brasileira y saudavel,Feijão,"Feijão Preto Kicaldo 1Kg  Pacote de 1kg - Unidade, Feijão Preto Kicaldo 1Kg  Pacote de 1kg - Mais de 10 unidades","72331, 72329"
Comida brasileira y saudavel,Feijão,"Feijão Preto Namorado 1Kg  Pacote de 1kg - Unidade, Feijão Preto Namorado 1Kg  Pacote de 1kg - Mais de 10 unidades","155144, 155143"
Comida brasileira y saudavel,Feijão,"Feijão Preto POP 1Kg  Pacote de 1kg - Mais de 10 unidades, Feijão Preto POP 1Kg  1Kg - Unidade","154461, 154462"
Comida brasileira y saudavel,Feijão,"Feijão Preto Solito 1Kg  Pacote de 1kg - Unidade, Feijão Preto Solito 1Kg  1Kg - Mais de 10 unidades","110167, 110171"
Comida brasileira y saudavel,Frutas,"Abacate  Padrão - Kg, Abacate  Padrão - Caixa 18kg, Abacate  Padrão - Kg Atacado","-314638, 106144, 111225"
Comida brasileira y saudavel,Frutas,"Abóbora Cabotian  Padrão - Kg, Abóbora Cabotian  Padrão - Saco 20Kg, Abóbora Cabotian  Padrão - Kg Atacado","-314764, 106069, 111230"
Comida brasileira y saudavel,Frutas,"Abóbora Paulista  Padrão - kg, Abóbora Paulista  Padrão - Saco 20Kg","-314968, 106236"
Comida brasileira y saudavel,Frutas,"Banana Nanica  Padrão - Kg, Banana Nanica  Padrão - Kg Atacado","-314689, 112149"
Comida brasileira y saudavel,Frutas,Banana Nanica Verde  Padrão - Kg,231401
Comida brasileira y saudavel,Frutas,"Banana Prata  Padrão - Kg, Banana Prata  Padrão - Kg Atacado","112156, -314593"
Comida brasileira y saudavel,Frutas,"Coco Seco  Padrão - Kg, Coco Seco  Padrão - Saco 20Kg","-315022, 106231"
Comida brasileira y saudavel,Frutas,"Coco Verde  Padrão - Saco 10 Unidade, Coco Verde  Padrão - Unidade","89362, 74270"
Comida brasileira y saudavel,Frutas,"Laranja Pera  Padrão - Kg, Laranja Pera  Padrão - Saco 20Kg, Laranja Pera  Pequena - Kg, Laranja Pera  Pequena - Saco 40kg, Laranja Pera  Padrão - Saco 40kg","88094, -314938, 89339, 133470, 133468"
Comida brasileira y saudavel,Frutas,Laranja Pera - Saco  Padrão - Saco 20Kg,163197
Comida brasileira y saudavel,Frutas,"Limão Siciliano  Padrão - Kg, Limão Siciliano  Padrão - Caixa 15Kg","-314656, 106188"
Comida brasileira y saudavel,Frutas,"Limão Taiti  Padrão - Kg, Limão Taiti",-314629
Comida brasileira y saudavel,Frutas,Limão Taiti - Saco  Padrão - Saco 20Kg,144533
Comida brasileira y saudavel,Frutas,"Tomate Pizzadoro Colorido  Colorido - Kg, Tomate Pizzadoro Colorido  Colorido - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Kg","-314770, 97340"
Comida brasileira y saudavel,Hortaliças,"Alface Americana  Padrão - Unidade, Alface Americana  Padrão - Unidade Atacado","112095, 73648"
Comida brasileira y saudavel,Hortaliças,"Brocolis Comum Maço  Padrão - Unidade, Brocolis Comum Maço  Padrão - Unidade Atacado","112168, 74980"
Comida brasileira y saudavel,Hortaliças,"Brocolis Ninja  Padrão - Unidade Atacado, Brocolis Ninja  Padrão - Unidade","74278, 112175"
