region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg
SPO,453395,20231001_SPO_other_piloto_NB_frutas_W39,10.0,Frutas,control,430,27,246.5978918,9.052627,283.0,0.3318392857142857,82.66477374893,21.60955741651,0.06279069767441861,9.133255251851851,3.0616582869974076,0.33528248148148143
SPO,453395,20231001_SPO_other_piloto_NB_frutas_W39,10.0,Frutas,test,187,35,352.4863122,38.033651,458.0,0.3240257575757576,107.79792809873001,66.3023036655,0.18716577540106952,10.071037491428571,3.0799408028208575,1.0866757428571427
SPO,453397,20231001_SPO_other_piloto_NB_tuberculos_W39,10.0,Tubérculos,control,503,18,141.0042091,5.210522,177.0,0.30559565217391305,43.750199983749994,7.190632808259999,0.03578528827037773,7.833567172222222,2.4305666657638887,0.28947344444444445
SPO,453397,20231001_SPO_other_piloto_NB_tuberculos_W39,10.0,Tubérculos,test,232,45,376.2821019,36.287345,494.5,0.29854393939393936,114.22240615083,66.23512105734999,0.1939655172413793,8.361824486666666,2.5382756922406666,0.8063854444444445
SPO,453398,20231001_SPO_other_piloto_NB_verduras_W39,6.0,Verduras,control,480,28,109.3136818,0.661051,244.0,0.1733531914893617,16.87821936008,0.8787569459200001,0.058333333333333334,3.9040600642857144,0.6027935485742857,0.02360896428571429
SPO,453398,20231001_SPO_other_piloto_NB_verduras_W39,6.0,Verduras,test,212,31,176.8063124,7.528397,434.0,0.101545,12.851397989999999,1.8927635739699995,0.14622641509433962,5.703429432258065,0.4145612254838709,0.24285151612903225
SPO,453399,20231001_SPO_other_piloto_NB_laticinios_W39,7.0,Laticínios,control,724,35,532.4168402,17.153672,528.0,0.10387142857142856,52.71445727185,9.363897576460001,0.04834254143646409,15.211909720000001,1.5061273506242858,0.4901049142857143
SPO,453399,20231001_SPO_other_piloto_NB_laticinios_W39,7.0,Laticínios,test,338,53,832.3705225,56.559965,921.0,0.09593846153846154,78.23159628204999,17.932773194,0.15680473372781065,15.705104198113208,1.4760678543783017,1.0671691509433963
SPO,453400,20231001_SPO_other_piloto_NB_leite_W39,4.0,Leite,control,542,48,1268.3431549,85.042068,1445.0,0.08111,113.5779041661,28.535836166099998,0.08856088560885608,26.423815727083333,2.36620633679375,1.77170975
SPO,453400,20231001_SPO_other_piloto_NB_leite_W39,4.0,Leite,test,241,49,1957.9810496,132.385223,2247.0,0.07357183098591549,164.59833261255,32.21310961255,0.2033195020746888,39.958796930612245,3.3591496451540817,2.701739244897959
