region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg,diff_net_GMV,diff_net_dct,ROI
BAQ,690177,20240101_BAQ_fritos_piloto_NB_aguas_W1,13.0,Aguas,test,192,3,19.0063665252,2.470828917,27.0,0.123,2.3291521556852,-0.14167676131480017,0.015625,6.3354555084,0.7763840518950667,0.823609639,-1.3662323956463962,2.470828917,-0.5529449595827263
BAQ,690178,20240101_BAQ_fritos_piloto_NB_arroz_W1,5.0,Arroz,control,337,19,698.8680508454,20.966064611,46.0,-0.007273076923076922,1.4347817622063814,-19.53128284879362,0.05637982195845697,36.78252899186316,0.07551482958980955,1.1034770847894737,17.297522884000525,35.48737911149555,0.4874274549736269
BAQ,690178,20240101_BAQ_fritos_piloto_NB_arroz_W1,5.0,Arroz,test,119,17,1128.5795180067,42.890826259,52.0,-0.006087499999999999,53.29154600054818,10.400719741548183,0.14285714285714285,66.38703047098235,3.1347968235616577,2.5229897799411765,17.297522884000525,35.48737911149555,0.4874274549736269
BAQ,690179,20240101_BAQ_fritos_piloto_NB_alimentoscongelados_W1,15.0,Alimentos congelados,control,573,1,5.1185725635,0.0,1.0,0.1722,0.8814181954346999,0.0,0.0017452006980802793,5.1185725635,0.8814181954346999,0.0,1.0241890702503686,11.834727224,0.08654099506183673
BAQ,690179,20240101_BAQ_fritos_piloto_NB_alimentoscongelados_W1,15.0,Alimentos congelados,test,134,3,76.1683739406,11.834727224,15.0,0.16916666666666666,13.065042015346789,1.2303147913467893,0.022388059701492536,25.389457980200003,4.3550140051155966,3.9449090746666666,1.0241890702503686,11.834727224,0.08654099506183673
BAQ,690180,20240101_BAQ_fritos_piloto_NB_azucaryendulzantes_W1,10.0,Azúcar & endulzantes,control,337,9,826.6626324146,33.066520123000004,16.0,0.0865,71.50631770386289,38.43979758086289,0.026706231454005934,91.85140360162222,7.945146411540321,3.674057791444445,-45.39424825601119,428.707139716003,-0.10588638268558487
BAQ,690180,20240101_BAQ_fritos_piloto_NB_azucaryendulzantes_W1,10.0,Azúcar & endulzantes,test,134,22,4760.0655561426,441.855251575,92.0,0.0865,411.7456706063349,-30.109580968665156,0.16417910447761194,216.36661618830001,18.71571230028795,20.084329617045455,-45.39424825601119,428.707139716003,-0.10588638268558487
BAQ,690181,20240101_BAQ_fritos_piloto_NB_bolsas_W1,15.0,Bolsas,control,393,10,24.103945973800002,0.0,30.0,0.20322666666666667,4.47465992039034,0.0,0.02544529262086514,2.4103945973800003,0.447465992039034,0.0,6.05124985791327,22.811133456,0.26527615866109505
BAQ,690181,20240101_BAQ_fritos_piloto_NB_bolsas_W1,15.0,Bolsas,test,141,18,155.6768538123,22.811133456,197.0,0.1969264705882353,30.46779565176324,4.711000760936491,0.1276595744680851,8.648714100683334,1.6926553139868465,1.2672851920000001,6.05124985791327,22.811133456,0.26527615866109505
BAQ,690182,20240101_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W1,11.0,"Café, chocolate e infusiones",control,467,5,16.4352992582,0.042931673,6.0,0.17122,2.16275131007611,0.07335748959675001,0.010706638115631691,3.28705985164,0.43255026201522206,0.008586334599999999,0.056473282933354296,2.562025133880086,0.022042439079365213
